target_id	length	eff_length	est_counts	tpm
XM_014076746.1	2358	2179	5	3.24324
XM_014076747.1	1359	1180	1	1.1978
XM_014076748.1	1296	1117	3	3.79607
XM_014076749.1	1572	1393	3	3.04394
XM_014076750.1	3171	2992	4	1.88958
XM_014076751.1	828	649	0	0
XM_014076752.1	1035	856	3	4.95352
XM_014076753.1	813	634	3	6.68803
XM_014076754.1	1938	1759	19.8093	15.9173
XM_014076755.1	843	664	8	17.029
XM_014076756.1	1044	865	6	9.80396
XM_014076757.1	1440	1261	5	5.6043
XM_014076758.1	408	229	6	37.0324
XM_014076759.1	4611	4432	7	2.23236
XM_014076760.1	1224	1045	0	0
XM_014076761.1	246	67.0317	0	0
XM_014076762.1	2310	2131	0	0
XM_014076763.1	690	511	12	33.1915
XM_014076764.1	1014	835	8	13.5416
XM_014076765.1	1500	1321	2	2.1399
XM_014076766.1	1938	1759	0	0
XM_014076767.1	1566	1387	2	2.03807
XM_014076768.1	978	799	1	1.76897
XM_014076769.1	2301	2122	5	3.33036
XM_014076770.1	1020	841	1	1.68062
XM_014076771.1	900	721	3	5.88102
XM_014076772.1	819	640	0	0
XM_014076773.1	1596	1417	0	0
XM_014076774.1	1644	1465	1	0.964781
XM_014076775.1	1863	1684	0	0
XM_014076776.1	1635	1456	6	5.82447
XM_014076777.1	1077	898	1	1.57395
XM_014076778.1	1245	1066	2	2.65179
XM_014076779.1	2139	1960	19	13.7014
XM_014076780.1	561	382	1	3.70001
XM_014076781.1	1668	1489	7	6.64461
XM_014076782.1	2472	2293	4	2.4656
XM_014076783.1	1971	1792	0	0
XM_014076784.1	2157	1978	0	0
XM_014076785.1	1722	1543	7	6.41207
XM_014076786.1	1437	1258	3	3.3706
XM_014076787.1	1044	865	2	3.26799
XM_014076788.1	273	94.0001	4	60.1448
XM_014076789.1	2721	2542	2	1.11204
XM_014076790.1	1047	868	5	8.14173
XM_014076791.1	2358	2179	7	4.54054
XM_014076792.1	741	562	1	2.51495
XM_014076793.1	1296	1117	0	0
XM_014076794.1	1524	1345	2	2.10172
XM_014076795.1	2724	2545	5	2.77683
XM_014076796.1	4428	4249	14	4.65701
XM_014076797.1	2211	2032	12	8.34687
XM_014076798.1	1335	1156	9	11.004
XM_014076799.1	1686	1507	0	0
XM_014076800.1	1242	1063	7	9.30746
XM_014076801.1	1650	1471	3	2.88254
XM_014076802.1	2634	2455	0	0
XM_014076803.1	1947	1768	0	0
XM_014076804.1	6549	6370	1	0.221884
XM_014076805.1	888	709	0	0
XM_014076806.1	2529	2350	435	261.63
XM_014076807.1	2142	1963	3	2.16007
XM_014076808.1	1248	1069	0	0
XM_014076809.1	1119	940	2	3.00724
XM_014076810.1	633	454	5	15.5661
XM_014076811.1	441	262	2	10.7893
XM_014076812.1	2499	2320	23	14.0122
XM_014076813.1	1008	829	4	6.8198
XM_014076814.1	1296	1117	1	1.26536
XM_014076815.1	231	52.2911	0	0
XM_014076816.1	963	784	4	7.21124
XM_014076817.1	741	562	10	25.1495
XM_014076818.1	1752	1573	2	1.79708
XM_014076819.1	903	724	1	1.95222
XM_014076820.1	519	340	70	290.995
XM_014076821.1	2538	2359	0	0
XM_014076822.1	1551	1372	4	4.12071
XM_014076823.1	1665	1486	0	0
XM_014076824.1	1209	1030	0	0
XM_014076825.1	1209	1030	0	0
XM_014076826.1	1290	1111	1	1.27219
XM_014076827.1	900	721	1	1.96034
XM_014076828.1	2160	1981	3	2.14044
XM_014076829.1	255	76.0064	12	223.15
XM_014076830.1	537	358	2	7.89611
XM_014076831.1	2643	2464	3	1.72087
XM_014076832.1	1905	1726	0	0
XM_014076833.1	378	199	1	7.10253
XM_014076834.1	1590	1411	5	5.00852
XM_014076835.1	891	712	2	3.97024
XM_014076836.1	1149	970	7.06139	10.2893
XM_014076837.1	645	466	1	3.03306
XM_014076838.1	453	274	0	0
XM_014076839.1	699	520	1	2.71808
XM_014076840.1	2520	2341	0	0
XM_014076841.1	1125	946	0	0
XM_014076842.1	1830	1651	0	0
XM_014076843.1	1998	1819	1	0.777023
XM_014076844.1	411	232	2	12.1845
XM_014076845.1	801	622	0	0
XM_014076846.1	1431	1252	5	5.64458
XM_014076847.1	1245	1066	0	0
XM_014076848.1	531	352	0	0
XM_014076849.1	711	532	0	0
XM_014076850.1	705	526	0	0
XM_014076851.1	570	391	87	314.491
XM_014076852.1	672	493	0	0
XM_014076853.1	906	727	163	316.898
XM_014076854.1	603	424	79	263.346
XM_014076855.1	540	361	0	0
XM_014076856.1	732	553	0	0
XM_014076857.1	3069	2890	13	6.35787
XM_014076858.1	2022	1843	14	10.7367
XM_014076859.1	801	622	3	6.81706
XM_014076860.1	1815	1636	0	0
XM_014076861.1	1362	1183	0	0
XM_014076862.1	4470	4291	39	12.8461
XM_014076863.1	1218	1039	3	4.08105
XM_014076864.1	906	727	2	3.88832
XM_014076865.1	1365	1186	1	1.19174
XM_014076866.1	2220	2041	2	1.38501
XM_014076867.1	585	406	9	31.3316
XM_014076868.1	891	712	0	0
XM_014076869.1	552	373	0	0
XM_014076870.1	1707	1528	2	1.85001
XM_014076871.1	7188	7009	3	0.604967
XM_014076872.1	837	658	2	4.29606
XM_014076873.1	837	658	1	2.14803
XM_014076874.1	1767	1588	2	1.78011
XM_014076875.1	543	364	2	7.76596
XM_014076876.1	2628	2449	19	10.9656
XM_014076877.1	594	415	7	23.8405
XM_014076878.1	1263	1084	65	84.7521
XM_014076879.1	1143	964	10	14.6619
XM_014076880.1	1755	1576	5	4.48415
XM_014076881.1	1290	1111	0	0
XM_014076882.1	1095	916	20	30.8603
XM_014076883.1	3588	3409	21	8.7068
XM_014076884.1	4257	4078	1	0.346592
XM_014076885.1	1074	895	14	22.1091
XM_014076886.1	1263	1084	3	3.91163
XM_014076887.1	1044	865	2	3.26799
XM_014076888.1	1644	1465	193	186.203
XM_014076889.1	1017	838	2	3.37328
XM_014076890.1	1098	919	5	7.6899
XM_014076891.1	1566	1387	2	2.03807
XM_014076892.1	1308	1129	1	1.25191
XM_014076893.1	1014	835	3	5.0781
XM_014076894.1	1584	1405	7	7.04187
XM_014076895.1	768	589	2	4.79933
XM_014076896.1	1779	1600	8	7.06702
XM_014076897.1	5073	4894	73	21.0826
XM_014076898.1	1068	889	16	25.4381
XM_014076899.1	276	97.0001	0	0
XM_014076900.1	3687	3508	24	9.66981
XM_014076901.1	2751	2572	6	3.29721
XM_014076902.1	3321	3142	14	6.29779
XM_014076903.1	894	715	10	19.7679
XM_014076904.1	1512	1333	1	1.06032
XM_014076905.1	276	97.0001	0	0
XM_014076906.1	453	274	10	51.5841
XM_014076907.1	351	172	23	189.002
XM_014076908.1	567	388	0	0
XM_014076909.1	765	586	0	0
XM_014076910.1	2589	2410	14	8.21065
XM_014076911.1	1641	1462	3	2.90028
XM_014076912.1	1710	1531	0	0
XM_014076913.1	1059	880	7	11.243
XM_014076914.1	3099	2920	8	3.87234
XM_014076915.1	318	139	0	0
XM_014076916.1	1887	1708	1	0.82752
XM_014076917.1	783	604	1	2.34007
XM_014076918.1	1749	1570	0	0
XM_014076919.1	1695	1516	0	0
XM_014076920.1	1158	979	1	1.44372
XM_014076921.1	891	712	4	7.94047
XM_014076922.1	912	733	66	127.264
XM_014076923.1	837	658	1	2.14803
XM_014076924.1	1395	1216	7	8.13637
XM_014076925.1	1530	1351	0	0
XM_014076926.1	882	703	2	4.02106
XM_014076927.1	1110	931	2	3.03631
XM_014076928.1	1092	913	0	0
XM_014076929.1	3357	3178	13	5.7817
XM_014076930.1	2886	2707	9	4.69916
XM_014076931.1	2148	1969	0	0
XM_014076932.1	732	553	1	2.55588
XM_014076933.1	846	667	38	80.5238
XM_014076934.1	2682	2503	13	7.34089
XM_014076935.1	1083	904	1	1.5635
XM_014076936.1	1461	1282	0	0
XM_014076937.1	936	757	2	3.73422
XM_014076938.1	2730	2551	2	1.10812
XM_014076939.1	792	613	0	0
XM_014076940.1	1968	1789	4	3.16021
XM_014076941.1	951	772	2	3.66167
XM_014076942.1	3198	3019	0	0
XM_014076943.1	4119	3940	4	1.43493
XM_014076944.1	1137	958	0	0
XM_014076945.1	4752	4573	7	2.16353
XM_014076946.1	699	520	3	8.15425
XM_014076947.1	1707	1528	0	0
XM_014076948.1	2664	2485	4	2.2751
XM_014076949.1	2034	1855	12	9.14331
XM_014076950.1	657	478	2	5.91382
XM_014076951.1	2349	2170	3	1.95401
XM_014076952.1	1332	1153	0	0
XM_014076953.1	1146	967	3	4.38491
XM_014076954.1	1233	1054	1	1.34099
XM_014076955.1	432	253	5	27.9329
XM_014076956.1	567	388	1	3.64279
XM_014076957.1	1200	1021	0	0
XM_014076958.1	408	229	29	178.99
XM_014076959.1	855	676	0	0
XM_014076960.1	1200	1021	0	0
XM_014076961.1	2808	2629	2	1.07524
XM_014076962.1	1122	943	14	20.9837
XM_014076963.1	801	622	0	0
XM_014076964.1	1239	1060	0	0
XM_014076965.1	1365	1186	1	1.19174
XM_014076966.1	1146	967	4	5.84655
XM_014076967.1	2574	2395	2	1.1803
XM_014076968.1	690	511	0	0
XM_014076969.1	2091	1912	1	0.739228
XM_014076970.1	2862	2683	0	0
XM_014076971.1	885	706	3	6.00597
XM_014076972.1	612	433	0	0
XM_014076973.1	987	808	1	1.74926
XM_014076974.1	1371	1192	4	4.74297
XM_014076975.1	351	172	14	115.045
XM_014076976.1	1941	1762	1	0.802159
XM_014076977.1	843	664	1	2.12862
XM_014076978.1	2313	2134	10	6.62326
XM_014076979.1	717	538	0	0
XM_014076980.1	741	562	0	0
XM_014076981.1	2601	2422	1	0.583569
XM_014076982.1	993	814	0	0
XM_014076983.1	1614	1435	0	0
XM_014076984.1	696	517	2	5.46771
XM_014076985.1	1461	1282	0	0
XM_014076986.1	573	394	19	68.1591
XM_014076987.1	1005	826	0	0
XM_014076988.1	450	271	0	0
XM_014076989.1	1146	967	0	0
XM_014076990.1	393	214	10	66.0469
XM_014076991.1	3108	2929	6	2.89533
XM_014076992.1	2445	2266	1	0.623744
XM_014076993.1	1026	847	1	1.66872
XM_014076994.1	1353	1174	8	9.63137
XM_014076995.1	975	796	1	1.77563
XM_014076996.1	771	592	2	4.77501
XM_014076997.1	3273	3094	2	0.913642
XM_014076998.1	1623	1444	4	3.91525
XM_014076999.1	1755	1576	6	5.38098
XM_014077000.1	1440	1261	2	2.24172
XM_014077001.1	1740	1561	3	2.71634
XM_014077002.1	2127	1948	6	4.3534
XM_014077003.1	1500	1321	8	8.5596
XM_014077004.1	1662	1483	3	2.85921
XM_014077005.1	1047	868	1	1.62835
XM_014077006.1	1851	1672	16	13.5254
XM_014077007.1	1032	853	9	14.9128
XM_014077008.1	768	589	7	16.7977
XM_014077009.1	909	730	10	19.3617
XM_014077010.1	2229	2050	5	3.44733
XM_014077011.1	1380	1201	783.325	921.86
XM_014077012.1	894	715	0	0
XM_014077013.1	1815	1636	2	1.72788
XM_014077014.1	627	448	1	3.15492
XM_014077015.1	1086	907	9	14.025
XM_014077016.1	2331	2152	10	6.56786
XM_014077017.1	1227	1048	174	234.668
XM_014077018.1	3390	3211	4	1.7607
XM_014077019.1	570	391	13	46.993
XM_014077020.1	2451	2272	38	23.6397
XM_014077021.1	993	814	3	5.20911
XM_014077022.1	654	475	141	419.558
XM_014077023.1	1752	1573	2	1.79708
XM_014077024.1	570	391	5	18.0742
XM_014077025.1	2073	1894	9	6.71628
XM_014077026.1	699	520	1	2.71808
XM_014077027.1	1176	997	4	5.67063
XM_014077028.1	384	205	26	179.261
XM_014077029.1	2445	2266	26	16.2173
XM_014077030.1	2013	1834	1	0.770667
XM_014077031.1	2226	2047	27	18.6428
XM_014077032.1	732	553	11	28.1147
XM_014077033.1	2883	2704	0	0
XM_014077034.1	3138	2959	10	4.77663
XM_014077035.1	1509	1330	1	1.06271
XM_014077036.1	645	466	0	0
XM_014077037.1	855	676	0	0
XM_014077038.1	1065	886	5	7.97632
XM_014077039.1	528	349	15	60.748
XM_014077040.1	2139	1960	3	2.16337
XM_014077041.1	993	814	3	5.20911
XM_014077042.1	297	118	0	0
XM_014077043.1	429	250	1	5.65362
XM_014077044.1	1518	1339	1	1.05557
XM_014077045.1	1425	1246	1	1.13435
XM_014077046.1	999	820	0	0
XM_014077047.1	201	27.2129	0	0
XM_014077048.1	966	787	0	0
XM_014077049.1	1116	937	2	3.01687
XM_014077050.1	2535	2356	3	1.79975
XM_014077051.1	963	784	1	1.80281
XM_014077052.1	717	538	0	0
XM_014077053.1	483	304	11	51.1429
XM_014077054.1	1599	1420	0	0
XM_014077055.1	2289	2110	3	2.00958
XM_014077056.1	654	475	11	32.7315
XM_014077057.1	1122	943	0	0
XM_014077058.1	2253	2074	0	0
XM_014077059.1	2925	2746	0	0
XM_014077060.1	1167	988	1	1.43057
XM_014077061.1	3234	3055	7	3.23857
XM_014077062.1	2100	1921	6	4.41459
XM_014077063.1	645	466	0	0
XM_014077064.1	1134	955	1	1.48
XM_014077065.1	1413	1234	0	0
XM_014077066.1	618	439	0	0
XM_014077067.1	1671	1492	1	0.947322
XM_014077068.1	939	760	0	0
XM_014077069.1	1482	1303	0	0
XM_014077070.1	2205	2026	2	1.39527
XM_014077071.1	2763	2584	0	0
XM_014077072.1	501	322	4	17.5578
XM_014077073.1	375	196	0	0
XM_014077074.1	582	403	0	0
XM_014077075.1	1275	1096	4	5.15841
XM_014077076.1	2271	2092	1	0.675623
XM_014077077.1	1311	1132	0	0
XM_014077078.1	2448	2269	2	1.24584
XM_014077079.1	2070	1891	3	2.24231
XM_014077080.1	885	706	0	0
XM_014077081.1	390	211	4	26.7944
XM_014077082.1	348	169	0	0
XM_014077083.1	693	514	3	8.24944
XM_014077084.1	1788	1609	0	0
XM_014077085.1	936	757	0	0
XM_014077086.1	2784	2605	1	0.542573
XM_014077087.1	1449	1270	2	2.22583
XM_014077088.1	1728	1549	20	18.2492
XM_014077089.1	690	511	0	0
XM_014077090.1	1215	1036	0	0
XM_014077091.1	1530	1351	1	1.04619
XM_014077092.1	204	29.2345	1	48.3472
XM_014077093.1	2433	2254	0	0
XM_014077094.1	2916	2737	0	0
XM_014077095.1	606	427	5	16.5504
XM_014077096.1	378	199	0	0
XM_014077097.1	651	472	15	44.9175
XM_014077098.1	351	172	1	8.21746
XM_014077099.1	729	550	0	0
XM_014077100.1	984	805	1	1.75578
XM_014077101.1	840	661	2	4.27656
XM_014077102.1	1440	1261	0	0
XM_014077103.1	867	688	2	4.10873
XM_014077104.1	2187	2008	2	1.40777
XM_014077105.1	747	568	0	0
XM_014077106.1	1833	1654	2	1.70907
XM_014077107.1	1275	1096	0	0
XM_014077108.1	630	451	3	9.4018
XM_014077109.1	945	766	1	1.84517
XM_014077110.1	1614	1435	21	20.684
XM_014077111.1	1356	1177	1	1.20085
XM_014077112.1	1197	1018	1	1.38841
XM_014077113.1	2097	1918	20	14.7383
XM_014077114.1	2508	2329	0	0
XM_014077115.1	405	226	1	6.254
XM_014077116.1	1500	1321	3	3.20985
XM_014077117.1	1353	1174	1	1.20392
XM_014077118.1	849	670	0	0
XM_014077119.1	462	283	1	4.99436
XM_014077120.1	696	517	12	32.8063
XM_014077121.1	435	256	0	0
XM_014077122.1	516	337	1	4.19408
XM_014077123.1	603	424	0	0
XM_014077124.1	1062	883	2	3.20137
XM_014077125.1	474	295	45	215.604
XM_014077126.1	579	400	57	201.41
XM_014077127.1	1218	1039	9	12.2432
XM_014077128.1	2568	2389	4	2.36652
XM_014077129.1	1395	1216	1	1.16234
XM_014077130.1	1230	1051	2	2.68964
XM_014077131.1	327	148	0	0
XM_014077132.1	1320	1141	0	0
XM_014077133.1	2409	2230	8	5.07051
XM_014077134.1	1419	1240	2	2.27968
XM_014077135.1	1608	1429	1	0.989086
XM_014077136.1	600	421	1	3.35725
XM_014077137.1	1071	892	0	0
XM_014077138.1	429	250	4	22.6145
XM_014077139.1	771	592	90	214.876
XM_014077140.1	1653	1474	6	5.75334
XM_014077141.1	654	475	3	8.92676
XM_014077142.1	1923	1744	6	4.86263
XM_014077143.1	2115	1936	3	2.19019
XM_014077144.1	969	790	0	0
XM_014077145.1	1443	1264	2	2.2364
XM_014077146.1	3726	3547	1	0.398479
XM_014077147.1	1425	1246	1	1.13435
XM_014077148.1	1251	1072	0	0
XM_014077149.1	1455	1276	1	1.10768
XM_014077150.1	1083	904	0	0
XM_014077151.1	885	706	4	8.00795
XM_014077152.1	1530	1351	3	3.13857
XM_014077153.1	879	700	0	0
XM_014077154.1	1236	1057	1	1.33718
XM_014077155.1	1056	877	0	0
XM_014077156.1	2004	1825	1	0.774468
XM_014077157.1	1563	1384	2	2.04249
XM_014077158.1	468	289	0	0
XM_014077159.1	1455	1276	2	2.21537
XM_014077160.1	324	145	0	0
XM_014077161.1	1167	988	0	0
XM_014077162.1	966	787	4	7.18376
XM_014077163.1	2289	2110	5	3.3493
XM_014077164.1	3813	3634	0	0
XM_014077165.1	1206	1027	0	0
XM_014077166.1	1251	1072	0	0
XM_014077167.1	822	643	1	2.19814
XM_014077168.1	846	667	0	0
XM_014077169.1	1071	892	0	0
XM_014077170.1	2676	2497	2	1.13208
XM_014077171.1	1527	1348	0	0
XM_014077172.1	765	586	0	0
XM_014077173.1	369	190	0	0
XM_014077174.1	2979	2800	1	0.504787
XM_014077175.1	1347	1168	35	42.3537
XM_014077176.1	1944	1765	2	1.60159
XM_014077177.1	1080	901	0	0
XM_014077178.1	633	454	1	3.11322
XM_014077179.1	1809	1630	19	16.4753
XM_014077180.1	705	526	0	0
XM_014077181.1	1695	1516	5	4.66162
XM_014077182.1	2157	1978	1	0.714562
XM_014077183.1	852	673	0	0
XM_014077184.1	1179	1000	9	12.7206
XM_014077185.1	1986	1807	2	1.56437
XM_014077186.1	2043	1864	3	2.27479
XM_014077187.1	699	520	4	10.8723
XM_014077188.1	1026	847	4	6.67487
XM_014077189.1	954	775	2	3.64749
XM_014077190.1	1344	1165	3	3.63967
XM_014077191.1	750	571	0	0
XM_014077192.1	3417	3238	3	1.30952
XM_014077193.1	1101	922	1	1.53298
XM_014077194.1	7362	7183	15	2.95156
XM_014077195.1	2715	2536	4	2.22934
XM_014077196.1	1860	1681	5	4.20406
XM_014077197.1	738	559	3	7.58535
XM_014077198.1	1092	913	0	0
XM_014077199.1	1527	1348	0	0
XM_014077200.1	1116	937	4	6.03374
XM_014077201.1	423	244	0	0
XM_014077202.1	1179	1000	45	63.6032
XM_014077203.1	681	502	33	92.913
XM_014077204.1	273	94.0001	0	0
XM_014077205.1	2331	2152	0	0
XM_014077206.1	1449	1270	5	5.56458
XM_014077207.1	1902	1723	17	13.9454
XM_014077208.1	585	406	2	6.96258
XM_014077209.1	798	619	0	0
XM_014077210.1	441	262	2	10.7893
XM_014077211.1	627	448	0	0
XM_014077212.1	1941	1762	2	1.60432
XM_014077213.1	639	460	8	24.5809
XM_014077214.1	4266	4087	6	2.07498
XM_014077215.1	783	604	3	7.02022
XM_014077216.1	1101	922	1	1.53298
XM_014077217.1	609	430	1	3.28699
XM_014077218.1	2643	2464	8	4.58897
XM_014077219.1	2619	2440	9	5.21338
XM_014077220.1	861	682	0	0
XM_014077221.1	1167	988	7	10.014
XM_014077222.1	423	244	8	46.3411
XM_014077223.1	561	382	0	0
XM_014077224.1	708	529	1	2.67184
XM_014077225.1	3135	2956	25	11.9537
XM_014077226.1	1452	1273	1	1.11029
XM_014077227.1	2838	2659	4	2.12622
XM_014077228.1	1329	1150	0	0
XM_014077229.1	1257	1078	7	9.17795
XM_014077230.1	2763	2584	4	2.18793
XM_014077231.1	627	448	0	0
XM_014077232.1	2931	2752	13	6.67669
XM_014077233.1	1095	916	0	0
XM_014077234.1	462	283	0	0
XM_014077235.1	1788	1609	13	11.4197
XM_014077236.1	1203	1024	2	2.76055
XM_014077237.1	2106	1927	79	57.9444
XM_014077238.1	690	511	5	13.8298
XM_014077239.1	735	556	3	7.62628
XM_014077240.1	1875	1696	13	10.8339
XM_014077241.1	2301	2122	4	2.66429
XM_014077242.1	999	820	2	3.44733
XM_014077243.1	1734	1555	2	1.81788
XM_014077244.1	1086	907	4	6.23331
XM_014077245.1	531	352	1	4.01535
XM_014077246.1	1803	1624	2	1.74065
XM_014077247.1	1524	1345	16	16.8137
XM_014077248.1	1332	1153	3	3.67755
XM_014077249.1	1020	841	2	3.36125
XM_014077250.1	1587	1408	6	6.02303
XM_014077251.1	708	529	131	350.011
XM_014077252.1	1062	883	1	1.60068
XM_014077253.1	1719	1540	3	2.75338
XM_014077254.1	957	778	1	1.81671
XM_014077255.1	354	175	1	8.07659
XM_014077256.1	1338	1159	21	25.6096
XM_014077257.1	1695	1516	2	1.86465
XM_014077258.1	516	337	0	0
XM_014077259.1	750	571	0	0
XM_014077260.1	2502	2323	5	3.0422
XM_014077261.1	504	325	1	4.34894
XM_014077262.1	438	259	2	10.9143
XM_014077263.1	438	259	0	0
XM_014077264.1	1413	1234	2	2.29077
XM_014077265.1	1473	1294	26	28.3992
XM_014077266.1	726	547	0	0
XM_014077267.1	960	781	0	0
XM_014077268.1	1155	976	0	0
XM_014077269.1	1002	823	11	18.8912
XM_014077270.1	831	652	1	2.1678
XM_014077271.1	1116	937	27	40.7278
XM_014077272.1	1371	1192	1	1.18574
XM_014077273.1	1368	1189	2	2.37747
XM_014077274.1	429	250	0	0
XM_014077275.1	597	418	5	16.9067
XM_014077276.1	654	475	8	23.8047
XM_014077277.1	246	67.0317	0	0
XM_014077278.1	2388	2209	4	2.55936
XM_014077279.1	1440	1261	4	4.48344
XM_014077280.1	582	403	0	0
XM_014077281.1	546	367	1	3.85124
XM_014077282.1	1755	1576	0	0
XM_014077283.1	1536	1357	15	15.6235
XM_014077284.1	1524	1345	5	5.25429
XM_014077285.1	1278	1099	4	5.14433
XM_014077286.1	438	259	3	16.3715
XM_014077287.1	1116	937	13	19.6097
XM_014077288.1	942	763	2	3.70486
XM_014077289.1	519	340	2	8.31414
XM_014077290.1	816	637	1	2.21884
XM_014077291.1	1584	1405	0	0
XM_014077292.1	690	511	2	5.53191
XM_014077293.1	651	472	0	0
XM_014077294.1	1686	1507	3	2.81368
XM_014077295.1	1566	1387	1	1.01904
XM_014077296.1	996	817	7	12.1099
XM_014077297.1	843	664	3	6.38586
XM_014077298.1	861	682	1	2.07244
XM_014077299.1	2409	2230	6	3.80288
XM_014077300.1	981	802	6	10.5741
XM_014077301.1	717	538	14	36.78
XM_014077302.1	1494	1315	0	0
XM_014077303.1	657	478	1	2.95691
XM_014077304.1	1503	1324	1	1.06753
XM_014077305.1	3144	2965	789	376.113
XM_014077306.1	819	640	8	17.6675
XM_014077307.1	1242	1063	0	0
XM_014077308.1	3651	3472	5	2.03543
XM_014077309.1	618	439	0	0
XM_014077310.1	1629	1450	0	0
XM_014077311.1	2583	2404	11	6.46732
XM_014077312.1	1929	1750	8	6.46128
XM_014077313.1	228	49.4247	0	0
XM_014077314.1	831	652	2	4.33559
XM_014077315.1	459	280	0	0
XM_014077316.1	3501	3322	37	15.7423
XM_014077317.1	798	619	0	0
XM_014077318.1	1623	1444	2	1.95762
XM_014077319.1	369	190	1	7.43897
XM_014077320.1	3558	3379	25	10.4573
XM_014077321.1	756	577	0	0
XM_014077322.1	1797	1618	8	6.9884
XM_014077323.1	2205	2026	4	2.79053
XM_014077324.1	1845	1666	12	10.1806
XM_014077325.1	1497	1318	8	8.57908
XM_014077326.1	681	502	0	0
XM_014077327.1	2286	2107	4	2.68325
XM_014077328.1	5337	5158	25	6.85054
XM_014077329.1	2079	1900	0	0
XM_014077330.1	1662	1483	2	1.90614
XM_014077331.1	3567	3388	5	2.0859
XM_014077332.1	369	190	0	0
XM_014077333.1	3522	3343	7	2.95957
XM_014077334.1	543	364	4	15.5319
XM_014077335.1	384	205	0	0
XM_014077336.1	4896	4717	17	5.09389
XM_014077337.1	2958	2779	3	1.5258
XM_014077338.1	1089	910	1	1.55319
XM_014077339.1	1923	1744	0	0
XM_014077340.1	795	616	0	0
XM_014077341.1	471	292	2	9.68085
XM_014077342.1	762	583	8	19.3949
XM_014077343.1	1281	1102	1	1.28258
XM_014077344.1	4077	3898	26	9.42753
XM_014077345.1	933	754	2	3.74908
XM_014077346.1	867	688	1	2.05437
XM_014077347.1	516	337	0	0
XM_014077348.1	1278	1099	3	3.85825
XM_014077349.1	312	133	2	21.2542
XM_014077350.1	618	439	6	19.3176
XM_014077351.1	2094	1915	3	2.21421
XM_014077352.1	1110	931	3	4.55447
XM_014077353.1	2586	2407	3	1.76162
XM_014077354.1	732	553	59	150.797
XM_014077355.1	2643	2464	5	2.86811
XM_014077356.1	1038	859	2	3.29081
XM_014077357.1	3336	3157	4	1.79082
XM_014077358.1	1068	889	0	0
XM_014077359.1	1167	988	1	1.43057
XM_014077360.1	2022	1843	0	0
XM_014077361.1	1824	1645	1	0.859212
XM_014077362.1	1221	1042	2	2.71287
XM_014077363.1	765	586	1	2.41195
XM_014077364.1	1377	1198	42	49.5517
XM_014077365.1	864	685	10	20.6336
XM_014077366.1	1422	1243	26	29.5644
XM_014077367.1	459	280	0	0
XM_014077368.1	1461	1282	2	2.205
XM_014077369.1	2268	2089	6	4.05956
XM_014077370.1	513	334	2	8.4635
XM_014077371.1	2616	2437	6	3.47986
XM_014077372.1	447	268	3	15.8217
XM_014077373.1	1008	829	2	3.4099
XM_014077374.1	612	433	1	3.26421
XM_014077375.1	816	637	2	4.43769
XM_014077376.1	1242	1063	7	9.30746
XM_014077377.1	255	76.0064	1	18.5959
XM_014077378.1	750	571	3	7.42594
XM_014077379.1	3177	2998	3	1.41435
XM_014077380.1	1227	1048	1	1.34867
XM_014077381.1	813	634	2	4.45869
XM_014077382.1	1644	1465	2	1.92956
XM_014077383.1	1605	1426	2	1.98233
XM_014077384.1	420	241	0	0
