target_id	length	eff_length	est_counts	tpm
XM_014076745.1	2007	1828	38	6.11893
XM_014076746.1	2358	2179	18	2.43155
XM_014076747.1	1359	1180	14	3.49232
XM_014076748.1	1296	1117	18	4.74338
XM_014076749.1	1572	1393	16	3.38094
XM_014076750.1	3171	2992	20	1.9676
XM_014076751.1	828	649	1	0.453548
XM_014076752.1	1035	856	26	8.94062
XM_014076753.1	813	634	7	3.24995
XM_014076754.1	1938	1759	15.3422	2.56738
XM_014076755.1	843	664	17	7.53614
XM_014076756.1	1044	865	33	11.2296
XM_014076757.1	1440	1261	17	3.96828
XM_014076758.1	408	229	23	29.5638
XM_014076759.1	4611	4432	35	2.32454
XM_014076760.1	1224	1045	2	0.563355
XM_014076761.1	246	67.0317	6	26.3475
XM_014076762.1	2310	2131	3	0.414387
XM_014076763.1	690	511	89	51.2669
XM_014076764.1	1014	835	40	14.1007
XM_014076765.1	1500	1321	6	1.33695
XM_014076766.1	1938	1759	7	1.17139
XM_014076767.1	1566	1387	13	2.75889
XM_014076768.1	978	799	6	2.21041
XM_014076769.1	2301	2122	38	5.27116
XM_014076770.1	1020	841	17	5.95006
XM_014076771.1	900	721	12	4.89908
XM_014076772.1	819	640	6	2.75956
XM_014076773.1	1596	1417	8	1.66184
XM_014076774.1	1644	1465	10	2.00923
XM_014076775.1	1863	1684	7	1.22356
XM_014076776.1	1635	1456	30	6.06496
XM_014076777.1	1077	898	5	1.63894
XM_014076778.1	1245	1066	11	3.03741
XM_014076779.1	2139	1960	97	14.5675
XM_014076780.1	561	382	21	16.1817
XM_014076781.1	1668	1489	65	12.8495
XM_014076782.1	2472	2293	43	5.51992
XM_014076783.1	1971	1792	20	3.28519
XM_014076784.1	2157	1978	9	1.33932
XM_014076785.1	1722	1543	32	6.10453
XM_014076786.1	1437	1258	15	3.50977
XM_014076787.1	1044	865	12	4.08351
XM_014076788.1	273	94.0001	22	68.891
XM_014076789.1	2721	2542	22	2.54751
XM_014076790.1	1047	868	41	13.9038
XM_014076791.1	2358	2179	33	4.45784
XM_014076792.1	741	562	5	2.6188
XM_014076793.1	1296	1117	1	0.263521
XM_014076794.1	1524	1345	3	0.656549
XM_014076795.1	2724	2545	14	1.61923
XM_014076796.1	4428	4249	38	2.63248
XM_014076797.1	2211	2032	115	16.6587
XM_014076798.1	1335	1156	40	10.1852
XM_014076799.1	1686	1507	7	1.36727
XM_014076800.1	1242	1063	27	7.47651
XM_014076801.1	1650	1471	4	0.800416
XM_014076802.1	2634	2455	20	2.39799
XM_014076803.1	1947	1768	1	0.166489
XM_014076804.1	6549	6370	7	0.323465
XM_014076805.1	888	709	3	1.2455
XM_014076806.1	2529	2350	2356	295.104
XM_014076807.1	2142	1963	19	2.84906
XM_014076808.1	1248	1069	2	0.550707
XM_014076809.1	1119	940	15	4.69712
XM_014076810.1	633	454	24	15.5605
XM_014076811.1	441	262	12	13.4818
XM_014076812.1	2499	2320	190	24.1065
XM_014076813.1	1008	829	20	7.10139
XM_014076814.1	1296	1117	15	3.95281
XM_014076815.1	231	52.2911	1	5.62912
XM_014076816.1	963	784	33	12.3899
XM_014076817.1	741	562	23	12.0465
XM_014076818.1	1752	1573	16	2.99405
XM_014076819.1	903	724	15	6.09847
XM_014076820.1	519	340	429	371.404
XM_014076821.1	2538	2359	16	1.99646
XM_014076822.1	1551	1372	12	2.57451
XM_014076823.1	1665	1486	4	0.792336
XM_014076824.1	1209	1030	7	2.00046
XM_014076825.1	1209	1030	5	1.4289
XM_014076826.1	1290	1111	14	3.70922
XM_014076827.1	900	721	10	4.08256
XM_014076828.1	2160	1981	15	2.22882
XM_014076829.1	255	76.0064	81	313.692
XM_014076830.1	537	358	1	0.822215
XM_014076831.1	2643	2464	24	2.86707
XM_014076832.1	1905	1726	4	0.682162
XM_014076833.1	378	199	8	11.8333
XM_014076834.1	1590	1411	23	4.7981
XM_014076835.1	891	712	7	2.89392
XM_014076836.1	1149	970	50.1219	15.2098
XM_014076837.1	645	466	9	5.68493
XM_014076838.1	453	274	2	2.14856
XM_014076839.1	699	520	6	3.39638
XM_014076840.1	2520	2341	23	2.89198
XM_014076841.1	1125	946	2	0.62231
XM_014076842.1	1830	1651	9	1.60459
XM_014076843.1	1998	1819	7	1.13275
XM_014076844.1	411	232	0	0
XM_014076845.1	801	622	2	0.946472
XM_014076846.1	1431	1252	31	7.28829
XM_014076847.1	1245	1066	0	0
XM_014076848.1	531	352	2	1.67246
XM_014076849.1	711	532	8	4.42636
XM_014076850.1	705	526	0	0
XM_014076851.1	570	391	620	466.749
XM_014076852.1	672	493	5	2.98532
XM_014076853.1	906	727	880	356.301
XM_014076854.1	603	424	538	373.495
XM_014076855.1	540	361	1	0.815382
XM_014076856.1	732	553	1	0.532284
XM_014076857.1	3069	2890	79	8.04632
XM_014076858.1	2022	1843	94	15.0131
XM_014076859.1	801	622	36	17.0365
XM_014076860.1	1815	1636	4	0.719689
XM_014076861.1	1362	1183	0	0
XM_014076862.1	4470	4291	250	17.1494
XM_014076863.1	1218	1039	57	16.1483
XM_014076864.1	906	727	2	0.809774
XM_014076865.1	1365	1186	6	1.48914
XM_014076866.1	2220	2041	8	1.15376
XM_014076867.1	585	406	52	37.7004
XM_014076868.1	891	712	2	0.826834
XM_014076869.1	552	373	12	9.4698
XM_014076870.1	1707	1528	30	5.77918
XM_014076871.1	7188	7009	40	1.67986
XM_014076872.1	837	658	5	2.23672
XM_014076873.1	837	658	20	8.94689
XM_014076874.1	1767	1588	24	4.44866
XM_014076875.1	543	364	8	6.46929
XM_014076876.1	2628	2449	161	19.3511
XM_014076877.1	594	415	29	20.5692
XM_014076878.1	1263	1084	383	104.001
XM_014076879.1	1143	964	53	16.1833
XM_014076880.1	1755	1576	13	2.42804
XM_014076881.1	1290	1111	12	3.17933
XM_014076882.1	1095	916	125	40.1682
XM_014076883.1	3588	3409	72	6.2169
XM_014076884.1	4257	4078	14	1.01053
XM_014076885.1	1074	895	70	23.022
XM_014076886.1	1263	1084	9	2.44389
XM_014076887.1	1044	865	16	5.44468
XM_014076888.1	1644	1465	955	191.882
XM_014076889.1	1017	838	12	4.21508
XM_014076890.1	1098	919	31	9.9292
XM_014076891.1	1566	1387	34	7.21557
XM_014076892.1	1308	1129	5	1.3036
XM_014076893.1	1014	835	13	4.58274
XM_014076894.1	1584	1405	47	9.84668
XM_014076895.1	768	589	8	3.998
XM_014076896.1	1779	1600	37	6.80691
XM_014076897.1	5073	4894	388	23.3365
XM_014076898.1	1068	889	66	21.853
XM_014076899.1	276	97.0001	0	0
XM_014076900.1	3687	3508	125	10.4886
XM_014076901.1	2751	2572	19	2.17446
XM_014076902.1	3321	3142	84	7.86939
XM_014076903.1	894	715	66	27.171
XM_014076904.1	1512	1333	8	1.76656
XM_014076905.1	276	97.0001	11	33.3802
XM_014076906.1	453	274	62	66.6054
XM_014076907.1	351	172	198	338.848
XM_014076908.1	567	388	5	3.79321
XM_014076909.1	765	586	3	1.50693
XM_014076910.1	2589	2410	53	6.47332
XM_014076911.1	1641	1462	17	3.42271
XM_014076912.1	1710	1531	3	0.576785
XM_014076913.1	1059	880	56	18.7315
XM_014076914.1	3099	2920	100	10.0806
XM_014076915.1	318	139	0	0
XM_014076916.1	1887	1708	8	1.3787
XM_014076917.1	783	604	2	0.974678
XM_014076918.1	1749	1570	0	0
XM_014076919.1	1695	1516	8	1.55331
XM_014076920.1	1158	979	5	1.50333
XM_014076921.1	891	712	20	8.26834
XM_014076922.1	912	733	357	143.361
XM_014076923.1	837	658	6	2.68407
XM_014076924.1	1395	1216	36	8.71439
XM_014076925.1	1530	1351	4	0.871511
XM_014076926.1	882	703	22	9.21161
XM_014076927.1	1110	931	16	5.0587
XM_014076928.1	1092	913	5	1.61201
XM_014076929.1	3357	3178	63	5.83519
XM_014076930.1	2886	2707	40	4.34951
XM_014076931.1	2148	1969	4	0.597974
XM_014076932.1	732	553	5	2.66142
XM_014076933.1	846	667	193	85.1726
XM_014076934.1	2682	2503	41	4.8216
XM_014076935.1	1083	904	8	2.60489
XM_014076936.1	1461	1282	7	1.60723
XM_014076937.1	936	757	15	5.83262
XM_014076938.1	2730	2551	25	2.88468
XM_014076939.1	792	613	1	0.480184
XM_014076940.1	1968	1789	38	6.25232
XM_014076941.1	951	772	3	1.14386
XM_014076942.1	3198	3019	18	1.755
XM_014076943.1	4119	3940	51	3.81015
XM_014076944.1	1137	958	1	0.307258
XM_014076945.1	4752	4573	46	2.96091
XM_014076946.1	699	520	35	19.8122
XM_014076947.1	1707	1528	13	2.50431
XM_014076948.1	2664	2485	19	2.25058
XM_014076949.1	2034	1855	84	13.3292
XM_014076950.1	657	478	11	6.77381
XM_014076951.1	2349	2170	23	3.11987
XM_014076952.1	1332	1153	5	1.27646
XM_014076953.1	1146	967	31	9.43634
XM_014076954.1	1233	1054	4	1.11709
XM_014076955.1	432	253	45	52.3552
XM_014076956.1	567	388	0	0
XM_014076957.1	1200	1021	2	0.576597
XM_014076958.1	408	229	271	348.339
XM_014076959.1	855	676	3	1.3063
XM_014076960.1	1200	1021	4	1.15319
XM_014076961.1	2808	2629	27	3.02302
XM_014076962.1	1122	943	104	32.4631
XM_014076963.1	801	622	21	9.93796
XM_014076964.1	1239	1060	3	0.833074
XM_014076965.1	1365	1186	13	3.22646
XM_014076966.1	1146	967	25	7.60995
XM_014076967.1	2574	2395	5	0.614515
XM_014076968.1	690	511	0	0
XM_014076969.1	2091	1912	8	1.2316
XM_014076970.1	2862	2683	11	1.20681
XM_014076971.1	885	706	13	5.42009
XM_014076972.1	612	433	8	5.43839
XM_014076973.1	987	808	3	1.09289
XM_014076974.1	1371	1192	14	3.45716
XM_014076975.1	351	172	71	121.506
XM_014076976.1	1941	1762	7	1.16939
XM_014076977.1	843	664	9	3.98972
XM_014076978.1	2313	2134	56	7.72435
XM_014076979.1	717	538	3	1.64137
XM_014076980.1	741	562	3	1.57128
XM_014076981.1	2601	2422	6	0.729198
XM_014076982.1	993	814	0	0
XM_014076983.1	1614	1435	0	0
XM_014076984.1	696	517	15	8.54022
XM_014076985.1	1461	1282	19	4.36248
XM_014076986.1	573	394	97	72.4676
XM_014076987.1	1005	826	6	2.13816
XM_014076988.1	450	271	1	1.08617
XM_014076989.1	1146	967	0	0
XM_014076990.1	393	214	70	96.2836
XM_014076991.1	3108	2929	35	3.51736
XM_014076992.1	2445	2266	51	6.62489
XM_014076993.1	1026	847	20	6.95048
XM_014076994.1	1353	1174	43	10.7812
XM_014076995.1	975	796	6	2.21874
XM_014076996.1	771	592	16	7.95548
XM_014076997.1	3273	3094	36	3.42492
XM_014076998.1	1623	1444	53	10.8038
XM_014076999.1	1755	1576	19	3.54867
XM_014077000.1	1440	1261	23	5.36885
XM_014077001.1	1740	1561	31	5.84557
XM_014077002.1	2127	1948	28	4.23094
XM_014077003.1	1500	1321	41	9.13586
XM_014077004.1	1662	1483	44	8.73333
XM_014077005.1	1047	868	25	8.4779
XM_014077006.1	1851	1672	106	18.6611
XM_014077007.1	1032	853	52	17.9441
XM_014077008.1	768	589	44	21.989
XM_014077009.1	909	730	22	8.87091
XM_014077010.1	2229	2050	53	7.6101
XM_014077011.1	1380	1201	3507.06	859.544
XM_014077012.1	894	715	11	4.5285
XM_014077013.1	1815	1636	23	4.13821
XM_014077014.1	627	448	23	15.1119
XM_014077015.1	1086	907	47	15.2531
XM_014077016.1	2331	2152	87	11.9
XM_014077017.1	1227	1048	628	176.387
XM_014077018.1	3390	3211	93	8.52532
XM_014077019.1	570	391	80	60.2256
XM_014077020.1	2451	2272	188	24.3567
XM_014077021.1	993	814	23	8.31709
XM_014077022.1	654	475	720	446.177
XM_014077023.1	1752	1573	21	3.92969
XM_014077024.1	570	391	50	37.641
XM_014077025.1	2073	1894	45	6.9936
XM_014077026.1	699	520	17	9.62307
XM_014077027.1	1176	997	32	9.44763
XM_014077028.1	384	205	90	129.228
XM_014077029.1	2445	2266	116	15.0684
XM_014077030.1	2013	1834	4	0.641991
XM_014077031.1	2226	2047	88	12.6542
XM_014077032.1	732	553	72	38.3244
XM_014077033.1	2883	2704	8	0.870866
XM_014077034.1	3138	2959	97	9.64928
XM_014077035.1	1509	1330	7	1.54923
XM_014077036.1	645	466	0	0
XM_014077037.1	855	676	3	1.3063
XM_014077038.1	1065	886	11	3.65449
XM_014077039.1	528	349	156	131.573
XM_014077040.1	2139	1960	5	0.7509
XM_014077041.1	993	814	6	2.16968
XM_014077042.1	297	118	7	17.4616
XM_014077043.1	429	250	13	15.3063
XM_014077044.1	1518	1339	4	0.879321
XM_014077045.1	1425	1246	27	6.37843
XM_014077046.1	999	820	16	5.74347
XM_014077047.1	201	27.2129	0	0
XM_014077048.1	966	787	0	0
XM_014077049.1	1116	937	15	4.71216
XM_014077050.1	2535	2356	35	4.37281
XM_014077051.1	963	784	9	3.37905
XM_014077052.1	717	538	5	2.73562
XM_014077053.1	483	304	27	26.1432
XM_014077054.1	1599	1420	2	0.414581
XM_014077055.1	2289	2110	16	2.23206
XM_014077056.1	654	475	105	65.0675
XM_014077057.1	1122	943	6	1.87287
XM_014077058.1	2253	2074	20	2.8385
XM_014077059.1	2925	2746	27	2.89422
XM_014077060.1	1167	988	9	2.68135
XM_014077061.1	3234	3055	45	4.3358
XM_014077062.1	2100	1921	53	8.12113
XM_014077063.1	645	466	22	13.8965
XM_014077064.1	1134	955	0	0
XM_014077065.1	1413	1234	0	0
XM_014077066.1	618	439	2	1.34102
XM_014077067.1	1671	1492	1	0.197287
XM_014077068.1	939	760	12	4.64768
XM_014077069.1	1482	1303	3	0.677712
XM_014077070.1	2205	2026	11	1.59816
XM_014077071.1	2763	2584	3	0.341741
XM_014077072.1	501	322	31	28.3383
XM_014077073.1	375	196	1	1.5018
XM_014077074.1	582	403	0	0
XM_014077075.1	1275	1096	34	9.13138
XM_014077076.1	2271	2092	0	0
XM_014077077.1	1311	1132	4	1.04012
XM_014077078.1	2448	2269	12	1.55674
XM_014077079.1	2070	1891	56	8.71695
XM_014077080.1	885	706	4	1.66772
XM_014077081.1	390	211	18	25.1107
XM_014077082.1	348	169	2	3.48347
XM_014077083.1	693	514	4	2.29068
XM_014077084.1	1788	1609	4	0.731766
XM_014077085.1	936	757	2	0.777682
XM_014077086.1	2784	2605	6	0.677972
XM_014077087.1	1449	1270	32	7.41676
XM_014077088.1	1728	1549	82	15.5823
XM_014077089.1	690	511	1	0.576033
XM_014077090.1	1215	1036	5	1.42062
XM_014077091.1	1530	1351	6	1.30727
XM_014077092.1	204	29.2345	3	30.2061
XM_014077093.1	2433	2254	1	0.130591
XM_014077094.1	2916	2737	7	0.752821
XM_014077095.1	606	427	26	17.9231
XM_014077096.1	378	199	0	0
XM_014077097.1	651	472	92	57.3739
XM_014077098.1	351	172	18	30.8044
XM_014077099.1	729	550	0	0
XM_014077100.1	984	805	7	2.55959
XM_014077101.1	840	661	14	6.2344
XM_014077102.1	1440	1261	4	0.933712
XM_014077103.1	867	688	10	4.27838
XM_014077104.1	2187	2008	6	0.87954
XM_014077105.1	747	568	8	4.14581
XM_014077106.1	1833	1654	5	0.889821
XM_014077107.1	1275	1096	5	1.34285
XM_014077108.1	630	451	7	4.56867
XM_014077109.1	945	766	5	1.92136
XM_014077110.1	1614	1435	113	23.179
XM_014077111.1	1356	1177	0	0
XM_014077112.1	1197	1018	8	2.31319
XM_014077113.1	2097	1918	122	18.7232
XM_014077114.1	2508	2329	14	1.7694
XM_014077115.1	405	226	0	0
XM_014077116.1	1500	1321	10	2.22826
XM_014077117.1	1353	1174	1	0.250726
XM_014077118.1	849	670	1	0.439333
XM_014077119.1	462	283	4	4.16046
XM_014077120.1	696	517	60	34.1609
XM_014077121.1	435	256	3	3.44945
XM_014077122.1	516	337	3	2.62035
XM_014077123.1	603	424	0	0
XM_014077124.1	1062	883	16	5.33369
XM_014077125.1	474	295	380	379.166
XM_014077126.1	579	400	530	390.017
XM_014077127.1	1218	1039	81	22.9476
XM_014077128.1	2568	2389	22	2.71066
XM_014077129.1	1395	1216	13	3.14686
XM_014077130.1	1230	1051	10	2.80069
XM_014077131.1	327	148	0	0
XM_014077132.1	1320	1141	14	3.61169
XM_014077133.1	2409	2230	49	6.46784
XM_014077134.1	1419	1240	9	2.13643
XM_014077135.1	1608	1429	10	2.05985
XM_014077136.1	600	421	5	3.49588
XM_014077137.1	1071	892	2	0.659984
XM_014077138.1	429	250	5	5.88706
XM_014077139.1	771	592	454	225.737
XM_014077140.1	1653	1474	41	8.18756
XM_014077141.1	654	475	4	2.47876
XM_014077142.1	1923	1744	32	5.40097
XM_014077143.1	2115	1936	15	2.28063
XM_014077144.1	969	790	9	3.35339
XM_014077145.1	1443	1264	17	3.95886
XM_014077146.1	3726	3547	14	1.16181
XM_014077147.1	1425	1246	2	0.472476
XM_014077148.1	1251	1072	0	0
XM_014077149.1	1455	1276	1	0.230684
XM_014077150.1	1083	904	0	0
XM_014077151.1	885	706	14	5.83702
XM_014077152.1	1530	1351	10	2.17878
XM_014077153.1	879	700	4	1.68202
XM_014077154.1	1236	1057	12	3.34175
XM_014077155.1	1056	877	1	0.335636
XM_014077156.1	2004	1825	10	1.61289
XM_014077157.1	1563	1384	12	2.55219
XM_014077158.1	468	289	2	2.03704
XM_014077159.1	1455	1276	10	2.30684
XM_014077160.1	324	145	1	2.03002
XM_014077161.1	1167	988	5	1.48964
XM_014077162.1	966	787	77	28.7995
XM_014077163.1	2289	2110	15	2.09256
XM_014077164.1	3813	3634	1	0.0809997
XM_014077165.1	1206	1027	3	0.859843
XM_014077166.1	1251	1072	7	1.92208
XM_014077167.1	822	643	22	10.0712
XM_014077168.1	846	667	1	0.441309
XM_014077169.1	1071	892	15	4.94988
XM_014077170.1	2676	2497	12	1.41459
XM_014077171.1	1527	1348	21	4.58562
XM_014077172.1	765	586	0	0
XM_014077173.1	369	190	1	1.54923
XM_014077174.1	2979	2800	5	0.52563
XM_014077175.1	1347	1168	178	44.8586
XM_014077176.1	1944	1765	4	0.667089
XM_014077177.1	1080	901	10	3.26696
XM_014077178.1	633	454	4	2.59342
XM_014077179.1	1809	1630	101	18.239
XM_014077180.1	705	526	2	1.11921
XM_014077181.1	1695	1516	16	3.10663
XM_014077182.1	2157	1978	16	2.38101
XM_014077183.1	852	673	5	2.18687
XM_014077184.1	1179	1000	60	17.6612
XM_014077185.1	1986	1807	8	1.30317
XM_014077186.1	2043	1864	17	2.68455
XM_014077187.1	699	520	4	2.26425
XM_014077188.1	1026	847	33	11.4683
XM_014077189.1	954	775	20	7.5962
XM_014077190.1	1344	1165	11	2.7793
XM_014077191.1	750	571	0	0
XM_014077192.1	3417	3238	23	2.09083
XM_014077193.1	1101	922	28	8.93913
XM_014077194.1	7362	7183	88	3.60616
XM_014077195.1	2715	2536	29	3.36602
XM_014077196.1	1860	1681	43	7.52955
XM_014077197.1	738	559	12	6.31884
XM_014077198.1	1092	913	6	1.93441
XM_014077199.1	1527	1348	1	0.218363
XM_014077200.1	1116	937	31	9.73846
XM_014077201.1	423	244	10	12.0636
XM_014077202.1	1179	1000	243	71.5277
XM_014077203.1	681	502	211	123.722
XM_014077204.1	273	94.0001	3	9.39422
XM_014077205.1	2331	2152	1	0.136781
XM_014077206.1	1449	1270	18	4.17193
XM_014077207.1	1902	1723	74	12.642
XM_014077208.1	585	406	29	21.0252
XM_014077209.1	798	619	14	6.65741
XM_014077210.1	441	262	21	23.5932
XM_014077211.1	627	448	2	1.31408
XM_014077212.1	1941	1762	17	2.83995
XM_014077213.1	639	460	29	18.557
XM_014077214.1	4266	4087	34	2.44874
XM_014077215.1	783	604	9	4.38605
XM_014077216.1	1101	922	6	1.91553
XM_014077217.1	609	430	14	9.58358
XM_014077218.1	2643	2464	28	3.34492
XM_014077219.1	2619	2440	56	6.75564
XM_014077220.1	861	682	2	0.863205
XM_014077221.1	1167	988	32	9.53369
XM_014077222.1	423	244	48	57.9055
XM_014077223.1	561	382	4	3.08223
XM_014077224.1	708	529	13	7.23362
XM_014077225.1	3135	2956	105	10.4557
XM_014077226.1	1452	1273	17	3.93087
XM_014077227.1	2838	2659	23	2.54611
XM_014077228.1	1329	1150	11	2.81555
XM_014077229.1	1257	1078	48	13.1066
XM_014077230.1	2763	2584	19	2.16436
XM_014077231.1	627	448	12	7.88445
XM_014077232.1	2931	2752	73	7.80805
XM_014077233.1	1095	916	7	2.24942
XM_014077234.1	462	283	0	0
XM_014077235.1	1788	1609	101	18.4771
XM_014077236.1	1203	1024	16	4.59926
XM_014077237.1	2106	1927	397	60.6425
XM_014077238.1	690	511	8	4.60826
XM_014077239.1	735	556	29	15.3529
XM_014077240.1	1875	1696	49	8.5043
XM_014077241.1	2301	2122	32	4.43887
XM_014077242.1	999	820	12	4.3076
XM_014077243.1	1734	1555	4	0.757178
XM_014077244.1	1086	907	18	5.84162
XM_014077245.1	531	352	13	10.871
XM_014077246.1	1803	1624	6	1.08751
XM_014077247.1	1524	1345	129	28.2316
XM_014077248.1	1332	1153	16	4.08469
XM_014077249.1	1020	841	17	5.95006
XM_014077250.1	1587	1408	91	19.0242
XM_014077251.1	708	529	681	378.931
XM_014077252.1	1062	883	31	10.334
XM_014077253.1	1719	1540	19	3.63163
XM_014077254.1	957	778	8	3.02676
XM_014077255.1	354	175	5	8.41008
XM_014077256.1	1338	1159	116	29.4607
XM_014077257.1	1695	1516	8	1.55331
XM_014077258.1	516	337	4	3.4938
XM_014077259.1	750	571	2	1.03101
XM_014077260.1	2502	2323	38	4.81507
XM_014077261.1	504	325	11	9.96271
XM_014077262.1	438	259	5	5.68249
XM_014077263.1	438	259	2	2.27299
XM_014077264.1	1413	1234	21	5.00925
XM_014077265.1	1473	1294	149	33.8938
XM_014077266.1	726	547	2	1.07624
XM_014077267.1	960	781	3	1.13068
XM_014077268.1	1155	976	5	1.50796
XM_014077269.1	1002	823	59	21.1018
XM_014077270.1	831	652	5	2.25731
XM_014077271.1	1116	937	180	56.5459
XM_014077272.1	1371	1192	22	5.43269
XM_014077273.1	1368	1189	31	7.67446
XM_014077274.1	429	250	1	1.17741
XM_014077275.1	597	418	34	23.9426
XM_014077276.1	654	475	27	16.7316
XM_014077277.1	246	67.0317	0	0
XM_014077278.1	2388	2209	50	6.66258
XM_014077279.1	1440	1261	24	5.60227
XM_014077280.1	582	403	2	1.46081
XM_014077281.1	546	367	8	6.41641
XM_014077282.1	1755	1576	5	0.93386
XM_014077283.1	1536	1357	121	26.2466
XM_014077284.1	1524	1345	37	8.09744
XM_014077285.1	1278	1099	13	3.48188
XM_014077286.1	438	259	22	25.0029
XM_014077287.1	1116	937	88	27.6447
XM_014077288.1	942	763	8	3.08627
XM_014077289.1	519	340	11	9.52318
XM_014077290.1	816	637	5	2.31046
XM_014077291.1	1584	1405	9	1.88553
XM_014077292.1	690	511	14	8.06446
XM_014077293.1	651	472	12	7.48355
XM_014077294.1	1686	1507	47	9.18021
XM_014077295.1	1566	1387	22	4.6689
XM_014077296.1	996	817	61	21.9774
XM_014077297.1	843	664	4	1.77321
XM_014077298.1	861	682	44	18.9905
XM_014077299.1	2409	2230	34	4.48789
XM_014077300.1	981	802	34	12.4788
XM_014077301.1	717	538	61	33.3746
XM_014077302.1	1494	1315	10	2.23842
XM_014077303.1	657	478	12	7.38961
XM_014077304.1	1503	1324	6	1.33393
XM_014077305.1	3144	2965	3253	322.944
XM_014077306.1	819	640	44	20.2368
XM_014077307.1	1242	1063	1	0.276908
XM_014077308.1	3651	3472	48	4.06939
XM_014077309.1	618	439	6	4.02305
XM_014077310.1	1629	1450	11	2.23302
XM_014077311.1	2583	2404	64	7.83635
XM_014077312.1	1929	1750	47	7.90548
XM_014077313.1	228	49.4247	2	11.9112
XM_014077314.1	831	652	12	5.41754
XM_014077315.1	459	280	1	1.05126
XM_014077316.1	3501	3322	193	17.1012
XM_014077317.1	798	619	3	1.42659
XM_014077318.1	1623	1444	8	1.63076
XM_014077319.1	369	190	9	13.943
XM_014077320.1	3558	3379	157	13.6766
XM_014077321.1	756	577	4	2.04057
XM_014077322.1	1797	1618	68	12.3708
XM_014077323.1	2205	2026	39	5.66622
XM_014077324.1	1845	1666	86	15.1947
XM_014077325.1	1497	1318	46	10.2733
XM_014077326.1	681	502	2	1.17272
XM_014077327.1	2286	2107	24	3.35286
XM_014077328.1	5337	5158	86	4.90778
XM_014077329.1	2079	1900	7	1.08446
XM_014077330.1	1662	1483	20	3.96969
XM_014077331.1	3567	3388	32	2.78019
XM_014077332.1	369	190	4	6.1969
XM_014077333.1	3522	3343	45	3.96227
XM_014077334.1	543	364	22	17.7906
XM_014077335.1	384	205	4	5.74347
XM_014077336.1	4896	4717	124	7.73792
XM_014077337.1	2958	2779	12	1.27104
XM_014077338.1	1089	910	6	1.94079
XM_014077339.1	1923	1744	14	2.36292
XM_014077340.1	795	616	0	0
XM_014077341.1	471	292	5	5.04029
XM_014077342.1	762	583	47	23.73
XM_014077343.1	1281	1102	21	5.60926
XM_014077344.1	4077	3898	158	11.9312
XM_014077345.1	933	754	9	3.5135
XM_014077346.1	867	688	10	4.27838
XM_014077347.1	516	337	4	3.4938
XM_014077348.1	1278	1099	25	6.69592
XM_014077349.1	312	133	13	28.7713
XM_014077350.1	618	439	31	20.7857
XM_014077351.1	2094	1915	6	0.922254
XM_014077352.1	1110	931	9	2.84552
XM_014077353.1	2586	2407	35	4.28016
XM_014077354.1	732	553	223	118.699
XM_014077355.1	2643	2464	20	2.38923
XM_014077356.1	1038	859	4	1.37068
XM_014077357.1	3336	3157	38	3.54305
XM_014077358.1	1068	889	0	0
XM_014077359.1	1167	988	15	4.46892
XM_014077360.1	2022	1843	24	3.83313
XM_014077361.1	1824	1645	34	6.08389
XM_014077362.1	1221	1042	30	8.47465
