target_id	length	eff_length	est_counts	tpm
XM_014076779.1	2139	1960	17	32.7807
XM_014076780.1	561	382	3	29.6813
XM_014076781.1	1668	1489	6	15.2294
XM_014076782.1	2472	2293	11	18.1307
XM_014076783.1	1971	1792	3	6.32716
XM_014076784.1	2157	1978	0	0
XM_014076785.1	1722	1543	19	46.5386
XM_014076786.1	1437	1258	3	9.01294
XM_014076787.1	1044	865	2	8.73855
XM_014076788.1	273	94.0001	4	160.826
XM_014076789.1	2721	2542	1	1.48679
XM_014076790.1	1047	868	5	21.7709
XM_014076791.1	2358	2179	3	5.20343
XM_014076792.1	741	562	0	0
XM_014076793.1	1296	1117	0	0
XM_014076794.1	1524	1345	0	0
XM_014076795.1	2724	2545	0	0
XM_014076796.1	4428	4249	2	1.77897
XM_014076797.1	2211	2032	33	61.3785
XM_014076798.1	1335	1156	6	19.6164
XM_014076799.1	1686	1507	5	12.5396
XM_014076800.1	1242	1063	5	17.7772
XM_014076801.1	1650	1471	1	2.56929
XM_014076802.1	2634	2455	1	1.53948
XM_014076803.1	1947	1768	0	0
XM_014076804.1	6549	6370	0	0
XM_014076805.1	888	709	0	0
XM_014076806.1	2529	2350	49	78.805
XM_014076807.1	2142	1963	5	9.62666
XM_014076808.1	1248	1069	1	3.53548
XM_014076809.1	1119	940	2	8.04133
XM_014076810.1	633	454	0	0
XM_014076811.1	441	262	3	43.2759
XM_014076812.1	2499	2320	57	92.8566
XM_014076813.1	1008	829	2	9.11803
XM_014076814.1	1296	1117	2	6.7671
XM_014076815.1	231	52.2911	0	0
XM_014076816.1	963	784	0	0
XM_014076817.1	741	562	2	13.4499
XM_014076818.1	1752	1573	1	2.40269
XM_014076819.1	903	724	2	10.4404
XM_014076820.1	519	340	36	400.174
XM_014076821.1	2538	2359	2	3.20426
XM_014076822.1	1551	1372	2	5.50937
XM_014076823.1	1665	1486	0	0
XM_014076824.1	1209	1030	1	3.66934
XM_014076825.1	1209	1030	1	3.66934
XM_014076826.1	1290	1111	0	0
XM_014076827.1	900	721	1	5.24192
XM_014076828.1	2160	1981	0	0
XM_014076829.1	255	76.0064	3	149.175
XM_014076830.1	537	358	0	0
XM_014076831.1	2643	2464	0	0
XM_014076832.1	1905	1726	0	0
XM_014076833.1	378	199	0	0
XM_014076834.1	1590	1411	3	8.03563
XM_014076835.1	891	712	1	5.30818
XM_014076836.1	1149	970	0	0
XM_014076837.1	645	466	5	40.5518
XM_014076838.1	453	274	0	0
XM_014076839.1	699	520	0	0
XM_014076840.1	2520	2341	1	1.61445
XM_014076841.1	1125	946	0	0
XM_014076842.1	1830	1651	0	0
XM_014076843.1	1998	1819	1	2.07775
XM_014076844.1	411	232	1	16.2906
XM_014076845.1	801	622	1	6.07625
XM_014076846.1	1431	1252	13	39.2432
XM_014076847.1	1245	1066	0	0
XM_014076848.1	531	352	0	0
XM_014076849.1	711	532	0	0
XM_014076850.1	705	526	0	0
XM_014076851.1	570	391	15	144.991
XM_014076852.1	672	493	0	0
XM_014076853.1	906	727	15	77.9799
XM_014076854.1	603	424	16	142.62
XM_014076855.1	540	361	0	0
XM_014076856.1	732	553	0	0
XM_014076857.1	3069	2890	9	11.7698
XM_014076858.1	2022	1843	0	0
XM_014076859.1	801	622	9	54.6862
XM_014076860.1	1815	1636	0	0
XM_014076861.1	1362	1183	0	0
XM_014076862.1	4470	4291	14	12.3309
XM_014076863.1	1218	1039	0	0
XM_014076864.1	906	727	1	5.19866
XM_014076865.1	1365	1186	1	3.1867
XM_014076866.1	2220	2041	0	0
XM_014076867.1	585	406	0	0
XM_014076868.1	891	712	0	0
XM_014076869.1	552	373	3	30.3975
XM_014076870.1	1707	1528	1	2.47345
XM_014076871.1	7188	7009	1	0.539225
XM_014076872.1	837	658	1	5.74381
XM_014076873.1	837	658	4	22.9752
XM_014076874.1	1767	1588	3	7.13997
XM_014076875.1	543	364	0	0
XM_014076876.1	2628	2449	9	13.8893
XM_014076877.1	594	415	4	36.4282
XM_014076878.1	1263	1084	10	34.8655
XM_014076879.1	1143	964	5	19.6028
XM_014076880.1	1755	1576	2	4.79622
XM_014076881.1	1290	1111	1	3.40182
XM_014076882.1	1095	916	15	61.8901
XM_014076883.1	3588	3409	14	15.5213
XM_014076884.1	4257	4078	0	0
XM_014076885.1	1074	895	1	4.22282
XM_014076886.1	1263	1084	1	3.48655
XM_014076887.1	1044	865	2	8.73855
XM_014076888.1	1644	1465	26	67.0751
XM_014076889.1	1017	838	2	9.02011
XM_014076890.1	1098	919	0	0
XM_014076891.1	1566	1387	4	10.8996
XM_014076892.1	1308	1129	1	3.34759
XM_014076893.1	1014	835	0	0
XM_014076894.1	1584	1405	5	13.4499
XM_014076895.1	768	589	1	6.41668
XM_014076896.1	1779	1600	5	11.8107
XM_014076897.1	5073	4894	40	30.8903
XM_014076898.1	1068	889	61	259.331
XM_014076899.1	276	97.0001	0	0
XM_014076900.1	3687	3508	20	21.5475
XM_014076901.1	2751	2572	4	5.8778
XM_014076902.1	3321	3142	23	27.6661
XM_014076903.1	894	715	1	5.28591
XM_014076904.1	1512	1333	0	0
XM_014076905.1	276	97.0001	0	0
XM_014076906.1	453	274	2	27.587
XM_014076907.1	351	172	12	263.681
XM_014076908.1	567	388	0	0
XM_014076909.1	765	586	2	12.8991
XM_014076910.1	2589	2410	8	12.5458
XM_014076911.1	1641	1462	3	7.75532
XM_014076912.1	1710	1531	2	4.9372
XM_014076913.1	1059	880	5	21.474
XM_014076914.1	3099	2920	9	11.6489
XM_014076915.1	318	139	0	0
XM_014076916.1	1887	1708	0	0
XM_014076917.1	783	604	2	12.5147
XM_014076918.1	1749	1570	3	7.22183
XM_014076919.1	1695	1516	0	0
XM_014076920.1	1158	979	3	11.5815
XM_014076921.1	891	712	6	31.8491
XM_014076922.1	912	733	7	36.0927
XM_014076923.1	837	658	0	0
XM_014076924.1	1395	1216	4	12.4323
XM_014076925.1	1530	1351	6	16.785
XM_014076926.1	882	703	0	0
XM_014076927.1	1110	931	4	16.2381
XM_014076928.1	1092	913	0	0
XM_014076929.1	3357	3178	32	38.0559
XM_014076930.1	2886	2707	32	44.6774
XM_014076931.1	2148	1969	1	1.91946
XM_014076932.1	732	553	0	0
XM_014076933.1	846	667	23	130.325
XM_014076934.1	2682	2503	3	4.52987
XM_014076935.1	1083	904	0	0
XM_014076936.1	1461	1282	1	2.94807
XM_014076937.1	936	757	3	14.9779
XM_014076938.1	2730	2551	3	4.44464
XM_014076939.1	792	613	0	0
XM_014076940.1	1968	1789	1	2.11259
XM_014076941.1	951	772	1	4.89563
XM_014076942.1	3198	3019	1	1.25188
XM_014076943.1	4119	3940	3	2.87773
XM_014076944.1	1137	958	0	0
XM_014076945.1	4752	4573	13	10.744
XM_014076946.1	699	520	5	36.3406
XM_014076947.1	1707	1528	1	2.47345
XM_014076948.1	2664	2485	2	3.04179
XM_014076949.1	2034	1855	4	8.1497
XM_014076950.1	657	478	1	7.90675
XM_014076951.1	2349	2170	1	1.74167
XM_014076952.1	1332	1153	1	3.27791
XM_014076953.1	1146	967	3	11.7252
XM_014076954.1	1233	1054	0	0
XM_014076955.1	432	253	5	74.6922
XM_014076956.1	567	388	0	0
XM_014076957.1	1200	1021	1	3.70169
XM_014076958.1	408	229	6	99.0242
XM_014076959.1	855	676	1	5.59087
XM_014076960.1	1200	1021	0	0
XM_014076961.1	2808	2629	0	0
XM_014076962.1	1122	943	0	0
XM_014076963.1	801	622	1	6.07625
XM_014076964.1	1239	1060	0	0
XM_014076965.1	1365	1186	1	3.1867
XM_014076966.1	1146	967	0	0
XM_014076967.1	2574	2395	0	0
XM_014076968.1	690	511	0	0
XM_014076969.1	2091	1912	0	0
XM_014076970.1	2862	2683	0	0
XM_014076971.1	885	706	0	0
XM_014076972.1	612	433	1	8.72846
XM_014076973.1	987	808	0	0
XM_014076974.1	1371	1192	1	3.17066
XM_014076975.1	351	172	13	285.654
XM_014076976.1	1941	1762	3	6.43489
XM_014076977.1	843	664	2	11.3838
XM_014076978.1	2313	2134	26	46.0474
XM_014076979.1	717	538	1	7.02495
XM_014076980.1	741	562	2	13.4499
XM_014076981.1	2601	2422	0	0
XM_014076982.1	993	814	0	0
XM_014076983.1	1614	1435	0	0
XM_014076984.1	696	517	1	7.3103
XM_014076985.1	1461	1282	2	5.89614
XM_014076986.1	573	394	23	220.626
XM_014076987.1	1005	826	2	9.15115
XM_014076988.1	450	271	0	0
XM_014076989.1	1146	967	0	0
XM_014076990.1	393	214	1	17.6609
XM_014076991.1	3108	2929	9	11.6131
XM_014076992.1	2445	2266	6	10.0073
XM_014076993.1	1026	847	10	44.6213
XM_014076994.1	1353	1174	16	51.5083
XM_014076995.1	975	796	1	4.74802
XM_014076996.1	771	592	5	31.9208
XM_014076997.1	3273	3094	11	13.4369
XM_014076998.1	1623	1444	10	26.1733
XM_014076999.1	1755	1576	6	14.3887
XM_014077000.1	1440	1261	0	0
XM_014077001.1	1740	1561	2	4.84231
XM_014077002.1	2127	1948	8	15.5213
XM_014077003.1	1500	1321	7	20.0272
XM_014077004.1	1662	1483	7	17.8395
XM_014077005.1	1047	868	6	26.1251
XM_014077006.1	1851	1672	16	36.1667
XM_014077007.1	1032	853	10	44.3074
XM_014077008.1	768	589	0	0
XM_014077009.1	909	730	3	15.5319
XM_014077010.1	2229	2050	16	29.498
XM_014077011.1	1380	1201	193.222	608.051
XM_014077012.1	894	715	1	5.28591
XM_014077013.1	1815	1636	3	6.93049
XM_014077014.1	627	448	0	0
XM_014077015.1	1086	907	12	50.0034
XM_014077016.1	2331	2152	11	19.3186
XM_014077017.1	1227	1048	25	90.158
XM_014077018.1	3390	3211	13	15.3013
XM_014077019.1	570	391	4	38.6642
XM_014077020.1	2451	2272	58	96.4818
XM_014077021.1	993	814	5	23.2151
XM_014077022.1	654	475	32	254.614
XM_014077023.1	1752	1573	3	7.20806
XM_014077024.1	570	391	2	19.3321
XM_014077025.1	2073	1894	9	17.9593
XM_014077026.1	699	520	1	7.26812
XM_014077027.1	1176	997	5	18.954
XM_014077028.1	384	205	13	239.671
XM_014077029.1	2445	2266	10	16.6788
XM_014077030.1	2013	1834	1	2.06076
XM_014077031.1	2226	2047	15	27.6949
XM_014077032.1	732	553	21	143.522
XM_014077033.1	2883	2704	6	8.3863
XM_014077034.1	3138	2959	11	14.0499
XM_014077035.1	1509	1330	0	0
XM_014077036.1	645	466	0	0
XM_014077037.1	855	676	0	0
XM_014077038.1	1065	886	2	8.53143
XM_014077039.1	528	349	8	86.6344
XM_014077040.1	2139	1960	2	3.85656
XM_014077041.1	993	814	2	9.28606
XM_014077042.1	297	118	0	0
XM_014077043.1	429	250	0	0
XM_014077044.1	1518	1339	0	0
XM_014077045.1	1425	1246	3	9.09974
XM_014077046.1	999	820	0	0
XM_014077047.1	201	27.2129	0	0
XM_014077048.1	966	787	0	0
XM_014077049.1	1116	937	0	0
XM_014077050.1	2535	2356	1	1.60417
XM_014077051.1	963	784	2	9.64139
XM_014077052.1	717	538	1	7.02495
XM_014077053.1	483	304	1	12.4323
XM_014077054.1	1599	1420	0	0
XM_014077055.1	2289	2110	2	3.58239
XM_014077056.1	654	475	6	47.7401
XM_014077057.1	1122	943	1	4.00787
XM_014077058.1	2253	2074	1	1.82229
XM_014077059.1	2925	2746	1	1.37634
XM_014077060.1	1167	988	0	0
XM_014077061.1	3234	3055	8	9.89702
XM_014077062.1	2100	1921	8	15.7394
XM_014077063.1	645	466	1	8.11035
XM_014077064.1	1134	955	0	0
XM_014077065.1	1413	1234	1	3.06274
XM_014077066.1	618	439	0	0
XM_014077067.1	1671	1492	0	0
XM_014077068.1	939	760	0	0
XM_014077069.1	1482	1303	0	0
XM_014077070.1	2205	2026	1	1.86546
XM_014077071.1	2763	2584	2	2.92525
XM_014077072.1	501	322	1	11.7373
XM_014077073.1	375	196	1	19.2828
XM_014077074.1	582	403	0	0
XM_014077075.1	1275	1096	3	10.3451
XM_014077076.1	2271	2092	0	0
XM_014077077.1	1311	1132	0	0
XM_014077078.1	2448	2269	1	1.66568
XM_014077079.1	2070	1891	5	9.99319
XM_014077080.1	885	706	1	5.35329
XM_014077081.1	390	211	2	35.8239
XM_014077082.1	348	169	0	0
XM_014077083.1	693	514	0	0
XM_014077084.1	1788	1609	1	2.34893
XM_014077085.1	936	757	0	0
XM_014077086.1	2784	2605	2	2.90167
XM_014077087.1	1449	1270	7	20.8315
XM_014077088.1	1728	1549	2	4.87983
XM_014077089.1	690	511	0	0
XM_014077090.1	1215	1036	0	0
XM_014077091.1	1530	1351	0	0
XM_014077092.1	204	29.2345	0	0
XM_014077093.1	2433	2254	1	1.67676
XM_014077094.1	2916	2737	0	0
XM_014077095.1	606	427	3	26.5533
XM_014077096.1	378	199	0	0
XM_014077097.1	651	472	9	72.0653
XM_014077098.1	351	172	0	0
XM_014077099.1	729	550	0	0
XM_014077100.1	984	805	0	0
XM_014077101.1	840	661	0	0
XM_014077102.1	1440	1261	0	0
XM_014077103.1	867	688	4	21.9734
XM_014077104.1	2187	2008	1	1.88218
XM_014077105.1	747	568	1	6.65392
XM_014077106.1	1833	1654	1	2.28502
XM_014077107.1	1275	1096	3	10.3451
XM_014077108.1	630	451	0	0
XM_014077109.1	945	766	0	0
XM_014077110.1	1614	1435	0	0
XM_014077111.1	1356	1177	0	0
XM_014077112.1	1197	1018	1	3.7126
XM_014077113.1	2097	1918	2	3.94101
XM_014077114.1	2508	2329	1	1.62277
XM_014077115.1	405	226	0	0
XM_014077116.1	1500	1321	0	0
XM_014077117.1	1353	1174	0	0
XM_014077118.1	849	670	0	0
XM_014077119.1	462	283	0	0
XM_014077120.1	696	517	1	7.3103
XM_014077121.1	435	256	1	14.7634
XM_014077122.1	516	337	0	0
XM_014077123.1	603	424	0	0
XM_014077124.1	1062	883	1	4.28021
XM_014077125.1	474	295	9	115.304
XM_014077126.1	579	400	23	217.317
XM_014077127.1	1218	1039	1	3.63756
XM_014077128.1	2568	2389	3	4.74603
XM_014077129.1	1395	1216	2	6.21616
XM_014077130.1	1230	1051	0	0
XM_014077131.1	327	148	1	25.5367
XM_014077132.1	1320	1141	2	6.62476
XM_014077133.1	2409	2230	4	6.77924
XM_014077134.1	1419	1240	0	0
XM_014077135.1	1608	1429	1	2.6448
XM_014077136.1	600	421	0	0
XM_014077137.1	1071	892	0	0
XM_014077138.1	429	250	0	0
XM_014077139.1	771	592	35	223.446
XM_014077140.1	1653	1474	3	7.69218
XM_014077141.1	654	475	1	7.95668
XM_014077142.1	1923	1744	1	2.1671
XM_014077143.1	2115	1936	2	3.90436
XM_014077144.1	969	790	1	4.78408
XM_014077145.1	1443	1264	3	8.97015
XM_014077146.1	3726	3547	3	3.19658
XM_014077147.1	1425	1246	0	0
XM_014077148.1	1251	1072	0	0
XM_014077149.1	1455	1276	0	0
XM_014077150.1	1083	904	0	0
XM_014077151.1	885	706	1	5.35329
XM_014077152.1	1530	1351	2	5.595
XM_014077153.1	879	700	0	0
XM_014077154.1	1236	1057	0	0
XM_014077155.1	1056	877	0	0
XM_014077156.1	2004	1825	4	8.28367
XM_014077157.1	1563	1384	0	0
XM_014077158.1	468	289	0	0
XM_014077159.1	1455	1276	1	2.96193
XM_014077160.1	324	145	0	0
XM_014077161.1	1167	988	0	0
XM_014077162.1	966	787	2	9.60464
XM_014077163.1	2289	2110	0	0
XM_014077164.1	3813	3634	0	0
XM_014077165.1	1206	1027	1	3.68006
XM_014077166.1	1251	1072	0	0
XM_014077167.1	822	643	1	5.8778
XM_014077168.1	846	667	1	5.6663
XM_014077169.1	1071	892	1	4.23702
XM_014077170.1	2676	2497	0	0
XM_014077171.1	1527	1348	3	8.41118
XM_014077172.1	765	586	0	0
XM_014077173.1	369	190	0	0
XM_014077174.1	2979	2800	1	1.34979
XM_014077175.1	1347	1168	2	6.47162
XM_014077176.1	1944	1765	0	0
XM_014077177.1	1080	901	3	12.5841
XM_014077178.1	633	454	3	24.9742
XM_014077179.1	1809	1630	10	23.1867
XM_014077180.1	705	526	0	0
XM_014077181.1	1695	1516	1	2.49302
XM_014077182.1	2157	1978	2	3.82146
XM_014077183.1	852	673	0	0
XM_014077184.1	1179	1000	1	3.77942
XM_014077185.1	1986	1807	0	0
XM_014077186.1	2043	1864	2	4.05518
XM_014077187.1	699	520	0	0
XM_014077188.1	1026	847	14	62.4698
XM_014077189.1	954	775	5	24.3834
XM_014077190.1	1344	1165	2	6.48828
XM_014077191.1	750	571	0	0
XM_014077192.1	3417	3238	1	1.16721
XM_014077193.1	1101	922	5	20.4958
XM_014077194.1	7362	7183	7	3.68314
XM_014077195.1	2715	2536	1	1.49031
XM_014077196.1	1860	1681	3	6.74496
XM_014077197.1	738	559	0	0
XM_014077198.1	1092	913	0	0
XM_014077199.1	1527	1348	0	0
XM_014077200.1	1116	937	0	0
XM_014077201.1	423	244	0	0
XM_014077202.1	1179	1000	12	45.3531
XM_014077203.1	681	502	6	45.1724
XM_014077204.1	273	94.0001	0	0
XM_014077205.1	2331	2152	0	0
XM_014077206.1	1449	1270	1	2.97593
XM_014077207.1	1902	1723	4	8.77406
XM_014077208.1	585	406	5	46.5446
XM_014077209.1	798	619	3	18.3171
XM_014077210.1	441	262	8	115.402
XM_014077211.1	627	448	1	8.43622
XM_014077212.1	1941	1762	5	10.7248
XM_014077213.1	639	460	2	16.4323
XM_014077214.1	4266	4087	3	2.77423
XM_014077215.1	783	604	0	0
XM_014077216.1	1101	922	3	12.2975
XM_014077217.1	609	430	2	17.5787
XM_014077218.1	2643	2464	4	6.13543
XM_014077219.1	2619	2440	5	7.74472
XM_014077220.1	861	682	0	0
XM_014077221.1	1167	988	3	11.476
XM_014077222.1	423	244	2	30.9789
XM_014077223.1	561	382	2	19.7876
XM_014077224.1	708	529	4	28.5779
XM_014077225.1	3135	2956	19	24.2926
XM_014077226.1	1452	1273	7	20.7824
XM_014077227.1	2838	2659	3	4.26411
XM_014077228.1	1329	1150	3	9.85937
XM_014077229.1	1257	1078	3	10.5179
XM_014077230.1	2763	2584	6	8.77575
XM_014077231.1	627	448	1	8.43622
XM_014077232.1	2931	2752	4	5.49335
XM_014077233.1	1095	916	0	0
XM_014077234.1	462	283	1	13.3549
XM_014077235.1	1788	1609	20	46.9786
XM_014077236.1	1203	1024	2	7.38169
XM_014077237.1	2106	1927	45	88.2585
XM_014077238.1	690	511	1	7.39613
XM_014077239.1	735	556	4	27.1901
XM_014077240.1	1875	1696	2	4.45687
XM_014077241.1	2301	2122	2	3.56213
XM_014077242.1	999	820	0	0
XM_014077243.1	1734	1555	0	0
XM_014077244.1	1086	907	1	4.16695
XM_014077245.1	531	352	1	10.737
XM_014077246.1	1803	1624	2	4.65446
XM_014077247.1	1524	1345	10	28.0998
XM_014077248.1	1332	1153	2	6.55581
XM_014077249.1	1020	841	0	0
XM_014077250.1	1587	1408	2	5.3685
XM_014077251.1	708	529	21	150.034
XM_014077252.1	1062	883	2	8.56042
XM_014077253.1	1719	1540	3	7.36252
XM_014077254.1	957	778	0	0
XM_014077255.1	354	175	0	0
XM_014077256.1	1338	1159	7	22.8266
XM_014077257.1	1695	1516	1	2.49302
XM_014077258.1	516	337	3	33.6447
XM_014077259.1	750	571	0	0
XM_014077260.1	2502	2323	9	14.6426
XM_014077261.1	504	325	3	34.887
XM_014077262.1	438	259	4	58.3695
XM_014077263.1	438	259	0	0
XM_014077264.1	1413	1234	3	9.18823
XM_014077265.1	1473	1294	7	20.4451
XM_014077266.1	726	547	3	20.7281
XM_014077267.1	960	781	1	4.83921
XM_014077268.1	1155	976	3	11.6171
XM_014077269.1	1002	823	15	68.8838
XM_014077270.1	831	652	4	23.1867
XM_014077271.1	1116	937	14	56.4695
XM_014077272.1	1371	1192	8	25.3653
XM_014077273.1	1368	1189	0	0
XM_014077274.1	429	250	0	0
XM_014077275.1	597	418	2	18.0834
XM_014077276.1	654	475	2	15.9134
XM_014077277.1	246	67.0317	0	0
XM_014077278.1	2388	2209	9	15.3983
XM_014077279.1	1440	1261	5	14.9858
XM_014077280.1	582	403	0	0
XM_014077281.1	546	367	0	0
XM_014077282.1	1755	1576	1	2.39811
XM_014077283.1	1536	1357	14	38.9919
XM_014077284.1	1524	1345	9	25.2898
XM_014077285.1	1278	1099	2	6.87793
XM_014077286.1	438	259	2	29.1847
XM_014077287.1	1116	937	9	36.3018
XM_014077288.1	942	763	0	0
XM_014077289.1	519	340	5	55.5798
XM_014077290.1	816	637	0	0
XM_014077291.1	1584	1405	6	16.1399
XM_014077292.1	690	511	4	29.5845
XM_014077293.1	651	472	3	24.0218
XM_014077294.1	1686	1507	18	45.1424
XM_014077295.1	1566	1387	3	8.17468
XM_014077296.1	996	817	8	37.0078
XM_014077297.1	843	664	3	17.0757
XM_014077298.1	861	682	2	11.0834
XM_014077299.1	2409	2230	3	5.08443
XM_014077300.1	981	802	2	9.425
XM_014077301.1	717	538	5	35.1248
XM_014077302.1	1494	1315	2	5.74817
XM_014077303.1	657	478	2	15.8135
XM_014077304.1	1503	1324	4	11.4182
XM_014077305.1	3144	2965	176	224.344
XM_014077306.1	819	640	0	0
XM_014077307.1	1242	1063	2	7.11087
XM_014077308.1	3651	3472	5	5.44272
XM_014077309.1	618	439	3	25.8275
XM_014077310.1	1629	1450	3	7.8195
XM_014077311.1	2583	2404	11	17.2935
XM_014077312.1	1929	1750	6	12.958
XM_014077313.1	228	49.4247	0	0
XM_014077314.1	831	652	1	5.79666
XM_014077315.1	459	280	1	13.4979
XM_014077316.1	3501	3322	21	23.8916
XM_014077317.1	798	619	2	12.2114
XM_014077318.1	1623	1444	1	2.61733
XM_014077319.1	369	190	1	19.8917
XM_014077320.1	3558	3379	27	30.1996
XM_014077321.1	756	577	1	6.55013
XM_014077322.1	1797	1618	5	11.6793
XM_014077323.1	2205	2026	3	5.59638
XM_014077324.1	1845	1666	11	24.9542
XM_014077325.1	1497	1318	4	11.4702
XM_014077326.1	681	502	3	22.5862
XM_014077327.1	2286	2107	132	236.775
XM_014077328.1	5337	5158	42	30.7747
XM_014077329.1	2079	1900	3	5.96751
XM_014077330.1	1662	1483	2	5.097
XM_014077331.1	3567	3388	5	5.57766
XM_014077332.1	369	190	3	59.6751
XM_014077333.1	3522	3343	14	15.8277
XM_014077334.1	543	364	0	0
XM_014077335.1	384	205	0	0
XM_014077336.1	4896	4717	24	19.2296
XM_014077337.1	2958	2779	2	2.71999
XM_014077338.1	1089	910	2	8.30643
XM_014077339.1	1923	1744	2	4.3342
XM_014077340.1	795	616	1	6.13543
XM_014077341.1	471	292	1	12.9432
XM_014077342.1	762	583	13	84.2753
XM_014077343.1	1281	1102	2	6.85921
XM_014077344.1	4077	3898	9	8.72622
XM_014077345.1	933	754	0	0
XM_014077346.1	867	688	2	10.9867
XM_014077347.1	516	337	0	0
XM_014077348.1	1278	1099	6	20.6338
XM_014077349.1	312	133	4	113.667
XM_014077350.1	618	439	4	34.4367
XM_014077351.1	2094	1915	5	9.86795
XM_014077352.1	1110	931	4	16.2381
XM_014077353.1	2586	2407	1	1.57018
XM_014077354.1	732	553	14	95.6816
XM_014077355.1	2643	2464	2	3.06771
XM_014077356.1	1038	859	0	0
XM_014077357.1	3336	3157	2	2.39431
XM_014077358.1	1068	889	0	0
XM_014077359.1	1167	988	2	7.65066
XM_014077360.1	2022	1843	2	4.10138
XM_014077361.1	1824	1645	9	20.6777
XM_014077362.1	1221	1042	6	21.7625
XM_014077363.1	765	586	1	6.44953
XM_014077364.1	1377	1198	30	94.6434
XM_014077365.1	864	685	4	22.0696
XM_014077366.1	1422	1243	7	21.284
XM_014077367.1	459	280	0	0
XM_014077368.1	1461	1282	1	2.94807
XM_014077369.1	2268	2089	8	14.4736
XM_014077370.1	513	334	1	11.3156
XM_014077371.1	2616	2437	6	9.30511
XM_014077372.1	447	268	1	14.1023
XM_014077373.1	1008	829	2	9.11803
XM_014077374.1	612	433	3	26.1854
XM_014077375.1	816	637	0	0
XM_014077376.1	1242	1063	8	28.4435
XM_014077377.1	255	76.0064	1	49.7251
XM_014077378.1	750	571	0	0
XM_014077379.1	3177	2998	11	13.8671
XM_014077380.1	1227	1048	5	18.0316
XM_014077381.1	813	634	0	0
XM_014077382.1	1644	1465	1	2.57981
XM_014077383.1	1605	1426	2	5.30074
XM_014077384.1	420	241	0	0
XM_014077385.1	1488	1309	3	8.66178
XM_014077386.1	1224	1045	1	3.61667
XM_014077387.1	723	544	2	13.8949
