target_id	length	eff_length	est_counts	tpm
NM_001178339.2	1638	1459	77	16.7121
NM_001178341.1	3354	3175	29	2.89235
NM_001178342.1	648	469	2	1.35037
NM_001178343.1	1461	1282	6	1.48204
NM_001178344.1	3117	2938	6	0.646689
NM_001178345.2	3456	3277	27	2.60906
NM_001178346.2	3033	2854	12	1.33145
NM_001178347.1	591	412	7	5.38018
NM_001178349.1	2343	2164	18	2.63397
NM_001178350.1	861	682	4	1.85726
NM_001178351.1	1422	1243	13	3.31183
NM_001178352.2	1302	1123	8	2.25583
NM_001178353.1	642	463	5	3.41968
NM_001178354.1	1494	1315	5	1.20404
NM_001178355.2	2211	2032	9	1.40254
NM_001178356.1	1647	1468	2	0.43142
NM_001178357.1	312	133	27.2414	64.8595
NM_001178358.1	411	232	30.8718	42.1376
NM_001178359.1	864	685	148	68.4175
NM_001178361.1	390	211	1	1.50077
NM_001178362.1	612	433	10	7.31321
NM_001178363.1	1794	1615	34	6.66657
NM_001178364.1	387	208	1	1.52241
NM_001178365.1	2757	2578	37	4.5448
NM_001178366.1	1101	922	0	0
NM_001178367.1	2100	1921	4	0.659369
NM_001178368.1	1587	1408	5	1.12451
NM_001178369.1	1902	1723	4	0.735141
NM_001178370.1	534	355	4	3.56802
NM_001178371.1	3498	3319	51	4.86585
NM_001178372.1	906	727	0	0
NM_001178373.1	1185	1006	195	61.3808
NM_001178374.1	1143	964	11	3.61336
NM_001178376.1	1578	1399	14	3.16888
NM_001178377.1	1374	1195	18	4.7698
NM_001178378.1	1659	1480	2	0.427922
NM_001178379.1	1089	910	396.75	138.061
NM_001178381.1	2760	2581	3	0.368069
NM_001178382.1	1047	868	12	4.37782
NM_001178383.1	687	508	22	13.7137
NM_001178384.1	1233	1054	25	7.51096
NM_001178385.1	888	709	7	3.12642
NM_001178386.1	2892	2713	52	6.06945
NM_001178387.1	936	757	14	5.85636
NM_001178388.1	897	718	0	0
NM_001178389.1	2010	1831	19	3.28595
NM_001178390.1	1194	1015	7	2.18388
NM_001178391.2	2070	1891	9	1.50712
NM_001178392.2	1719	1540	5	1.02812
NM_001178393.2	1920	1741	3	0.545655
NM_001178394.1	1005	826	6	2.30021
NM_001178395.1	528	349	1	0.907341
NM_001178396.1	471	292	230.059	249.49
NM_001178397.1	2433	2254	31	4.35516
NM_001178398.1	1017	838	4	1.51151
NM_001178400.1	633	454	3	2.09248
NM_001178401.1	1077	898	4	1.41052
NM_001178402.1	1035	856	62	22.9358
NM_001178403.1	2700	2521	6	0.753658
NM_001178404.1	1506	1327	20	4.7726
NM_001178405.1	1101	922	2	0.686902
NM_001178406.1	2346	2167	17	2.4842
NM_001178407.1	3327	3148	36	3.62129
NM_001178408.1	1863	1684	8	1.50433
NM_001178409.3	933	754	3	1.25993
NM_001178410.1	543	364	1	0.869951
NM_001178411.1	1215	1036	2	0.611317
NM_001178413.3	1095	916	9	3.11131
NM_001178414.1	663	484	3	1.96278
NM_001178415.1	633	454	48	33.4797
NM_001178416.4	1830	1651	84	16.1112
NM_001178417.1	1860	1681	50	9.41886
NM_001178418.1	714	535	6	3.55135
NM_001178419.3	636	457	13	9.00789
NM_001178420.1	645	466	92	62.517
NM_001178421.4	2877	2698	22	2.58212
NM_001178422.2	2931	2752	42	4.83278
NM_001178424.2	1065	886	1	0.357406
NM_001178425.3	489	310	3	3.06447
NM_001178426.2	1290	1111	195	55.5797
NM_001178427.1	2895	2716	128	14.9237
NM_001178428.3	2277	2098	48	7.24489
NM_001178429.1	3999	3820	20	1.65792
NM_001178430.1	447	268	37	43.7183
NM_001178431.3	1461	1282	13	3.21108
NM_001178432.1	2928	2749	53	6.10516
NM_001178433.3	924	745	6	2.5503
NM_001178434.1	2841	2662	101	12.0146
NM_001178435.3	1065	886	6	2.14444
NM_001178436.1	777	598	13	6.88396
NM_001178438.4	369	190	0	0
NM_001178439.1	330	151	0	0
NM_001178440.1	1404	1225	52.4411	13.556
NM_001178441.3	1404	1225	12.8283	3.31611
NM_001178442.2	2262	2083	15	2.28033
NM_001178443.1	1293	1114	3	0.85277
NM_001178444.3	693	514	8	4.92859
NM_001178445.2	4365	4186	14	1.05907
NM_001178446.1	2076	1897	11	1.83621
NM_001178449.3	873	694	131	59.7734
NM_001178450.1	2262	2083	24	3.64853
NM_001178451.1	1608	1429	7	1.55118
NM_001178452.3	990	811	2	0.780917
NM_001178453.1	1089	910	11	3.82778
NM_001178454.1	567	388	42	34.2778
NM_001178455.3	738	559	5	2.8324
NM_001178456.2	2844	2665	6	0.712935
NM_001178457.1	444	265	12	14.3394
NM_001178458.3	1350	1171	8	2.16336
NM_001178459.1	696	517	17	10.4125
NM_001178460.3	2901	2722	78.6241	9.14668
NM_001178462.1	2373	2194	14	2.02063
NM_001178463.1	4179	4000	47	3.72078
NM_001178465.3	2046	1867	4	0.67844
NM_001178466.1	1377	1198	2954.09	780.842
NM_001178467.1	897	718	1	0.441033
NM_001178468.3	489	310	1	1.02149
NM_001178469.2	2004	1825	137	23.7713
NM_001178470.1	534	355	3	2.67602
NM_001178471.3	1950	1771	5	0.89402
NM_001178473.1	1182	1003	7	2.21
NM_001178474.1	1488	1309	90	21.772
NM_001178475.3	1554	1375	220	50.6659
NM_001178476.1	1035	856	0	0
NM_001178477.1	987	808	0	0
NM_001178478.3	1278	1099	14	4.03391
NM_001178479.3	2115	1936	5	0.817825
NM_001178480.1	1791	1612	7	1.37508
NM_001178481.1	2484	2305	24	3.29713
NM_001178483.3	453	274	5	5.7785
NM_001178484.3	7107	6928	24	1.09698
NM_001178485.2	540	361	3	2.63154
NM_001178486.2	1575	1396	0	0
NM_001178487.3	1527	1348	18	4.22842
NM_001178488.3	9279	9100	81	2.81864
NM_001178489.2	1014	835	2	0.758472
NM_001178490.1	2322	2143	19	2.80755
NM_001178491.3	1314	1135	50	13.9499
NM_001178493.3	1056	877	5	1.80537
NM_001178494.1	837	658	8	3.84999
NM_001178495.1	891	712	0	0
NM_001178496.3	1830	1651	0	0
NM_001178497.3	1035	856	31	11.4679
NM_001178498.1	3285	3106	11	1.12147
NM_001178499.1	951	772	18	7.38331
NM_001178500.3	876	697	0	0
NM_001178501.3	735	556	0	0
NM_001178502.1	648	469	5	3.37593
NM_001178503.1	1158	979	6	1.94073
NM_001178504.3	2097	1918	7	1.1557
NM_001178505.3	768	589	4	2.15051
NM_001178506.1	1650	1471	43	9.25661
NM_001178507.1	1044	865	18	6.5895
NM_001178508.3	897	718	7	3.08723
NM_001178509.3	1131	952	4	1.33051
NM_001178510.1	1368	1189	121	32.2255
NM_001178511.3	1758	1579	7	1.40382
NM_001178512.3	552	373	2	1.69792
NM_001178513.1	834	655	3	1.45036
NM_001178514.1	1359	1180	8	2.14686
NM_001178515.3	423	244	1	1.2978
NM_001178516.3	1242	1063	4	1.19158
NM_001178517.1	2082	1903	45	7.48807
NM_001178518.1	1743	1564	7	1.41729
NM_001178519.3	621	442	14	10.03
NM_001178520.3	2223	2044	23	3.56322
NM_001178521.1	447	268	10	11.8157
NM_001178523.1	948	769	2	0.823568
NM_001178524.3	939	760	0	0
NM_001178525.3	1356	1177	17	4.57371
NM_001178527.1	2568	2389	13	1.72315
NM_001178528.1	1719	1540	2	0.411249
NM_001178529.3	711	532	152.716	90.9009
NM_001178530.3	1359	1180	1	0.268358
NM_001178531.1	951	772	5	2.05092
NM_001178532.3	1572	1393	2	0.454648
NM_001178533.3	837	658	1	0.481249
NM_001178534.1	1695	1516	1	0.20888
NM_001178535.1	843	664	18	8.58421
NM_001178536.3	423	244	2	2.59559
NM_001178537.3	588	409	225.938	174.929
NM_001178539.1	483	304	214.097	223.014
NM_001178540.1	1134	955	3	0.99475
NM_001178541.3	672	493	0	0
NM_001178542.3	372	193	2	3.28147
NM_001178543.1	1269	1090	3	0.871547
NM_001178544.1	1665	1486	446	95.0412
NM_001178545.1	654	475	5	3.33328
NM_001178546.1	2397	2218	14	1.99877
NM_001178547.3	1395	1216	19	4.94784
NM_001178548.3	1656	1477	8	1.71516
NM_001178549.1	636	457	1	0.692915
NM_001178550.4	2538	2359	17	2.28201
NM_001178551.2	2775	2596	2	0.243961
NM_001178552.2	1128	949	3	1.00104
NM_001178553.3	1215	1036	23	7.03014
NM_001178555.4	1398	1219	9	2.33795
NM_001178556.1	5508	5329	36	2.13921
NM_001178558.1	429	250	1	1.26665
NM_001178559.3	975	796	3	1.19345
NM_001178560.3	2019	1840	17	2.92568
NM_001178561.1	825	646	1	0.490189
NM_001178562.1	1584	1405	14	3.15535
NM_001178563.3	1878	1699	9	1.67743
NM_001178564.3	2025	1846	7	1.20078
NM_001178565.1	561	382	0	0
NM_001178566.1	3543	3364	70.9048	6.67445
NM_001178567.3	384	205	0.73749	1.1392
NM_001178568.3	1683	1504	9.26251	1.95019
NM_001178569.1	1101	922	67	23.0112
NM_001178570.3	1632	1453	21	4.57667
NM_001178571.3	1635	1456	1	0.217488
NM_001178573.1	2703	2524	6	0.752762
NM_001178575.1	1563	1384	10	2.28802
NM_001178576.3	915	736	1	0.430247
NM_001178577.3	2865	2686	41	4.83363
NM_001178578.1	405	226	1	1.40116
NM_001178579.3	912	733	2	0.864016
NM_001178581.3	1242	1063	1	0.297895
NM_001178582.1	1155	976	27	8.76012
NM_001178583.3	3363	3184	20	1.98908
NM_001178584.3	1311	1132	8	2.23789
NM_001178585.1	2550	2371	5	0.667782
NM_001178586.1	2196	2017	27	4.23891
NM_001178587.3	1590	1411	2	0.448848
NM_001178588.3	1353	1174	0	0
NM_001178589.1	1467	1288	3	0.737567
NM_001178590.1	717	538	4	2.35436
NM_001178591.3	1347	1168	19	5.15118
NM_001178592.3	489	310	6	6.12894
NM_001178593.1	3390	3211	30	2.95854
NM_001178594.1	1164	985	10	3.21484
NM_001178595.3	1452	1273	16	3.98004
NM_001178596.3	1659	1480	27	5.77694
NM_001178597.1	1113	934	37	12.5444
NM_001178598.1	1572	1393	1	0.227324
NM_001178599.3	924	745	3	1.27515
NM_001178600.3	444	265	2	2.3899
NM_001178601.1	366	187	0	0
NM_001178602.1	528	349	5	4.53671
NM_001178603.3	2085	1906	3	0.498419
NM_001178604.1	717	538	9	5.29732
NM_001178605.1	840	661	4	1.91626
NM_001178606.3	429	250	0	0
NM_001178607.3	2067	1888	4	0.670894
NM_001178608.1	2001	1822	8	1.39039
NM_001178609.1	699	520	2	1.21793
NM_001178610.3	321	142	3	6.69004
NM_001178611.3	1473	1294	42	10.2781
NM_001178612.1	600	421	5	3.76083
NM_001178613.2	963	784	7	2.82734
NM_001178615.4	1182	1003	5	1.57857
NM_001178616.3	318	139	6	13.6689
NM_001178617.1	417	238	5	6.65256
NM_001178618.2	1638	1459	0	0
NM_001178619.3	1260	1081	6	1.75761
NM_001178620.3	1443	1264	2	0.501047
NM_001178621.1	1311	1132	9	2.51763
NM_001178622.1	1584	1405	8	1.80306
NM_001178623.4	5751	5572	28	1.59127
NM_001178624.3	2424	2245	22	3.10315
NM_001178626.1	606	427	2	1.48319
NM_001178627.1	1338	1159	10	2.7322
NM_001178628.3	1914	1735	9	1.64263
NM_001178629.3	2637	2458	8	1.03063
NM_001178630.1	441	262	3	3.6259
NM_001178631.1	1473	1294	69	16.8854
NM_001178632.3	2394	2215	1	0.142963
NM_001178633.4	435	256	1	1.23696
NM_001178634.1	1614	1435	195	43.0307
NM_001178635.1	1284	1105	36	10.3166
NM_001178636.4	1452	1273	8	1.99002
NM_001178637.4	2718	2539	14	1.74607
NM_001178638.1	966	787	13	5.23076
NM_001178639.1	900	721	5	2.19599
NM_001178641.3	1425	1246	7	1.779
NM_001178642.3	2580	2401	3	0.395663
NM_001178643.2	3651	3472	14	1.27686
NM_001178644.1	1725	1546	0	0
NM_001178645.3	1407	1228	2	0.515736
NM_001178646.1	1845	1666	5	0.950366
NM_001178647.3	1755	1576	0.5	0.100464
NM_001178649.3	363	184	0	0
NM_001178650.1	1140	961	14.2075	4.68155
NM_001178651.1	567	388	14	11.4259
NM_001178652.2	792	613	4	2.06631
NM_001178653.1	1566	1387	3	0.684921
NM_001178654.1	771	592	2	1.0698
NM_001178657.1	1158	979	3	0.970364
NM_001178658.1	930	751	41	17.2878
NM_001178659.1	780	601	7	3.68824
NM_001178660.1	1284	1105	28	8.02401
NM_001178662.1	4911	4732	45	3.01137
NM_001178663.1	1143	964	0	0
NM_001178664.1	1494	1315	29	6.98342
NM_001178665.1	1095	916	0	0
NM_001178666.2	5314	5135	1.438e-05	8.86779e-07
NM_001178667.1	1317	1138	21.0722	5.86359
NM_001178670.1	3114	2935	14	1.51048
NM_001178671.1	1902	1723	17	3.12435
NM_001178672.1	1539	1360	4	0.931359
NM_001178673.1	1218	1039	29	8.8385
NM_001178674.1	1323	1144	1	0.276802
NM_001178675.1	2400	2221	90	12.8319
NM_001178676.1	894	715	14	6.20038
NM_001178677.1	1041	862	4	1.46943
NM_001178678.1	507	328	3	2.8963
NM_001178679.1	1065	886	8	2.85925
NM_001178680.1	333	154	9	18.5062
NM_001178681.1	1701	1522	7	1.4564
NM_001178682.1	1305	1126	93	26.1541
NM_001178683.1	1587	1408	7	1.57431
NM_001178684.1	2238	2059	3	0.461382
NM_001178685.1	1503	1324	101	24.1562
NM_001178687.1	360	181	8	13.9961
NM_001178688.1	1569	1390	186	42.3735
NM_001178689.1	1254	1075	5	1.47285
NM_001178690.1	2283	2104	52	7.82625
NM_001178692.1	777	598	2	1.05907
NM_001178693.1	1392	1213	0	0
NM_001178694.1	939	760	1	0.416661
NM_001178695.1	966	787	62	24.9467
NM_001178696.1	1752	1573	17	3.42229
NM_001178697.1	1251	1072	10	2.95394
NM_001178698.1	2526	2347	10	1.34922
NM_001178699.1	1008	829	2	0.763961
NM_001178700.1	435	256	2	2.47392
NM_001178701.1	2139	1960	47	7.59343
NM_001178702.1	459	280	3	3.39281
NM_001178703.1	951	772	12	4.92221
NM_001178704.1	3291	3112	10	1.01755
NM_001178705.1	1272	1093	6	1.73831
NM_001178706.1	1083	904	38	13.311
NM_001178707.1	528	349	0	0
NM_001178708.1	633	454	0.831502	0.579967
NM_001178709.1	783	604	1.31065	0.687139
NM_001178710.1	1377	1198	1	0.264326
NM_001178711.1	1848	1669	0.5	0.0948658
NM_001178713.1	582	403	0	0
NM_001178715.1	969	790	19	7.61592
NM_001178716.1	552	373	2	1.69792
NM_001178717.1	744	565	24	13.4511
NM_001178718.1	1383	1204	32	8.41627
NM_001178720.1	720	541	3	1.75598
NM_001178721.1	1812	1633	37	7.17483
NM_001178722.1	798	619	20	10.2314
NM_001178723.1	852	673	2	0.941046
NM_001178724.1	3150	2971	53	5.64897
NM_001178725.1	1251	1072	1588	469.085
NM_001178727.1	1749	1570	2	0.403391
NM_001178728.1	954	775	2	0.817192
NM_001178729.1	873	694	7	3.194
NM_001178730.1	2862	2683	56	6.60942
NM_001178731.1	666	487	5	3.25115
NM_001178732.1	1092	913	1	0.346837
NM_001178733.1	648	469	0	0
NM_001178734.1	267	88.0006	0	0
NM_001178735.1	999	820	344	132.844
NM_001178737.1	1836	1657	15	2.86658
NM_001178738.1	1479	1300	3	0.730759
NM_001178739.1	123	6.43085	0	0
NM_001178741.1	2229	2050	10	1.54469
NM_001178742.1	630	451	0	0
NM_001178743.1	1539	1360	9	2.09556
NM_001178744.1	2613	2434	28	3.64278
NM_001178745.1	414	235	180.895	243.756
NM_001178746.1	6504	6325	20	1.0013
NM_001178747.1	3681	3502	48	4.34031
NM_001178748.1	1044	865	33	12.0807
NM_001178749.1	1185	1006	13	4.09205
NM_001178750.1	1002	823	4	1.53906
NM_001178751.1	2772	2593	14	1.70971
NM_001178752.1	1929	1750	10.6894	1.93424
NM_001178753.1	633	454	0.831502	0.579967
NM_001178754.1	528	349	0	0
NM_001178756.1	4224	4045	33	2.5834
NM_001178757.1	384	205	3	4.63408
NM_001178758.1	1074	895	14	4.95337
NM_001178759.1	1476	1297	3	0.732449
NM_001178760.1	510	331	1	0.956683
NM_001178761.1	828	649	2	0.975846
NM_001178762.1	1833	1654	3.25591	0.62335
NM_001178764.1	309	130	1.74409	4.24837
NM_001178765.1	669	490	3	1.93875
NM_001178766.1	1452	1273	7	1.74127
NM_001178767.1	1545	1366	116	26.8908
NM_001178768.1	1692	1513	7	1.46506
NM_001178769.1	2772	2593	23	2.8088
NM_001178770.1	777	598	2	1.05907
NM_001178771.1	336	157	2	4.03391
NM_001178772.1	1896	1717	16	2.95084
NM_001178774.1	474	295	1	1.07343
NM_001178776.1	1695	1516	11	2.29768
NM_001178777.1	1464	1285	0	0
NM_001178778.1	3198	3019	50	5.24449
NM_001178779.1	1563	1384	6	1.37281
NM_001178780.1	957	778	11	4.47723
NM_001178781.1	441	262	5	6.04317
NM_001178782.1	1548	1369	11	2.5444
NM_001178783.1	3996	3817	6	0.497766
NM_001178784.1	783	604	1	0.524275
NM_001178785.1	753	574	3	1.65503
NM_001178786.2	2391	2212	40	5.72626
NM_001178787.1	4284	4105	18	1.38853
NM_001178788.1	387	208	8	12.1793
NM_001178789.1	384	205	0	0
NM_001178790.1	2142	1963	80	12.9052
NM_001178792.1	573	394	0	0
NM_001178794.1	1779	1600	57	11.2811
NM_001178795.1	4830	4651	23	1.56595
NM_001178796.1	549	370	3	2.56753
NM_001178797.2	2163	1984	6	0.957647
NM_001178798.1	3057	2878	5	0.550142
NM_001178799.1	6327	6148	111	5.71722
NM_001178800.1	1176	997	9	2.85853
NM_001178801.1	1089	910	3	1.04394
NM_001178802.1	360	181	6.337	11.0867
NM_001178804.1	381	202	8	12.5411
NM_001178805.1	1557	1378	2	0.459597
NM_001178806.1	468	289	0	0
NM_001178807.1	951	772	1	0.410184
NM_001178808.1	549	370	0	0
NM_001178809.1	1107	928	0	0
NM_001178811.1	375	196	0	0
NM_001178812.1	1086	907	2	0.698262
NM_001178813.1	2499	2320	3	0.409477
NM_001178814.1	1092	913	2.3665	0.82079
NM_001178815.1	948	769	3	1.23535
NM_001178816.1	678	499	26	16.4994
NM_001178817.3	1293	1114	47	13.3601
NM_001178818.1	336	157	4	8.06782
NM_001178819.1	1029	850	2	0.745087
NM_001178820.3	849	670	2	0.94526
NM_001178821.1	1008	829	5	1.9099
NM_001178822.1	2001	1822	25	4.34498
NM_001178824.3	846	667	91	43.2028
NM_001178826.1	2115	1936	10	1.63565
NM_001178827.1	657	478	4	2.64989
NM_001178828.3	1737	1558	30	6.09747
NM_001178830.1	1656	1477	12	2.57274
NM_001178831.1	1482	1303	5	1.21513
NM_001178832.3	1014	835	7	2.65465
NM_001178833.1	840	661	3	1.4372
NM_001178834.3	804	625	3	1.51998
NM_001178835.1	1683	1504	3	0.63164
NM_001178836.3	804	625	0	0
NM_001178837.1	4380	4201	47	3.54276
NM_001178838.1	2049	1870	5	0.84669
NM_001178839.3	648	469	1	0.675186
NM_001178840.1	3567	3388	22	2.05625
NM_001178841.1	381	202	33	51.7319
NM_001178842.3	483	304	81	84.3738
NM_001178844.1	939	760	2	0.833321
NM_001178845.1	1935	1756	3	0.540994
NM_001178846.3	3648	3469	255	23.2773
NM_001178847.1	2916	2737	31	3.5866
NM_001178848.1	420	241	36	47.3022
NM_001178849.3	474	295	149.974	160.987
NM_001178850.1	501	322	0	0
NM_001178851.1	1503	1324	21	5.02258
NM_001178852.3	1197	1018	24	7.46551
NM_001178853.1	684	505	7	4.38937
NM_001178854.1	342	163	0	0
NM_001178855.3	1404	1225	63	16.2855
NM_001178856.1	1488	1309	1	0.241911
NM_001178857.1	1557	1378	37	8.50254
NM_001178858.3	2871	2692	16	1.88209
NM_001178859.1	501	322	5	4.91711
NM_001178861.1	1164	985	45	14.4668
NM_001178862.3	1413	1234	32	8.21166
NM_001178863.1	459	280	1	1.13094
NM_001178864.1	363	184	0	0
NM_001178865.3	1182	1003	9	2.84143
NM_001178866.1	771	592	32	17.1169
NM_001178867.1	1530	1351	10	2.34391
NM_001178868.3	2202	2023	13	2.0349
NM_001178869.1	498	319	161.341	160.159
NM_001178870.1	3069	2890	49	5.36901
NM_001178871.3	1206	1027	7	2.15836
NM_001178872.1	702	523	1	0.605472
NM_001178873.1	1674	1495	25	5.29535
NM_001178875.1	1908	1729	60	10.9888
NM_001178876.1	3003	2824	10	1.12132
NM_001178877.3	1848	1669	9	1.70758
NM_001178878.1	1773	1594	17	3.3772
NM_001178879.1	1443	1264	1	0.250524
NM_001178880.3	1887	1708	23	4.26418
NM_001178881.1	540	361	3	2.63154
NM_001178882.1	588	409	2	1.54847
NM_001178884.1	1695	1516	1.33333	0.278507
NM_001178885.1	1509	1330	0	0
NM_001178886.1	1491	1312	40	9.65433
NM_001178887.1	696	517	0	0
NM_001178888.1	324	145	1	2.18388
NM_001178890.1	369	190	0.353368	0.588939
