target_id	length	eff_length	est_counts	tpm
XM_014076744.1	1236	1057	2	0.478635
XM_014076745.1	2007	1828	8	1.10704
XM_014076746.1	2358	2179	18	2.08961
XM_014076747.1	1359	1180	2	0.428743
XM_014076748.1	1296	1117	6	1.35877
XM_014076749.1	1572	1393	9	1.63433
XM_014076750.1	3171	2992	22	1.85999
XM_014076751.1	828	649	0	0
XM_014076752.1	1035	856	38	11.2295
XM_014076753.1	813	634	16	6.38381
XM_014076754.1	1938	1759	940.938	135.314
XM_014076755.1	843	664	13	4.9525
XM_014076756.1	1044	865	24	7.0185
XM_014076757.1	1440	1261	12	2.40722
XM_014076758.1	408	229	14	15.4647
XM_014076759.1	4611	4432	32	1.82641
XM_014076760.1	1224	1045	4	0.968262
XM_014076761.1	246	67.0317	7	26.416
XM_014076762.1	2310	2131	1	0.118704
XM_014076763.1	690	511	83	41.0872
XM_014076764.1	1014	835	46	13.9354
XM_014076765.1	1500	1321	12	2.29788
XM_014076766.1	1938	1759	2	0.287616
XM_014076767.1	1566	1387	9	1.6414
XM_014076768.1	978	799	1	0.316594
XM_014076769.1	2301	2122	21	2.50336
XM_014076770.1	1020	841	5	1.50391
XM_014076771.1	900	721	13	4.56097
XM_014076772.1	819	640	7	2.76673
XM_014076773.1	1596	1417	9	1.60665
XM_014076774.1	1644	1465	12	2.07201
XM_014076775.1	1863	1684	6	0.901277
XM_014076776.1	1635	1456	29	5.03832
XM_014076777.1	1077	898	4	1.12676
XM_014076778.1	1245	1066	3	0.71189
XM_014076779.1	2139	1960	66	8.51798
XM_014076780.1	561	382	3	1.98658
XM_014076781.1	1668	1489	67	11.3823
XM_014076782.1	2472	2293	12	1.32381
XM_014076783.1	1971	1792	20	2.8232
XM_014076784.1	2157	1978	5	0.63943
XM_014076785.1	1722	1543	90	14.7545
XM_014076786.1	1437	1258	8	1.60864
XM_014076787.1	1044	865	7	2.04706
XM_014076788.1	273	94.0001	14	37.6746
XM_014076789.1	2721	2542	9	0.895604
XM_014076790.1	1047	868	24	6.99424
XM_014076791.1	2358	2179	13	1.50916
XM_014076792.1	741	562	2	0.900208
XM_014076793.1	1296	1117	0	0
XM_014076794.1	1524	1345	4	0.752292
XM_014076795.1	2724	2545	16	1.59031
XM_014076796.1	4428	4249	23	1.36927
XM_014076797.1	2211	2032	73	9.08758
XM_014076798.1	1335	1156	36	7.8776
XM_014076799.1	1686	1507	7	1.17499
XM_014076800.1	1242	1063	27	6.42509
XM_014076801.1	1650	1471	8	1.37571
XM_014076802.1	2634	2455	20	2.06076
XM_014076803.1	1947	1768	0	0
XM_014076804.1	6549	6370	6	0.238265
XM_014076805.1	888	709	2	0.713564
XM_014076806.1	2529	2350	2397	258.018
XM_014076807.1	2142	1963	10	1.28863
XM_014076808.1	1248	1069	1	0.236631
XM_014076809.1	1119	940	9	2.42194
XM_014076810.1	633	454	25	13.9294
XM_014076811.1	441	262	26	25.1027
XM_014076812.1	2499	2320	189	20.6074
XM_014076813.1	1008	829	9	2.74623
XM_014076814.1	1296	1117	7	1.58524
XM_014076815.1	231	52.2911	1	4.8375
XM_014076816.1	963	784	29	9.35688
XM_014076817.1	741	562	22	9.90228
XM_014076818.1	1752	1573	8	1.2865
XM_014076819.1	903	724	8	2.79512
XM_014076820.1	519	340	317	235.846
XM_014076821.1	2538	2359	3	0.321694
XM_014076822.1	1551	1372	7	1.2906
XM_014076823.1	1665	1486	3	0.510683
XM_014076824.1	1209	1030	2	0.491181
XM_014076825.1	1209	1030	5	1.22795
XM_014076826.1	1290	1111	15	3.41528
XM_014076827.1	900	721	4	1.40337
XM_014076828.1	2160	1981	15	1.91538
XM_014076829.1	255	76.0064	27	89.8592
XM_014076830.1	537	358	46	32.503
XM_014076831.1	2643	2464	21	2.15589
XM_014076832.1	1905	1726	2	0.293115
XM_014076833.1	378	199	0	0
XM_014076834.1	1590	1411	36	6.45393
XM_014076835.1	891	712	5	1.77639
XM_014076836.1	1149	970	39.471	10.2933
XM_014076837.1	645	466	6	3.25697
XM_014076838.1	453	274	1	0.923206
XM_014076839.1	699	520	3	1.45938
XM_014076840.1	2520	2341	12	1.29667
XM_014076841.1	1125	946	2	0.534796
XM_014076842.1	1830	1651	8	1.22572
XM_014076843.1	1998	1819	5	0.695323
XM_014076844.1	411	232	2	2.18068
XM_014076845.1	801	622	3	1.22006
XM_014076846.1	1431	1252	64	12.9308
XM_014076847.1	1245	1066	0	0
XM_014076848.1	531	352	1	0.718632
XM_014076849.1	711	532	1	0.475486
XM_014076850.1	705	526	0	0
XM_014076851.1	570	391	398	257.487
XM_014076852.1	672	493	1	0.5131
XM_014076853.1	906	727	856	297.844
XM_014076854.1	603	424	485	289.351
XM_014076855.1	540	361	0	0
XM_014076856.1	732	553	1	0.457429
XM_014076857.1	3069	2890	46	4.02633
XM_014076858.1	2022	1843	87	11.9411
XM_014076859.1	801	622	36	14.6407
XM_014076860.1	1815	1636	2	0.30924
XM_014076861.1	1362	1183	1	0.213828
XM_014076862.1	4470	4291	216	12.7334
XM_014076863.1	1218	1039	38	9.2516
XM_014076864.1	906	727	4	1.39179
XM_014076865.1	1365	1186	4	0.853148
XM_014076866.1	2220	2041	3	0.371815
XM_014076867.1	585	406	30	18.6915
XM_014076868.1	891	712	2	0.710557
XM_014076869.1	552	373	4	2.71269
XM_014076870.1	1707	1528	18	2.97988
XM_014076871.1	7188	7009	33	1.19099
XM_014076872.1	837	658	1	0.384435
XM_014076873.1	837	658	10	3.84435
XM_014076874.1	1767	1588	22	3.50446
XM_014076875.1	543	364	6	4.16964
XM_014076876.1	2628	2449	133	13.7376
XM_014076877.1	594	415	27	16.4575
XM_014076878.1	1263	1084	375	87.5087
XM_014076879.1	1143	964	41	10.7586
XM_014076880.1	1755	1576	13	2.08659
XM_014076881.1	1290	1111	3	0.683056
XM_014076882.1	1095	916	120	33.1386
XM_014076883.1	3588	3409	76	5.63944
XM_014076884.1	4257	4078	12	0.74436
XM_014076885.1	1074	895	65	18.3713
XM_014076886.1	1263	1084	3	0.700069
XM_014076887.1	1044	865	8	2.3395
XM_014076888.1	1644	1465	1218	210.309
XM_014076889.1	1017	838	10	3.0186
XM_014076890.1	1098	919	8	2.20203
XM_014076891.1	1566	1387	14	2.55329
XM_014076892.1	1308	1129	8	1.79244
XM_014076893.1	1014	835	8	2.42355
XM_014076894.1	1584	1405	25	4.50104
XM_014076895.1	768	589	2	0.858942
XM_014076896.1	1779	1600	35	5.53346
XM_014076897.1	5073	4894	320	16.54
XM_014076898.1	1068	889	169	48.0877
XM_014076899.1	276	97.0001	3	7.82345
XM_014076900.1	3687	3508	111	8.0041
XM_014076901.1	2751	2572	23	2.26207
XM_014076902.1	3321	3142	63	5.07205
XM_014076903.1	894	715	54	19.1045
XM_014076904.1	1512	1333	5	0.948831
XM_014076905.1	276	97.0001	0	0
XM_014076906.1	453	274	39	36.005
XM_014076907.1	351	172	103	151.481
XM_014076908.1	567	388	0	0
XM_014076909.1	765	586	3	1.29501
XM_014076910.1	2589	2410	36	3.77863
XM_014076911.1	1641	1462	22	3.80649
XM_014076912.1	1710	1531	11	1.81747
XM_014076913.1	1059	880	20	5.74905
XM_014076914.1	3099	2920	49	4.24485
XM_014076915.1	318	139	2	3.63969
XM_014076916.1	1887	1708	7	1.03671
XM_014076917.1	783	604	1	0.418805
XM_014076918.1	1749	1570	0	0
XM_014076919.1	1695	1516	1	0.166859
XM_014076920.1	1158	979	6	1.55031
XM_014076921.1	891	712	9	3.19751
XM_014076922.1	912	733	297	102.495
XM_014076923.1	837	658	2	0.76887
XM_014076924.1	1395	1216	21	4.36852
XM_014076925.1	1530	1351	2	0.374476
XM_014076926.1	882	703	16	5.75723
XM_014076927.1	1110	931	9	2.44535
XM_014076928.1	1092	913	2	0.554126
XM_014076929.1	3357	3178	62	4.935
XM_014076930.1	2886	2707	35	3.27061
XM_014076931.1	2148	1969	3	0.385411
XM_014076932.1	732	553	1	0.457429
XM_014076933.1	846	667	180	68.2646
XM_014076934.1	2682	2503	46	4.64885
XM_014076935.1	1083	904	8	2.23857
XM_014076936.1	1461	1282	6	1.18389
XM_014076937.1	936	757	7	2.33911
XM_014076938.1	2730	2551	21	2.08237
XM_014076939.1	792	613	0	0
XM_014076940.1	1968	1789	35	4.94888
XM_014076941.1	951	772	0	0
XM_014076942.1	3198	3019	8	0.67031
XM_014076943.1	4119	3940	35	2.24709
XM_014076944.1	1137	958	0	0
XM_014076945.1	4752	4573	30	1.65947
XM_014076946.1	699	520	12	5.8375
XM_014076947.1	1707	1528	6	0.993292
XM_014076948.1	2664	2485	9	0.916147
XM_014076949.1	2034	1855	68	9.27287
XM_014076950.1	657	478	8	4.23361
XM_014076951.1	2349	2170	15	1.74856
XM_014076952.1	1332	1153	5	1.09696
XM_014076953.1	1146	967	30	7.84773
XM_014076954.1	1233	1054	5	1.19999
XM_014076955.1	432	253	36	35.9941
XM_014076956.1	567	388	0	0
XM_014076957.1	1200	1021	2	0.495511
XM_014076958.1	408	229	178	196.623
XM_014076959.1	855	676	1	0.374199
XM_014076960.1	1200	1021	1	0.247755
XM_014076961.1	2808	2629	25	2.40546
XM_014076962.1	1122	943	83	22.2646
XM_014076963.1	801	622	3	1.22006
XM_014076964.1	1239	1060	3	0.71592
XM_014076965.1	1365	1186	8	1.7063
XM_014076966.1	1146	967	11	2.8775
XM_014076967.1	2574	2395	12	1.26743
XM_014076968.1	690	511	4	1.9801
XM_014076969.1	2091	1912	5	0.661502
XM_014076970.1	2862	2683	6	0.565691
XM_014076971.1	885	706	11	3.94128
XM_014076972.1	612	433	3	1.7526
XM_014076973.1	987	808	6	1.8784
XM_014076974.1	1371	1192	10	2.12213
XM_014076975.1	351	172	43	63.2396
XM_014076976.1	1941	1762	3	0.43069
XM_014076977.1	843	664	4	1.52385
XM_014076978.1	2313	2134	37	4.38588
XM_014076979.1	717	538	2	0.940366
XM_014076980.1	741	562	2	0.900208
XM_014076981.1	2601	2422	0	0
XM_014076982.1	993	814	1	0.31076
XM_014076983.1	1614	1435	0	0
XM_014076984.1	696	517	13	6.36065
XM_014076985.1	1461	1282	9	1.77584
XM_014076986.1	573	394	62	39.8056
XM_014076987.1	1005	826	0	0
XM_014076988.1	450	271	0	0
XM_014076989.1	1146	967	1	0.261591
XM_014076990.1	393	214	41	48.464
XM_014076991.1	3108	2929	36	3.10908
XM_014076992.1	2445	2266	24	2.67917
XM_014076993.1	1026	847	9	2.68787
XM_014076994.1	1353	1174	19	4.09387
XM_014076995.1	975	796	2	0.635574
XM_014076996.1	771	592	11	4.70024
XM_014076997.1	3273	3094	13	1.06285
XM_014076998.1	1623	1444	44	7.70787
XM_014076999.1	1755	1576	12	1.92608
XM_014077000.1	1440	1261	12	2.40722
XM_014077001.1	1740	1561	16	2.59278
XM_014077002.1	2127	1948	18	2.3374
XM_014077003.1	1500	1321	33	6.31917
XM_014077004.1	1662	1483	26	4.43487
XM_014077005.1	1047	868	6	1.74856
XM_014077006.1	1851	1672	63	9.53133
XM_014077007.1	1032	853	29	8.59999
XM_014077008.1	768	589	31	13.3136
XM_014077009.1	909	730	26	9.00948
XM_014077010.1	2229	2050	27	3.33165
XM_014077011.1	1380	1201	4745.5	999.512
XM_014077012.1	894	715	3	1.06136
XM_014077013.1	1815	1636	19	2.93778
XM_014077014.1	627	448	17	9.59887
XM_014077015.1	1086	907	48	13.387
XM_014077016.1	2331	2152	43	5.05447
XM_014077017.1	1227	1048	890	214.821
XM_014077018.1	3390	3211	44	3.46626
XM_014077019.1	570	391	77	49.8153
XM_014077020.1	2451	2272	168	18.7047
XM_014077021.1	993	814	13	4.03988
XM_014077022.1	654	475	554	295.029
XM_014077023.1	1752	1573	14	2.25138
XM_014077024.1	570	391	16	10.3512
XM_014077025.1	2073	1894	11	1.46914
XM_014077026.1	699	520	8	3.89167
XM_014077027.1	1176	997	25	6.34299
XM_014077028.1	384	205	80	98.7155
XM_014077029.1	2445	2266	110	12.2795
XM_014077030.1	2013	1834	13	1.79305
XM_014077031.1	2226	2047	86	10.6275
XM_014077032.1	732	553	84	38.4241
XM_014077033.1	2883	2704	9	0.841947
XM_014077034.1	3138	2959	36	3.07756
XM_014077035.1	1509	1330	2	0.380388
XM_014077036.1	645	466	0	0
XM_014077037.1	855	676	0	0
XM_014077038.1	1065	886	7	1.99854
XM_014077039.1	528	349	68	49.287
XM_014077040.1	2139	1960	9	1.16154
XM_014077041.1	993	814	12	3.72912
XM_014077042.1	297	118	5	10.7186
XM_014077043.1	429	250	5	5.05917
XM_014077044.1	1518	1339	6	1.1335
XM_014077045.1	1425	1246	15	3.04524
XM_014077046.1	999	820	11	3.39334
XM_014077047.1	201	27.2129	0	0
XM_014077048.1	966	787	0	0
XM_014077049.1	1116	937	9	2.4297
XM_014077050.1	2535	2356	22	2.36209
XM_014077051.1	963	784	7	2.25856
XM_014077052.1	717	538	1	0.470183
XM_014077053.1	483	304	25	20.8025
XM_014077054.1	1599	1420	2	0.356279
XM_014077055.1	2289	2110	16	1.91817
XM_014077056.1	654	475	88	46.8639
XM_014077057.1	1122	943	0	0
XM_014077058.1	2253	2074	18	2.1954
XM_014077059.1	2925	2746	22	2.02661
XM_014077060.1	1167	988	9	2.30428
XM_014077061.1	3234	3055	45	3.72606
XM_014077062.1	2100	1921	37	4.87218
XM_014077063.1	645	466	14	7.59961
XM_014077064.1	1134	955	2	0.529756
XM_014077065.1	1413	1234	1	0.204991
XM_014077066.1	618	439	3	1.72864
XM_014077067.1	1671	1492	2	0.339086
XM_014077068.1	939	760	11	3.66124
XM_014077069.1	1482	1303	0	0
XM_014077070.1	2205	2026	7	0.873992
XM_014077071.1	2763	2584	4	0.391576
XM_014077072.1	501	322	22	17.2829
XM_014077073.1	375	196	0	0
XM_014077074.1	582	403	0	0
XM_014077075.1	1275	1096	12	2.76962
XM_014077076.1	2271	2092	2	0.241834
XM_014077077.1	1311	1132	3	0.670384
XM_014077078.1	2448	2269	5	0.557423
XM_014077079.1	2070	1891	55	7.35733
XM_014077080.1	885	706	4	1.43319
XM_014077081.1	390	211	16	19.1817
XM_014077082.1	348	169	1	1.49679
XM_014077083.1	693	514	1	0.492137
XM_014077084.1	1788	1609	7	1.1005
XM_014077085.1	936	757	3	1.00248
XM_014077086.1	2784	2605	12	1.16526
XM_014077087.1	1449	1270	32	6.37375
XM_014077088.1	1728	1549	75	12.2478
XM_014077089.1	690	511	0	0
XM_014077090.1	1215	1036	3	0.732505
XM_014077091.1	1530	1351	4	0.748951
XM_014077092.1	204	29.2345	0	0
XM_014077093.1	2433	2254	2	0.224453
XM_014077094.1	2916	2737	6	0.554531
XM_014077095.1	606	427	11	6.51649
XM_014077096.1	378	199	0	0
XM_014077097.1	651	472	104	55.7366
XM_014077098.1	351	172	12	17.6483
XM_014077099.1	729	550	0	0
XM_014077100.1	984	805	4	1.25694
XM_014077101.1	840	661	16	6.12305
XM_014077102.1	1440	1261	2	0.401203
XM_014077103.1	867	688	15	5.51508
XM_014077104.1	2187	2008	7	0.881827
XM_014077105.1	747	568	3	1.33605
XM_014077106.1	1833	1654	4	0.611749
XM_014077107.1	1275	1096	21	4.84683
XM_014077108.1	630	451	4	2.24353
XM_014077109.1	945	766	8	2.64186
XM_014077110.1	1614	1435	77	13.5734
XM_014077111.1	1356	1177	1	0.214918
XM_014077112.1	1197	1018	7	1.7394
XM_014077113.1	2097	1918	98	12.9249
XM_014077114.1	2508	2329	12	1.30335
XM_014077115.1	405	226	1	1.11928
XM_014077116.1	1500	1321	1	0.19149
XM_014077117.1	1353	1174	4	0.861868
XM_014077118.1	849	670	1	0.37755
XM_014077119.1	462	283	1	0.893846
XM_014077120.1	696	517	51	24.9533
XM_014077121.1	435	256	2	1.97624
XM_014077122.1	516	337	2	1.50124
XM_014077123.1	603	424	0	0
XM_014077124.1	1062	883	8	2.29181
XM_014077125.1	474	295	212	181.787
XM_014077126.1	579	400	243	153.672
XM_014077127.1	1218	1039	48	11.6862
XM_014077128.1	2568	2389	17	1.80004
XM_014077129.1	1395	1216	5	1.04012
XM_014077130.1	1230	1051	2	0.481367
XM_014077131.1	327	148	1	1.70918
XM_014077132.1	1320	1141	4	0.886795
XM_014077133.1	2409	2230	43	4.87767
XM_014077134.1	1419	1240	1	0.203999
XM_014077135.1	1608	1429	7	1.23912
XM_014077136.1	600	421	1	0.600851
XM_014077137.1	1071	892	1	0.283586
XM_014077138.1	429	250	6	6.071
XM_014077139.1	771	592	518	221.339
XM_014077140.1	1653	1474	37	6.3497
XM_014077141.1	654	475	6	3.19526
XM_014077142.1	1923	1744	32	4.64144
XM_014077143.1	2115	1936	15	1.9599
XM_014077144.1	969	790	7	2.2414
XM_014077145.1	1443	1264	5	1.00063
XM_014077146.1	3726	3547	5	0.356581
XM_014077147.1	1425	1246	3	0.609049
XM_014077148.1	1251	1072	1	0.235969
XM_014077149.1	1455	1276	5	0.991216
XM_014077150.1	1083	904	1	0.279821
XM_014077151.1	885	706	8	2.86638
XM_014077152.1	1530	1351	10	1.87238
XM_014077153.1	879	700	3	1.08411
XM_014077154.1	1236	1057	8	1.91454
XM_014077155.1	1056	877	2	0.576872
XM_014077156.1	2004	1825	8	1.10886
XM_014077157.1	1563	1384	14	2.55883
XM_014077158.1	468	289	1	0.875288
XM_014077159.1	1455	1276	8	1.58595
XM_014077160.1	324	145	0	0
XM_014077161.1	1167	988	2	0.512061
XM_014077162.1	966	787	42	13.4997
XM_014077163.1	2289	2110	14	1.6784
XM_014077164.1	3813	3634	2	0.139218
XM_014077165.1	1206	1027	2	0.492616
XM_014077166.1	1251	1072	6	1.41581
XM_014077167.1	822	643	11	4.32744
XM_014077168.1	846	667	2	0.758496
XM_014077169.1	1071	892	4	1.13434
XM_014077170.1	2676	2497	5	0.506525
XM_014077171.1	1527	1348	17	3.19013
XM_014077172.1	765	586	0	0
XM_014077173.1	369	190	1	1.33136
XM_014077174.1	2979	2800	10	0.903423
XM_014077175.1	1347	1168	214	46.3468
XM_014077176.1	1944	1765	4	0.573277
XM_014077177.1	1080	901	9	2.52678
XM_014077178.1	633	454	7	3.90024
XM_014077179.1	1809	1630	90	13.967
XM_014077180.1	705	526	0	0
XM_014077181.1	1695	1516	13	2.16917
XM_014077182.1	2157	1978	14	1.7904
XM_014077183.1	852	673	22	8.26907
XM_014077184.1	1179	1000	68	17.2012
XM_014077185.1	1986	1807	7	0.979916
XM_014077186.1	2043	1864	10	1.35707
XM_014077187.1	699	520	4	1.94583
XM_014077188.1	1026	847	31	9.25822
XM_014077189.1	954	775	10	3.26398
XM_014077190.1	1344	1165	7	1.51992
XM_014077191.1	750	571	1	0.443009
XM_014077192.1	3417	3238	14	1.09371
XM_014077193.1	1101	922	12	3.2923
XM_014077194.1	7362	7183	51	1.79603
XM_014077195.1	2715	2536	15	1.4962
XM_014077196.1	1860	1681	26	3.9125
XM_014077197.1	738	559	10	4.52519
XM_014077198.1	1092	913	2	0.554126
XM_014077199.1	1527	1348	0	0
XM_014077200.1	1116	937	23	6.20922
XM_014077201.1	423	244	2	2.07343
XM_014077202.1	1179	1000	255	64.5044
XM_014077203.1	681	502	268	135.045
XM_014077204.1	273	94.0001	0	0
XM_014077205.1	2331	2152	0	0
XM_014077206.1	1449	1270	6	1.19508
XM_014077207.1	1902	1723	61	8.95558
XM_014077208.1	585	406	14	8.7227
XM_014077209.1	798	619	10	4.08656
XM_014077210.1	441	262	15	14.4823
XM_014077211.1	627	448	3	1.69392
XM_014077212.1	1941	1762	11	1.5792
XM_014077213.1	639	460	29	15.9474
XM_014077214.1	4266	4087	22	1.36165
XM_014077215.1	783	604	4	1.67522
XM_014077216.1	1101	922	2	0.548717
XM_014077217.1	609	430	5	2.94138
XM_014077218.1	2643	2464	22	2.25856
XM_014077219.1	2619	2440	33	3.42116
XM_014077220.1	861	682	1	0.370907
XM_014077221.1	1167	988	20	5.12061
XM_014077222.1	423	244	31	32.1382
XM_014077223.1	561	382	3	1.98658
XM_014077224.1	708	529	11	5.26
XM_014077225.1	3135	2956	89	7.61613
XM_014077226.1	1452	1273	7	1.39097
XM_014077227.1	2838	2659	14	1.33186
XM_014077228.1	1329	1150	4	0.879855
XM_014077229.1	1257	1078	30	7.03966
XM_014077230.1	2763	2584	17	1.6642
XM_014077231.1	627	448	4	2.25856
XM_014077232.1	2931	2752	71	6.52618
XM_014077233.1	1095	916	7	1.93309
XM_014077234.1	462	283	0	0
XM_014077235.1	1788	1609	39	6.13137
XM_014077236.1	1203	1024	11	2.71733
XM_014077237.1	2106	1927	290	38.0685
XM_014077238.1	690	511	11	5.44529
XM_014077239.1	735	556	11	5.00457
XM_014077240.1	1875	1696	75	11.1862
XM_014077241.1	2301	2122	15	1.78811
XM_014077242.1	999	820	5	1.54243
XM_014077243.1	1734	1555	0	0
XM_014077244.1	1086	907	12	3.34675
XM_014077245.1	531	352	7	5.03042
XM_014077246.1	1803	1624	3	0.467288
XM_014077247.1	1524	1345	98	18.4312
XM_014077248.1	1332	1153	9	1.97452
XM_014077249.1	1020	841	24	7.21879
XM_014077250.1	1587	1408	106	19.0437
XM_014077251.1	708	529	476	227.615
XM_014077252.1	1062	883	24	6.87542
XM_014077253.1	1719	1540	13	2.13536
XM_014077254.1	957	778	3	0.975418
XM_014077255.1	354	175	9	13.0093
XM_014077256.1	1338	1159	156	34.0479
XM_014077257.1	1695	1516	5	0.834295
XM_014077258.1	516	337	1	0.750618
XM_014077259.1	750	571	0	0
XM_014077260.1	2502	2323	22	2.39565
XM_014077261.1	504	325	3	2.335
XM_014077262.1	438	259	7	6.83671
XM_014077263.1	438	259	4	3.90669
XM_014077264.1	1413	1234	13	2.66488
XM_014077265.1	1473	1294	135	26.3906
XM_014077266.1	726	547	1	0.462447
XM_014077267.1	960	781	0	0
XM_014077268.1	1155	976	3	0.777536
XM_014077269.1	1002	823	37	11.3724
XM_014077270.1	831	652	10	3.87973
XM_014077271.1	1116	937	144	38.8751
XM_014077272.1	1371	1192	11	2.33435
XM_014077273.1	1368	1189	18	3.82948
XM_014077274.1	429	250	0	0
XM_014077275.1	597	418	21	12.7084
XM_014077276.1	654	475	11	5.85798
XM_014077277.1	246	67.0317	0	0
XM_014077278.1	2388	2209	20	2.29025
XM_014077279.1	1440	1261	8	1.60481
XM_014077280.1	582	403	5	3.13844
XM_014077281.1	546	367	4	2.75704
XM_014077282.1	1755	1576	0	0
XM_014077283.1	1536	1357	104	19.3866
XM_014077284.1	1524	1345	24	4.51375
XM_014077285.1	1278	1099	9	2.07154
XM_014077286.1	438	259	8	7.81339
XM_014077287.1	1116	937	59	15.928
XM_014077288.1	942	763	2	0.663062
XM_014077289.1	519	340	9	6.69596
XM_014077290.1	816	637	5	1.98554
XM_014077291.1	1584	1405	4	0.720166
XM_014077292.1	690	511	6	2.97016
XM_014077293.1	651	472	4	2.14371
XM_014077294.1	1686	1507	28	4.69996
XM_014077295.1	1566	1387	7	1.27665
XM_014077296.1	996	817	51	15.7905
XM_014077297.1	843	664	6	2.28577
XM_014077298.1	861	682	36	13.3526
XM_014077299.1	2409	2230	17	1.92838
XM_014077300.1	981	802	10	3.15409
XM_014077301.1	717	538	43	20.2179
XM_014077302.1	1494	1315	3	0.577091
XM_014077303.1	657	478	9	4.76281
XM_014077304.1	1503	1324	5	0.955281
XM_014077305.1	3144	2965	4123	351.753
XM_014077306.1	819	640	25	9.88119
XM_014077307.1	1242	1063	1	0.237966
XM_014077308.1	3651	3472	22	1.60285
XM_014077309.1	618	439	0	0
XM_014077310.1	1629	1450	7	1.22118
XM_014077311.1	2583	2404	43	4.52463
XM_014077312.1	1929	1750	25	3.61369
XM_014077313.1	228	49.4247	0	0
XM_014077314.1	831	652	5	1.93986
XM_014077315.1	459	280	0	0
XM_014077316.1	3501	3322	144	10.9651
XM_014077317.1	798	619	3	1.22597
XM_014077318.1	1623	1444	5	0.875895
XM_014077319.1	369	190	5	6.6568
XM_014077320.1	3558	3379	159	11.903
XM_014077321.1	756	577	0	0
XM_014077322.1	1797	1618	38	5.94093
XM_014077323.1	2205	2026	12	1.49827
XM_014077324.1	1845	1666	71	10.7803
XM_014077325.1	1497	1318	16	3.07081
XM_014077326.1	681	502	64	32.2497
XM_014077327.1	2286	2107	116	13.9265
XM_014077328.1	5337	5158	86	4.21761
XM_014077329.1	2079	1900	4	0.532544
XM_014077330.1	1662	1483	2	0.341144
XM_014077331.1	3567	3388	9	0.671967
XM_014077332.1	369	190	3	3.99408
XM_014077333.1	3522	3343	30	2.27004
XM_014077334.1	543	364	9	6.25446
XM_014077335.1	384	205	2	2.46789
XM_014077336.1	4896	4717	89	4.7728
XM_014077337.1	2958	2779	9	0.819225
XM_014077338.1	1089	910	9	2.50179
XM_014077339.1	1923	1744	4	0.58018
XM_014077340.1	795	616	0	0
XM_014077341.1	471	292	2	1.73259
XM_014077342.1	762	583	34	14.7523
XM_014077343.1	1281	1102	8	1.83636
XM_014077344.1	4077	3898	139	9.02032
XM_014077345.1	933	754	4	1.34195
XM_014077346.1	867	688	11	4.04439
XM_014077347.1	516	337	4	3.00247
XM_014077348.1	1278	1099	20	4.60343
XM_014077349.1	312	133	8	15.2155
XM_014077350.1	618	439	20	11.5243
XM_014077351.1	2094	1915	4	0.528373
XM_014077352.1	1110	931	7	1.90194
XM_014077353.1	2586	2407	21	2.20695
XM_014077354.1	732	553	264	120.761
XM_014077355.1	2643	2464	7	0.718632
XM_014077356.1	1038	859	1	0.29448
XM_014077357.1	3336	3157	26	2.08328
XM_014077358.1	1068	889	0	0
XM_014077359.1	1167	988	9	2.30428
XM_014077360.1	2022	1843	12	1.64704
XM_014077361.1	1824	1645	14	2.15284
XM_014077362.1	1221	1042	19	4.61248
XM_014077363.1	765	586	7	3.02169
XM_014077364.1	1377	1198	163	34.4175
