target_id	length	eff_length	est_counts	tpm
NM_001178199.2	2643	2464	14	2.24208
NM_001178200.1	1509	1330	7	2.07688
NM_001178201.2	639	460	5	4.2892
NM_001178202.2	1149	970	15	6.10216
NM_001178203.1	1254	1075	9	3.30368
NM_001178204.1	1374	1195	2	0.660429
NM_001178205.1	3969	3790	10.4293	1.08588
NM_001178206.2	285	106	0	0
NM_001178208.1	1782	1603	1	0.246168
NM_001178209.1	1620	1441	14	3.83379
NM_001178210.1	1281	1102	3	1.07425
NM_001178211.1	1866	1687	21	4.91211
NM_001178212.1	828	649	4	2.43209
NM_001178213.1	3591	3412	115.881	13.4019
NM_001178214.1	1323	1144	0	0
NM_001178215.2	2130	1951	36	7.28131
NM_001178216.1	921	742	37	19.6771
NM_001178217.1	1308	1129	4	1.39807
NM_001178218.2	2925	2746	10	1.43702
NM_001178219.1	168	12.9312	0	0
NM_001178220.2	540	361	0	0
NM_001178221.1	708	529	5	3.72974
NM_001178222.1	705	526	1	0.750202
NM_001178223.1	225	46.6066	0	0
NM_001178224.1	897	718	3.97879	2.18671
NM_001178225.1	705	526	3.33333	2.50067
NM_001178226.1	2064	1885	2	0.418681
NM_001178227.1	3567	3388	17	1.98002
NM_001178230.1	4614	4435	5.91507	0.526296
NM_001178235.1	300	121	0	0
NM_001178236.1	486	307	3.14387	4.04102
NM_001178239.1	1404	1225	15.4791	4.98625
NM_001178241.1	315	136	13	37.7197
NM_001178242.1	396	217	28	50.917
NM_001178243.1	399	220	34	60.9846
NM_001178244.1	7482	7303	180	9.72603
NM_001178245.1	2931	2752	16	2.29422
NM_001178246.1	543	364	1	1.08408
NM_001178247.1	3735	3556	82	9.09948
NM_001178248.2	2523	2344	2	0.336695
NM_001178249.1	2031	1852	13	2.76992
NM_001178250.1	843	664	4	2.37715
NM_001178251.1	2280	2101	39	7.32492
NM_001178253.1	1206	1027	3	1.1527
NM_001178254.2	2685	2506	5	0.787323
NM_001178255.1	1581	1402	4	1.12584
NM_001178256.1	1062	883	3	1.34068
NM_001178257.1	4740	4561	79	6.83489
NM_001178258.1	402	223	2	3.53907
NM_001178259.1	1563	1384	5	1.4256
NM_001178260.1	1725	1546	16	4.0839
NM_001178261.1	435	256	0	0
NM_001178262.1	3402	3223	55	6.7339
NM_001178263.1	2607	2428	16	2.60037
NM_001178264.1	2055	1876	46	9.67585
NM_001178265.1	438	259	1	1.52358
NM_001178266.1	288	109	2	7.24049
NM_001178267.1	570	391	286.655	289.299
NM_001178268.1	321	142	11	30.5681
NM_001178269.1	1131	952	2	0.829005
NM_001178270.1	957	778	73	37.0261
NM_001178271.1	1017	838	8	3.76713
NM_001178272.1	1146	967	28	11.426
NM_001178273.1	1038	859	5	2.29689
NM_001178274.1	4542	4363	25	2.2611
NM_001178275.1	2118	1939	4	0.814041
NM_001178276.1	774	595	11	7.29525
NM_001178277.1	3078	2899	13	1.76954
NM_001178278.1	699	520	7	5.31201
NM_001178279.1	1740	1561	73	18.4537
NM_001178280.1	660	481	4	3.28155
NM_001178281.1	726	547	21	15.1494
NM_001178282.1	1920	1741	49	11.1061
NM_001178283.1	774	595	0	0
NM_001178284.1	369	190	0	0
NM_001178285.1	1374	1195	11	3.63236
NM_001178286.1	1326	1147	6	2.0642
NM_001178287.1	4146	3967	166	16.5124
NM_001178289.1	417	238	0	0
NM_001178290.1	879	700	10	5.63724
NM_001178291.1	2007	1828	33	7.12364
NM_001178292.1	2496	2317	20	3.40618
NM_001178294.1	1578	1399	19	5.3592
NM_001178295.1	1257	1078	8	2.92843
NM_001178296.2	1407	1228	48	15.4244
NM_001178297.2	627	448	6	5.28491
NM_001178298.1	1272	1093	25	9.02577
NM_001178299.1	582	403	2	1.95834
NM_001178300.1	2064	1885	4	0.837361
NM_001178301.1	2091	1912	20	4.12768
NM_001178303.1	3336	3157	15	1.87491
NM_001178304.1	786	607	7	4.55065
NM_001178306.1	3447	3268	14	1.69048
NM_001178307.2	2244	2065	21	4.01295
NM_001178308.2	981	802	14	6.88839
NM_001178309.1	1290	1111	7	2.48627
NM_001178312.1	603	424	251.5	234.065
NM_001178314.1	1068	889	1	0.443877
NM_001178315.1	1950	1771	5	1.11408
NM_001178316.1	3219	3040	317	41.1481
NM_001178318.1	354	175	0	0
NM_001178319.1	4509	4330	53	4.83006
NM_001178320.2	1626	1447	2	0.545413
NM_001178321.1	1107	928	23.168	9.85156
NM_001178322.1	1377	1198	10	3.29388
NM_001178324.2	2277	2098	7.10907	1.33712
NM_001178325.1	2943	2764	36	5.13959
NM_001178326.1	1401	1222	3	0.968756
NM_001178327.1	414	235	80.4091	135.021
NM_001178328.2	8364	8185	23	1.10885
NM_001178329.1	1380	1201	7	2.29995
NM_001178330.1	534	355	2	2.22314
NM_001178331.2	1266	1087	46	16.6991
NM_001178332.1	393	214	204	376.167
NM_001178333.1	663	484	6	4.89182
NM_001178335.1	813	634	2	1.24482
NM_001178337.2	2265	2086	16	3.0267
NM_001178338.1	1383	1204	1	0.327746
NM_001178339.2	1638	1459	88	23.8008
NM_001178341.1	3354	3175	20	2.48571
NM_001178342.1	648	469	2	1.68276
NM_001178343.1	1461	1282	6	1.84683
NM_001178344.1	3117	2938	15	2.01467
NM_001178345.2	3456	3277	27	3.25126
NM_001178346.2	3033	2854	11	1.52091
NM_001178347.1	591	412	6	5.7467
NM_001178349.1	2343	2164	10	1.82351
NM_001178350.1	861	682	9	5.20742
NM_001178351.1	1422	1243	11	3.49209
NM_001178352.2	1302	1123	8	2.81109
NM_001178353.1	642	463	3	2.55685
NM_001178354.1	1494	1315	3	0.900243
NM_001178355.2	2211	2032	9	1.74777
NM_001178356.1	1647	1468	3	0.806417
NM_001178357.1	312	133	44.4179	131.786
NM_001178358.1	411	232	32.7857	55.7649
NM_001178359.1	864	685	161	92.7469
NM_001178361.1	390	211	3	5.61052
NM_001178362.1	612	433	10	9.11331
NM_001178363.1	1794	1615	29	7.08581
NM_001178364.1	387	208	13	24.6629
NM_001178365.1	2757	2578	44	6.73494
NM_001178366.1	1101	922	0	0
NM_001178367.1	2100	1921	3	0.616252
NM_001178368.1	1587	1408	0	0
NM_001178369.1	1902	1723	10	2.29023
NM_001178370.1	534	355	0	0
NM_001178371.1	3498	3319	36	4.28015
NM_001178372.1	906	727	2	1.08557
NM_001178373.1	1185	1006	200	78.4506
NM_001178374.1	1143	964	7	2.8654
NM_001178376.1	1578	1399	9	2.53857
NM_001178377.1	1374	1195	18	5.94386
NM_001178378.1	1659	1480	8	2.13301
NM_001178379.1	1089	910	355.263	154.054
NM_001178381.1	2760	2581	4	0.611556
NM_001178382.1	1047	868	20	9.09232
NM_001178383.1	687	508	14	10.875
NM_001178384.1	1233	1054	37	13.8524
NM_001178385.1	888	709	2	1.11314
NM_001178386.1	2892	2713	40	5.81801
NM_001178387.1	936	757	23	11.9894
NM_001178388.1	897	718	1	0.549591
NM_001178389.1	2010	1831	25	5.38786
NM_001178390.1	1194	1015	12	4.6653
NM_001178391.2	2070	1891	14	2.92147
NM_001178392.2	1719	1540	2	0.512476
NM_001178393.2	1920	1741	2	0.45331
NM_001178394.1	1005	826	5	2.38866
NM_001178395.1	528	349	1	1.13068
NM_001178396.1	471	292	283.725	383.424
NM_001178397.1	2433	2254	32	5.60222
NM_001178398.1	1017	838	1	0.470891
NM_001178400.1	633	454	10	8.69177
NM_001178401.1	1077	898	8	3.51543
NM_001178402.1	1035	856	14	6.45384
NM_001178403.1	2700	2521	10	1.56528
NM_001178404.1	1506	1327	8	2.37894
NM_001178405.1	1101	922	2	0.855979
NM_001178406.1	2346	2167	9	1.63888
NM_001178407.1	3327	3148	42	5.26476
NM_001178408.1	1863	1684	14	3.28058
NM_001178409.3	933	754	5	2.61675
NM_001178410.1	543	364	1	1.08408
NM_001178411.1	1215	1036	6	2.28537
NM_001178413.3	1095	916	8	3.44635
NM_001178414.1	663	484	3	2.44591
NM_001178415.1	633	454	14	12.1685
NM_001178416.4	1830	1651	97	23.184
NM_001178417.1	1860	1681	75	17.6059
NM_001178418.1	714	535	3	2.21275
NM_001178419.3	636	457	5	4.31736
NM_001178420.1	645	466	6	5.08077
NM_001178421.4	2877	2698	21	3.07144
NM_001178422.2	2931	2752	52	7.45623
NM_001178424.2	1065	886	1	0.44538
NM_001178425.3	489	310	4	5.0917
NM_001178426.2	1290	1111	131	46.5288
NM_001178427.1	2895	2716	147	21.3576
NM_001178428.3	2277	2098	49	9.21626
NM_001178429.1	3999	3820	30	3.099
NM_001178430.1	447	268	35	51.5344
NM_001178431.3	1461	1282	17	5.23269
NM_001178432.1	2928	2749	84	12.0578
NM_001178433.3	924	745	0	0
NM_001178434.1	2841	2662	81	12.0072
NM_001178435.3	1065	886	8	3.56304
NM_001178436.1	777	598	14	9.23828
NM_001178438.4	369	190	3	6.23063
NM_001178439.1	330	151	0	0
NM_001178440.1	1404	1225	55.6925	17.9401
NM_001178441.3	1404	1225	1.34927	0.434636
NM_001178442.2	2262	2083	12	2.2733
NM_001178443.1	1293	1114	6	2.12535
NM_001178444.3	693	514	5	3.83858
NM_001178445.2	4365	4186	8	0.754145
NM_001178446.1	2076	1897	5	1.04008
NM_001178449.3	873	694	21	11.9405
NM_001178450.1	2262	2083	14	2.65218
NM_001178451.1	1608	1429	6	1.65685
NM_001178452.3	990	811	6	2.91941
NM_001178453.1	1089	910	9	3.9027
NM_001178454.1	567	388	63	64.0727
NM_001178455.3	738	559	1	0.705915
NM_001178456.2	2844	2665	11	1.62877
NM_001178457.1	444	265	20	29.7816
NM_001178458.3	1350	1171	12	4.04379
NM_001178459.1	696	517	15	11.4489
NM_001178460.3	2901	2722	51.8919	7.52273
NM_001178462.1	2373	2194	10	1.79857
NM_001178463.1	4179	4000	66	6.51101
NM_001178465.3	2046	1867	0	0
NM_001178466.1	1377	1198	2783.68	916.911
NM_001178467.1	897	718	3	1.64877
NM_001178468.3	489	310	3	3.81877
NM_001178469.2	2004	1825	172	37.1903
NM_001178470.1	534	355	3	3.3347
NM_001178471.3	1950	1771	4	0.891263
NM_001178473.1	1182	1003	7	2.75398
NM_001178474.1	1488	1309	38	11.4553
NM_001178475.3	1554	1375	204	58.5453
NM_001178476.1	1035	856	2	0.921978
NM_001178477.1	987	808	1	0.488374
NM_001178478.3	1278	1099	13	4.66777
NM_001178479.3	2115	1936	4	0.815303
NM_001178480.1	1791	1612	12	2.93752
NM_001178481.1	2484	2305	24	4.1087
NM_001178483.3	453	274	5	7.20085
NM_001178484.3	7107	6928	25	1.42396
NM_001178485.2	540	361	4	4.37237
NM_001178486.2	1575	1396	4	1.13068
NM_001178487.3	1527	1348	16	4.68376
NM_001178488.3	9279	9100	95	4.11952
NM_001178489.2	1014	835	3	1.41775
NM_001178490.1	2322	2143	26	4.78757
NM_001178491.3	1314	1135	56	19.4696
NM_001178493.3	1056	877	0	0
NM_001178494.1	837	658	5	2.99853
NM_001178495.1	891	712	0	0
NM_001178496.3	1830	1651	2	0.478021
NM_001178497.3	1035	856	19	8.75879
NM_001178498.1	3285	3106	8.20642	1.0426
NM_001178499.1	951	772	16	8.17837
NM_001178500.3	876	697	2	1.1323
NM_001178501.3	735	556	6	4.25834
NM_001178502.1	648	469	12	10.0965
NM_001178503.1	1158	979	11	4.43378
NM_001178504.3	2097	1918	5	1.02869
NM_001178505.3	768	589	1	0.66996
NM_001178506.1	1650	1471	63	16.9002
NM_001178507.1	1044	865	32	14.5982
NM_001178508.3	897	718	6	3.29755
NM_001178509.3	1131	952	5	2.07251
NM_001178510.1	1368	1189	125	41.4851
NM_001178511.3	1758	1579	4	0.999636
NM_001178512.3	552	373	8	8.46341
NM_001178513.1	834	655	2	1.20491
NM_001178514.1	1359	1180	3	1.00324
NM_001178515.3	423	244	1	1.61724
NM_001178516.3	1242	1063	4	1.48488
NM_001178517.1	2082	1903	8	1.65888
NM_001178518.1	1743	1564	10	2.52306
NM_001178519.3	621	442	12	10.7133
NM_001178520.3	2223	2044	39	7.52918
NM_001178521.1	447	268	6	8.83447
NM_001178523.1	948	769	5	2.56571
NM_001178524.3	939	760	3	1.55766
NM_001178525.3	1356	1177	23	7.71109
NM_001178527.1	2568	2389	6	0.991059
NM_001178528.1	1719	1540	1	0.256238
NM_001178529.3	711	532	281.89	209.089
NM_001178530.3	1359	1180	0	0
NM_001178531.1	951	772	1	0.511148
NM_001178532.3	1572	1393	2	0.566556
NM_001178533.3	837	658	3	1.79912
NM_001178534.1	1695	1516	0	0
NM_001178535.1	843	664	20	11.8857
NM_001178536.3	423	244	4	6.46896
NM_001178537.3	588	409	311.782	300.81
NM_001178539.1	483	304	186.58	242.189
NM_001178540.1	1134	955	5	2.066
NM_001178541.3	672	493	0	0
NM_001178542.3	372	193	1	2.04459
NM_001178543.1	1269	1090	2	0.724049
NM_001178544.1	1665	1486	416	110.469
NM_001178545.1	654	475	4	3.323
NM_001178546.1	2397	2218	13	2.31284
NM_001178547.3	1395	1216	18	5.84121
NM_001178548.3	1656	1477	9	2.40451
NM_001178549.1	636	457	1	0.863472
NM_001178550.4	2538	2359	18	3.01099
NM_001178551.2	2775	2596	0	0
NM_001178552.2	1128	949	1	0.415813
NM_001178553.3	1215	1036	17	6.4752
NM_001178555.4	1398	1219	14	4.53199
NM_001178556.1	5508	5329	35	2.59171
NM_001178558.1	429	250	3	4.73528
NM_001178559.3	975	796	4	1.98295
NM_001178560.3	2019	1840	14	3.00244
NM_001178561.1	825	646	0	0
NM_001178562.1	1584	1405	9	2.52773
NM_001178563.3	1878	1699	11	2.55484
NM_001178564.3	2025	1846	6	1.28258
NM_001178565.1	561	382	2	2.066
NM_001178566.1	3543	3364	104.537	12.2624
NM_001178567.3	384	205	0	0
NM_001178568.3	1683	1504	10	2.62371
NM_001178569.1	1101	922	75	32.0992
NM_001178570.3	1632	1453	16	4.34529
NM_001178571.3	1635	1456	3	0.813063
NM_001178573.1	2703	2524	7	1.09439
NM_001178575.1	1563	1384	9	2.56608
NM_001178576.3	915	736	2	1.0723
NM_001178577.3	2865	2686	26	3.81972
NM_001178578.1	405	226	6	10.4763
NM_001178579.3	912	733	1	0.538344
NM_001178581.3	1242	1063	7	2.59854
NM_001178582.1	1155	976	24	9.70344
NM_001178583.3	3363	3184	22	2.72655
NM_001178584.3	1311	1132	16	5.57748
NM_001178585.1	2550	2371	10	1.6643
NM_001178586.1	2196	2017	31	6.06485
NM_001178587.3	1590	1411	3	0.838993
NM_001178588.3	1353	1174	0	0
NM_001178589.1	1467	1288	5	1.53186
NM_001178590.1	717	538	14	10.2686
NM_001178591.3	1347	1168	14	4.72987
NM_001178592.3	489	310	11	14.0022
NM_001178593.1	3390	3211	48	5.89882
NM_001178594.1	1164	985	11	4.40677
NM_001178595.3	1452	1273	27	8.3695
NM_001178596.3	1659	1480	24	6.39902
NM_001178597.1	1113	934	53	22.392
NM_001178598.1	1572	1393	0	0
NM_001178599.3	924	745	1	0.529673
NM_001178600.3	444	265	0	0
NM_001178601.1	366	187	1	2.1102
NM_001178602.1	528	349	3	3.39203
NM_001178603.3	2085	1906	9	1.8633
NM_001178604.1	717	538	3	2.20041
NM_001178605.1	840	661	5	2.98492
NM_001178606.3	429	250	0	0
NM_001178607.3	2067	1888	5	1.04504
NM_001178608.1	2001	1822	17	3.68184
NM_001178609.1	699	520	5	3.79429
NM_001178610.3	321	142	3	8.33676
NM_001178611.3	1473	1294	46	14.0277
NM_001178612.1	600	421	7	6.56115
NM_001178613.2	963	784	3	1.50997
NM_001178615.4	1182	1003	12	4.72111
NM_001178616.3	318	139	6	17.0334
NM_001178617.1	417	238	4	6.63204
NM_001178618.2	1638	1459	0	0
NM_001178619.3	1260	1081	7	2.55527
NM_001178620.3	1443	1264	5	1.56094
NM_001178621.1	1311	1132	8	2.78874
NM_001178622.1	1584	1405	8	2.24687
NM_001178623.4	5751	5572	22	1.55803
NM_001178624.3	2424	2245	20	3.51543
NM_001178626.1	606	427	8	7.3931
NM_001178627.1	1338	1159	16	5.44754
NM_001178628.3	1914	1735	2	0.454878
NM_001178629.3	2637	2458	13	2.08702
NM_001178630.1	441	262	2	3.01226
NM_001178631.1	1473	1294	54	16.4674
NM_001178632.3	2394	2215	0	0
NM_001178633.4	435	256	0	0
NM_001178634.1	1614	1435	139	38.2232
NM_001178635.1	1284	1105	23	8.21353
NM_001178636.4	1452	1273	9	2.78983
NM_001178637.4	2718	2539	15	2.33127
NM_001178638.1	966	787	2	1.00281
NM_001178639.1	900	721	3	1.64191
NM_001178641.3	1425	1246	4	1.26679
NM_001178642.3	2580	2401	3	0.493053
NM_001178643.2	3651	3472	7	0.795578
NM_001178644.1	1725	1546	3	0.765731
NM_001178645.3	1407	1228	2	0.642682
NM_001178646.1	1845	1666	2	0.473717
NM_001178647.3	1755	1576	1	0.250385
NM_001178649.3	363	184	0	0
NM_001178650.1	1140	961	11.3858	4.67526
NM_001178651.1	567	388	17	17.2895
NM_001178652.2	792	613	9	5.79357
NM_001178653.1	1566	1387	5	1.42252
NM_001178654.1	771	592	0	0
NM_001178657.1	1158	979	4	1.61228
NM_001178658.1	930	751	46	24.1703
NM_001178659.1	780	601	9	5.90925
NM_001178660.1	1284	1105	21	7.49931
NM_001178662.1	4911	4732	33	2.75191
NM_001178663.1	1143	964	0	0
NM_001178664.1	1494	1315	25	7.50202
NM_001178665.1	1095	916	0	0
NM_001178666.2	5314	5135	69.6799	5.35465
NM_001178667.1	1317	1138	8.08779e-07	2.80448e-07
NM_001178670.1	3114	2935	11	1.47893
NM_001178671.1	1902	1723	8	1.83218
NM_001178672.1	1539	1360	12	3.48182
NM_001178673.1	1218	1039	34	12.913
NM_001178674.1	1323	1144	11	3.79429
NM_001178675.1	2400	2221	86	15.2797
NM_001178676.1	894	715	24	13.2455
NM_001178677.1	1041	862	3	1.37334
NM_001178678.1	507	328	3	3.60921
NM_001178679.1	1065	886	12	5.34456
NM_001178680.1	333	154	11	28.1862
NM_001178681.1	1701	1522	6	1.55561
NM_001178682.1	1305	1126	141	49.4134
NM_001178683.1	1587	1408	3	0.840781
NM_001178684.1	2238	2059	5	0.958248
NM_001178685.1	1503	1324	41	12.2197
NM_001178687.1	360	181	0	0
NM_001178688.1	1569	1390	222	63.0235
NM_001178689.1	1254	1075	3	1.10123
NM_001178690.1	2283	2104	71	13.3161
NM_001178692.1	777	598	0	0
NM_001178693.1	1392	1213	0	0
NM_001178694.1	939	760	0	0
NM_001178695.1	966	787	30	15.0422
NM_001178696.1	1752	1573	14	3.51207
NM_001178697.1	1251	1072	6	2.20862
NM_001178698.1	2526	2347	37	6.2209
NM_001178699.1	1008	829	6	2.85602
NM_001178700.1	435	256	1	1.54143
NM_001178701.1	2139	1960	40	8.05319
NM_001178702.1	459	280	2.39316	3.37271
NM_001178703.1	951	772	17	8.68952
NM_001178704.1	3291	3112	12	1.52162
NM_001178705.1	1272	1093	12	4.33237
NM_001178706.1	1083	904	47	20.516
NM_001178707.1	528	349	0	0
NM_001178708.1	633	454	1.5	1.30377
NM_001178709.1	783	604	0	0
NM_001178710.1	1377	1198	0	0
NM_001178711.1	1848	1669	0	0
NM_001178713.1	582	403	0	0
NM_001178715.1	969	790	22	10.989
NM_001178716.1	552	373	4	4.23171
NM_001178717.1	744	565	21	14.6668
NM_001178718.1	1383	1204	17	5.57169
NM_001178720.1	720	541	4	2.91761
NM_001178721.1	1812	1633	36	8.69922
NM_001178722.1	798	619	15	9.56235
NM_001178723.1	852	673	0	0
NM_001178724.1	3150	2971	44	5.84405
NM_001178725.1	1251	1072	1184	435.834
NM_001178727.1	1749	1570	7	1.75939
NM_001178728.1	954	775	4	2.03668
NM_001178729.1	873	694	12	6.82317
NM_001178730.1	2862	2683	70	10.2954
NM_001178731.1	666	487	5	4.0514
NM_001178732.1	1092	913	3	1.29663
NM_001178733.1	648	469	2	1.68276
NM_001178734.1	267	88.0006	0	0
NM_001178735.1	999	820	8	3.84982
NM_001178737.1	1836	1657	9	2.14331
NM_001178738.1	1479	1300	2	0.607087
NM_001178739.1	123	6.43085	0	0
NM_001178741.1	2229	2050	13	2.50238
NM_001178742.1	630	451	1	0.874959
NM_001178743.1	1539	1360	10	2.90152
NM_001178744.1	2613	2434	36	5.83642
NM_001178745.1	414	235	147.89	248.333
NM_001178746.1	6504	6325	24	1.49732
NM_001178747.1	3681	3502	43	4.84525
NM_001178748.1	1044	865	31	14.142
NM_001178749.1	1185	1006	16	6.27605
NM_001178750.1	1002	823	7	3.35631
NM_001178751.1	2772	2593	13	1.97836
NM_001178752.1	1929	1750	4	0.901958
NM_001178753.1	633	454	1.5	1.30377
NM_001178754.1	528	349	0	0
NM_001178756.1	4224	4045	25	2.43885
NM_001178757.1	384	205	8	15.3993
NM_001178758.1	1074	895	3	1.3227
NM_001178759.1	1476	1297	4	1.21698
NM_001178760.1	510	331	7	8.34515
NM_001178761.1	828	649	1	0.608022
NM_001178762.1	1833	1654	15	3.57866
NM_001178764.1	309	130	0	0
NM_001178765.1	669	490	4	3.22128
NM_001178766.1	1452	1273	12	3.71978
NM_001178767.1	1545	1366	115	33.2209
NM_001178768.1	1692	1513	6	1.56486
NM_001178769.1	2772	2593	30	4.56544
NM_001178770.1	777	598	5	3.29939
NM_001178771.1	336	157	0	0
NM_001178772.1	1896	1717	21	4.82629
NM_001178774.1	474	295	3	4.01295
NM_001178776.1	1695	1516	15	3.90442
NM_001178777.1	1464	1285	2	0.614174
NM_001178778.1	3198	3019	47	6.14326
NM_001178779.1	1563	1384	3	0.855361
NM_001178780.1	957	778	30	15.2162
NM_001178781.1	441	262	1	1.50613
NM_001178782.1	1548	1369	13	3.74718
NM_001178783.1	3996	3817	11	1.13719
NM_001178784.1	783	604	2	1.30664
NM_001178785.1	753	574	0	0
NM_001178786.2	2391	2212	41	7.31414
NM_001178787.1	4284	4105	15	1.44192
NM_001178788.1	387	208	6	11.3829
NM_001178789.1	384	205	1	1.92491
NM_001178790.1	2142	1963	116	23.3186
NM_001178792.1	573	394	1	1.00154
NM_001178794.1	1779	1600	61	15.0444
NM_001178795.1	4830	4651	21	1.78171
NM_001178796.1	549	370	6	6.39902
NM_001178797.2	2163	1984	3	0.596683
NM_001178798.1	3057	2878	7	0.95978
NM_001178799.1	6327	6148	136	8.7291
NM_001178800.1	1176	997	13	5.14532
NM_001178801.1	1089	910	5	2.16817
NM_001178802.1	360	181	0	0
NM_001178804.1	381	202	5	9.76749
NM_001178805.1	1557	1378	2	0.572724
NM_001178806.1	468	289	0	0
NM_001178807.1	951	772	3	1.53344
NM_001178808.1	549	370	0	0
NM_001178809.1	1107	928	1	0.425223
NM_001178811.1	375	196	0	0
NM_001178812.1	1086	907	0	0
NM_001178813.1	2499	2320	0	0
NM_001178814.1	1092	913	1	0.432209
NM_001178815.1	948	769	2	1.02628
NM_001178816.1	678	499	34	26.887
NM_001178817.3	1293	1114	60	21.2535
NM_001178818.1	336	157	4	10.0537
NM_001178819.1	1029	850	4	1.85697
NM_001178820.3	849	670	2	1.17793
NM_001178821.1	1008	829	5	2.38002
NM_001178822.1	2001	1822	31.5575	6.83468
NM_001178824.3	846	667	115	68.0356
NM_001178826.1	2115	1936	9	1.83443
NM_001178827.1	657	478	5	4.12768
NM_001178828.3	1737	1558	39	9.87783
NM_001178830.1	1656	1477	16	4.27468
NM_001178831.1	1482	1303	8	2.42276
NM_001178832.3	1014	835	10	4.72583
NM_001178833.1	840	661	5	2.98492
NM_001178834.3	804	625	4	2.52548
NM_001178835.1	1683	1504	2	0.524743
NM_001178836.3	804	625	0	0
NM_001178837.1	4380	4201	62	5.82376
NM_001178838.1	2049	1870	4	0.844078
NM_001178839.3	648	469	3	2.52414
NM_001178840.1	3567	3388	18	2.09649
NM_001178841.1	381	202	31	60.5584
NM_001178842.3	483	304	85	110.334
NM_001178844.1	939	760	0	0
NM_001178845.1	1935	1756	4	0.898876
NM_001178846.3	3648	3469	245	27.8693
NM_001178847.1	2916	2737	37	5.33447
NM_001178848.1	420	241	28	45.8464
NM_001178849.3	474	295	141	188.609
NM_001178850.1	501	322	1	1.22549
NM_001178851.1	1503	1324	19	5.66278
NM_001178852.3	1197	1018	38	14.7299
NM_001178853.1	684	505	6	4.68839
NM_001178854.1	342	163	1	2.4209
NM_001178855.3	1404	1225	102	32.857
NM_001178856.1	1488	1309	4	1.20583
NM_001178857.1	1557	1378	47	13.459
NM_001178858.3	2871	2692	23	3.37145
NM_001178859.1	501	322	3	3.67646
NM_001178861.1	1164	985	53	21.2326
NM_001178862.3	1413	1234	29	9.27357
NM_001178863.1	459	280	0	0
NM_001178864.1	363	184	0	0
NM_001178865.3	1182	1003	13	5.11454
NM_001178866.1	771	592	27	17.9973
NM_001178867.1	1530	1351	8	2.33668
NM_001178868.3	2202	2023	17	3.31602
NM_001178869.1	498	319	152.235	188.316
NM_001178870.1	3069	2890	46	6.28093
NM_001178871.3	1206	1027	8	3.07386
NM_001178872.1	702	523	0	0
NM_001178873.1	1674	1495	29	7.65457
NM_001178875.1	1908	1729	24	5.47748
NM_001178876.1	3003	2824	12	1.6768
NM_001178877.3	1848	1669	5	1.18216
NM_001178878.1	1773	1594	20	4.95115
NM_001178879.1	1443	1264	4	1.24875
NM_001178880.3	1887	1708	28	6.46896
NM_001178881.1	540	361	3	3.27928
NM_001178882.1	588	409	1	0.964808
NM_001178884.1	1695	1516	0	0
NM_001178885.1	1509	1330	2	0.593393
NM_001178886.1	1491	1312	35	10.5269
NM_001178887.1	696	517	0	0
NM_001178888.1	324	145	0	0
NM_001178890.1	369	190	1.28714	2.67322
NM_001178891.1	651	472	6.7009	5.60216
NM_001178892.1	2289	2110	33	6.17157
