target_id	length	eff_length	est_counts	tpm
XM_014077021.1	993	814	3	3.39605
XM_014077022.1	654	475	215	417.082
XM_014077023.1	1752	1573	2	1.1716
XM_014077024.1	570	391	6	14.1401
XM_014077025.1	2073	1894	11	5.35167
XM_014077026.1	699	520	4	7.08816
XM_014077027.1	1176	997	4	3.69693
XM_014077028.1	384	205	23	103.383
XM_014077029.1	2445	2266	42	17.0792
XM_014077030.1	2013	1834	1	0.502432
XM_014077031.1	2226	2047	37	16.6556
XM_014077032.1	732	553	18	29.9933
XM_014077033.1	2883	2704	0	0
XM_014077034.1	3138	2959	9	2.80269
XM_014077035.1	1509	1330	0	0
XM_014077036.1	645	466	0	0
XM_014077037.1	855	676	0	0
XM_014077038.1	1065	886	1	1.04002
XM_014077039.1	528	349	27	71.2878
XM_014077040.1	2139	1960	3	1.4104
XM_014077041.1	993	814	2	2.26403
XM_014077042.1	297	118	1	7.80899
XM_014077043.1	429	250	3	11.0575
XM_014077044.1	1518	1339	1	0.688171
XM_014077045.1	1425	1246	4	2.95814
XM_014077046.1	999	820	1	1.12373
XM_014077047.1	201	27.2129	0	0
XM_014077048.1	966	787	0	0
XM_014077049.1	1116	937	4	3.93366
XM_014077050.1	2535	2356	7	2.73779
XM_014077051.1	963	784	3	3.526
XM_014077052.1	717	538	0	0
XM_014077053.1	483	304	3	9.09336
XM_014077054.1	1599	1420	0	0
XM_014077055.1	2289	2110	1	0.436711
XM_014077056.1	654	475	29	56.2576
XM_014077057.1	1122	943	1	0.977159
XM_014077058.1	2253	2074	3	1.33287
XM_014077059.1	2925	2746	7	2.34895
XM_014077060.1	1167	988	0	0
XM_014077061.1	3234	3055	15	4.52436
XM_014077062.1	2100	1921	15	7.19517
XM_014077063.1	645	466	5	9.88692
XM_014077064.1	1134	955	1	0.96488
XM_014077065.1	1413	1234	0	0
XM_014077066.1	618	439	0	0
XM_014077067.1	1671	1492	0	0
XM_014077068.1	939	760	3	3.63735
XM_014077069.1	1482	1303	0	0
XM_014077070.1	2205	2026	1	0.454818
XM_014077071.1	2763	2584	0	0
XM_014077072.1	501	322	9	25.7551
XM_014077073.1	375	196	0	0
XM_014077074.1	582	403	0	0
XM_014077075.1	1275	1096	2	1.6815
XM_014077076.1	2271	2092	0	0
XM_014077077.1	1311	1132	0	0
XM_014077078.1	2448	2269	1	0.406109
XM_014077079.1	2070	1891	6	2.92373
XM_014077080.1	885	706	4	5.22074
XM_014077081.1	390	211	8	34.9369
XM_014077082.1	348	169	0	0
XM_014077083.1	693	514	0	0
XM_014077084.1	1788	1609	2	1.14538
XM_014077085.1	936	757	0	0
XM_014077086.1	2784	2605	7	2.47609
XM_014077087.1	1449	1270	8	5.80448
XM_014077088.1	1728	1549	20	11.8975
XM_014077089.1	690	511	0	0
XM_014077090.1	1215	1036	0	0
XM_014077091.1	1530	1351	0	0
XM_014077092.1	204	29.2345	0	0
XM_014077093.1	2433	2254	1	0.408811
XM_014077094.1	2916	2737	1	0.336668
XM_014077095.1	606	427	7	15.1059
XM_014077096.1	378	199	2	9.26091
XM_014077097.1	651	472	24	46.8539
XM_014077098.1	351	172	2	10.7147
XM_014077099.1	729	550	0	0
XM_014077100.1	984	805	2	2.28934
XM_014077101.1	840	661	8	11.1523
XM_014077102.1	1440	1261	2	1.46148
XM_014077103.1	867	688	2	2.67867
XM_014077104.1	2187	2008	1	0.458895
XM_014077105.1	747	568	1	1.62229
XM_014077106.1	1833	1654	3	1.67133
XM_014077107.1	1275	1096	0	0
XM_014077108.1	630	451	0	0
XM_014077109.1	945	766	2	2.4059
XM_014077110.1	1614	1435	19	12.2005
XM_014077111.1	1356	1177	0	0
XM_014077112.1	1197	1018	1	0.905168
XM_014077113.1	2097	1918	32	15.3737
XM_014077114.1	2508	2329	5	1.97823
XM_014077115.1	405	226	0	0
XM_014077116.1	1500	1321	1	0.697548
XM_014077117.1	1353	1174	1	0.78489
XM_014077118.1	849	670	0	0
XM_014077119.1	462	283	4	13.0242
XM_014077120.1	696	517	19	33.8641
XM_014077121.1	435	256	1	3.59946
XM_014077122.1	516	337	0	0
XM_014077123.1	603	424	0	0
XM_014077124.1	1062	883	3	3.13067
XM_014077125.1	474	295	90	281.124
XM_014077126.1	579	400	123	283.349
XM_014077127.1	1218	1039	10	8.86873
XM_014077128.1	2568	2389	1	0.38571
XM_014077129.1	1395	1216	2	1.51556
XM_014077130.1	1230	1051	1	0.876747
XM_014077131.1	327	148	0	0
XM_014077132.1	1320	1141	0	0
XM_014077133.1	2409	2230	8	3.30569
XM_014077134.1	1419	1240	0	0
XM_014077135.1	1608	1429	0	0
XM_014077136.1	600	421	0	0
XM_014077137.1	1071	892	1	1.03303
XM_014077138.1	429	250	1	3.68584
XM_014077139.1	771	592	191	297.296
XM_014077140.1	1653	1474	11	6.87657
XM_014077141.1	654	475	0	0
XM_014077142.1	1923	1744	14	7.39705
XM_014077143.1	2115	1936	7	3.33173
XM_014077144.1	969	790	0	0
XM_014077145.1	1443	1264	5	3.64502
XM_014077146.1	3726	3547	0	0
XM_014077147.1	1425	1246	0	0
XM_014077148.1	1251	1072	0	0
XM_014077149.1	1455	1276	1	0.722148
XM_014077150.1	1083	904	0	0
XM_014077151.1	885	706	3	3.91556
XM_014077152.1	1530	1351	3	2.04618
XM_014077153.1	879	700	0	0
XM_014077154.1	1236	1057	3	2.61531
XM_014077155.1	1056	877	1	1.0507
XM_014077156.1	2004	1825	2	1.00982
XM_014077157.1	1563	1384	4	2.66318
XM_014077158.1	468	289	0	0
XM_014077159.1	1455	1276	9	6.49933
XM_014077160.1	324	145	1	6.3549
XM_014077161.1	1167	988	1	0.932653
XM_014077162.1	966	787	6	7.02511
XM_014077163.1	2289	2110	3	1.31013
XM_014077164.1	3813	3634	0	0
XM_014077165.1	1206	1027	3	2.69171
XM_014077166.1	1251	1072	2	1.71914
XM_014077167.1	822	643	4	5.73226
XM_014077168.1	846	667	1	1.3815
XM_014077169.1	1071	892	5	5.16514
XM_014077170.1	2676	2497	0	0
XM_014077171.1	1527	1348	6	4.10146
XM_014077172.1	765	586	0	0
XM_014077173.1	369	190	2	9.69959
XM_014077174.1	2979	2800	4	1.31637
XM_014077175.1	1347	1168	49	38.6572
XM_014077176.1	1944	1765	3	1.56622
XM_014077177.1	1080	901	4	4.09084
XM_014077178.1	633	454	2	4.0593
XM_014077179.1	1809	1630	29	16.3941
XM_014077180.1	705	526	1	1.75183
XM_014077181.1	1695	1516	7	4.25477
XM_014077182.1	2157	1978	4	1.86342
XM_014077183.1	852	673	3	4.10755
XM_014077184.1	1179	1000	10	9.21461
XM_014077185.1	1986	1807	0	0
XM_014077186.1	2043	1864	8	3.95477
XM_014077187.1	699	520	1	1.77204
XM_014077188.1	1026	847	9	9.7912
XM_014077189.1	954	775	7	8.32287
XM_014077190.1	1344	1165	4	3.16381
XM_014077191.1	750	571	0	0
XM_014077192.1	3417	3238	10	2.84577
XM_014077193.1	1101	922	5	4.99708
XM_014077194.1	7362	7183	23	2.95052
XM_014077195.1	2715	2536	6	2.18011
XM_014077196.1	1860	1681	13	7.12611
XM_014077197.1	738	559	4	6.59364
XM_014077198.1	1092	913	1	1.00927
XM_014077199.1	1527	1348	1	0.683576
XM_014077200.1	1116	937	9	8.85074
XM_014077201.1	423	244	1	3.77648
XM_014077202.1	1179	1000	69	63.5808
XM_014077203.1	681	502	60	110.135
XM_014077204.1	273	94.0001	0	0
XM_014077205.1	2331	2152	0	0
XM_014077206.1	1449	1270	4	2.90224
XM_014077207.1	1902	1723	32	17.1136
XM_014077208.1	585	406	11	24.9657
XM_014077209.1	798	619	1	1.48863
XM_014077210.1	441	262	6	21.1022
XM_014077211.1	627	448	0	0
XM_014077212.1	1941	1762	2	1.04593
XM_014077213.1	639	460	11	22.0349
XM_014077214.1	4266	4087	12	2.70554
XM_014077215.1	783	604	0	0
XM_014077216.1	1101	922	2	1.99883
XM_014077217.1	609	430	3	6.4288
XM_014077218.1	2643	2464	12	4.48763
XM_014077219.1	2619	2440	13	4.90942
XM_014077220.1	861	682	0	0
XM_014077221.1	1167	988	5	4.66326
XM_014077222.1	423	244	19	71.7531
XM_014077223.1	561	382	4	9.6488
XM_014077224.1	708	529	5	8.70946
XM_014077225.1	3135	2956	24	7.48141
XM_014077226.1	1452	1273	7	5.06695
XM_014077227.1	2838	2659	4	1.38618
XM_014077228.1	1329	1150	5	4.00635
XM_014077229.1	1257	1078	17	14.5314
XM_014077230.1	2763	2584	4	1.42641
XM_014077231.1	627	448	3	6.1705
XM_014077232.1	2931	2752	11	3.68316
XM_014077233.1	1095	916	1	1.00596
XM_014077234.1	462	283	0	0
XM_014077235.1	1788	1609	33	18.8988
XM_014077236.1	1203	1024	2	1.79973
XM_014077237.1	2106	1927	99	47.3402
XM_014077238.1	690	511	3	5.40975
XM_014077239.1	735	556	7	11.6011
XM_014077240.1	1875	1696	14	7.6064
XM_014077241.1	2301	2122	6	2.60545
XM_014077242.1	999	820	1	1.12373
XM_014077243.1	1734	1555	2	1.18516
XM_014077244.1	1086	907	3	3.04783
XM_014077245.1	531	352	4	10.4711
XM_014077246.1	1803	1624	1	0.567402
XM_014077247.1	1524	1345	32	21.9232
XM_014077248.1	1332	1153	7	5.5943
XM_014077249.1	1020	841	8	8.76538
XM_014077250.1	1587	1408	12	7.85336
XM_014077251.1	708	529	195	339.669
XM_014077252.1	1062	883	8	8.34846
XM_014077253.1	1719	1540	3	1.79505
XM_014077254.1	957	778	0	0
XM_014077255.1	354	175	0	0
XM_014077256.1	1338	1159	31	24.6465
XM_014077257.1	1695	1516	0	0
XM_014077258.1	516	337	0	0
XM_014077259.1	750	571	0	0
XM_014077260.1	2502	2323	6	2.38001
XM_014077261.1	504	325	3	8.50579
XM_014077262.1	438	259	1	3.55776
XM_014077263.1	438	259	1	3.55776
XM_014077264.1	1413	1234	5	3.73363
XM_014077265.1	1473	1294	47	33.4688
XM_014077266.1	726	547	0	0
XM_014077267.1	960	781	0	0
XM_014077268.1	1155	976	1	0.94412
XM_014077269.1	1002	823	22	24.632
XM_014077270.1	831	652	2	2.82657
XM_014077271.1	1116	937	47	46.2206
XM_014077272.1	1371	1192	3	2.31911
XM_014077273.1	1368	1189	6	4.64993
XM_014077274.1	429	250	1	3.68584
XM_014077275.1	597	418	10	22.0445
XM_014077276.1	654	475	6	11.6395
XM_014077277.1	246	67.0317	0	0
XM_014077278.1	2388	2209	12	5.00567
XM_014077279.1	1440	1261	8	5.84591
XM_014077280.1	582	403	1	2.2865
XM_014077281.1	546	367	1	2.51079
XM_014077282.1	1755	1576	0	0
XM_014077283.1	1536	1357	36	24.4455
XM_014077284.1	1524	1345	10	6.85101
XM_014077285.1	1278	1099	1	0.838454
XM_014077286.1	438	259	2	7.11553
XM_014077287.1	1116	937	18	17.7015
XM_014077288.1	942	763	0	0
XM_014077289.1	519	340	6	16.2611
XM_014077290.1	816	637	3	4.33969
XM_014077291.1	1584	1405	2	1.31169
XM_014077292.1	690	511	2	3.6065
XM_014077293.1	651	472	6	11.7135
XM_014077294.1	1686	1507	7	4.28018
XM_014077295.1	1566	1387	4	2.65742
XM_014077296.1	996	817	16	18.0457
XM_014077297.1	843	664	1	1.38774
XM_014077298.1	861	682	7	9.45781
XM_014077299.1	2409	2230	6	2.47927
XM_014077300.1	981	802	3	3.44686
XM_014077301.1	717	538	13	22.2658
XM_014077302.1	1494	1315	4	2.80292
XM_014077303.1	657	478	3	5.78323
XM_014077304.1	1503	1324	4	2.78387
XM_014077305.1	3144	2965	1196	371.692
XM_014077306.1	819	640	12	17.2774
XM_014077307.1	1242	1063	0	0
XM_014077308.1	3651	3472	12	3.18477
XM_014077309.1	618	439	0	0
XM_014077310.1	1629	1450	4	2.54196
XM_014077311.1	2583	2404	24	9.19928
XM_014077312.1	1929	1750	5	2.63275
XM_014077313.1	228	49.4247	0	0
XM_014077314.1	831	652	4	5.65313
XM_014077315.1	459	280	1	3.29093
XM_014077316.1	3501	3322	61	16.9203
XM_014077317.1	798	619	2	2.97726
XM_014077318.1	1623	1444	2	1.27626
XM_014077319.1	369	190	2	9.69959
XM_014077320.1	3558	3379	69	18.8165
XM_014077321.1	756	577	3	4.79096
XM_014077322.1	1797	1618	15	8.54259
XM_014077323.1	2205	2026	6	2.72891
XM_014077324.1	1845	1666	20	11.062
XM_014077325.1	1497	1318	7	4.89395
XM_014077326.1	681	502	0	0
XM_014077327.1	2286	2107	8	3.49866
XM_014077328.1	5337	5158	31	5.53805
XM_014077329.1	2079	1900	1	0.484979
XM_014077330.1	1662	1483	3	1.86405
XM_014077331.1	3567	3388	11	2.99176
XM_014077332.1	369	190	1	4.84979
XM_014077333.1	3522	3343	14	3.85894
XM_014077334.1	543	364	2	5.06297
XM_014077335.1	384	205	0	0
XM_014077336.1	4896	4717	22	4.29768
XM_014077337.1	2958	2779	0	0
XM_014077338.1	1089	910	4	4.05038
XM_014077339.1	1923	1744	0	0
XM_014077340.1	795	616	0	0
XM_014077341.1	471	292	1	3.15569
XM_014077342.1	762	583	7	11.0639
XM_014077343.1	1281	1102	4	3.34469
XM_014077344.1	4077	3898	47	11.1105
XM_014077345.1	933	754	7	8.55468
XM_014077346.1	867	688	5	6.69666
XM_014077347.1	516	337	0	0
XM_014077348.1	1278	1099	10	8.38454
XM_014077349.1	312	133	1	6.92828
XM_014077350.1	618	439	1	2.099
XM_014077351.1	2094	1915	2	0.962361
XM_014077352.1	1110	931	2	1.97951
XM_014077353.1	2586	2407	3	1.14848
XM_014077354.1	732	553	76	126.638
XM_014077355.1	2643	2464	3	1.12191
XM_014077356.1	1038	859	3	3.21814
XM_014077357.1	3336	3157	8	2.33503
XM_014077358.1	1068	889	0	0
XM_014077359.1	1167	988	3	2.79796
XM_014077360.1	2022	1843	7	3.49985
XM_014077361.1	1824	1645	12	6.7219
XM_014077362.1	1221	1042	7	6.19024
XM_014077363.1	765	586	4	6.28984
XM_014077364.1	1377	1198	56	43.0733
XM_014077365.1	864	685	7	9.41639
XM_014077366.1	1422	1243	40	29.6528
XM_014077367.1	459	280	0	0
XM_014077368.1	1461	1282	2	1.43754
XM_014077369.1	2268	2089	5	2.20551
XM_014077370.1	513	334	2	5.51773
XM_014077371.1	2616	2437	13	4.91547
XM_014077372.1	447	268	5	17.1914
XM_014077373.1	1008	829	1	1.11153
XM_014077374.1	612	433	5	10.6404
XM_014077375.1	816	637	1	1.44656
XM_014077376.1	1242	1063	17	14.7364
