target_id	length	eff_length	est_counts	tpm
NM_001178203.1	1254	1075	22	2.60821
NM_001178204.1	1374	1195	12	1.2798
NM_001178205.1	3969	3790	31.0833	1.04524
NM_001178206.2	285	106	0	0
NM_001178208.1	1782	1603	7	0.556535
NM_001178209.1	1620	1441	71	6.27946
NM_001178210.1	1281	1102	30	3.4695
NM_001178211.1	1866	1687	75	5.66596
NM_001178212.1	828	649	17	3.33835
NM_001178213.1	3591	3412	334.755	12.5039
NM_001178214.1	1323	1144	0	0
NM_001178215.2	2130	1951	124	8.10013
NM_001178216.1	921	742	136	23.3595
NM_001178217.1	1308	1129	16	1.80615
NM_001178218.2	2925	2746	23	1.06747
NM_001178219.1	168	12.9312	0	0
NM_001178220.2	540	361	2	0.706074
NM_001178221.1	708	529	20	4.81839
NM_001178222.1	705	526	11	2.66523
NM_001178223.1	225	46.6066	1	2.73452
NM_001178224.1	897	718	6.67597	1.185
NM_001178225.1	705	526	7.22222	1.7499
NM_001178226.1	2064	1885	2	0.135222
NM_001178227.1	3567	3388	132	4.96544
NM_001178230.1	4614	4435	25.5431	0.734018
NM_001178235.1	300	121	0.5	0.526638
NM_001178236.1	486	307	9.21556	3.8257
NM_001178239.1	1404	1225	49.4044	5.13993
NM_001178241.1	315	136	34	31.8616
NM_001178242.1	396	217	130.461	76.6211
NM_001178243.1	399	220	157	90.9504
NM_001178244.1	7482	7303	539	9.40622
NM_001178245.1	2931	2752	51	2.36183
NM_001178246.1	543	364	15	5.25191
NM_001178247.1	3735	3556	358	12.8307
NM_001178248.2	2523	2344	33	1.79425
NM_001178249.1	2031	1852	57	3.92249
NM_001178250.1	843	664	18	3.45487
NM_001178251.1	2280	2101	106	6.42995
NM_001178253.1	1206	1027	2	0.248192
NM_001178254.2	2685	2506	40	2.03426
NM_001178255.1	1581	1402	10	0.909033
NM_001178256.1	1062	883	32	4.61867
NM_001178257.1	4740	4561	306	8.55045
NM_001178258.1	402	223	9	5.14358
NM_001178259.1	1563	1384	12	1.10503
NM_001178260.1	1725	1546	43	3.54476
NM_001178261.1	435	256	12	5.97405
NM_001178262.1	3402	3223	301	11.9024
NM_001178263.1	2607	2428	56	2.93946
NM_001178264.1	2055	1876	163	11.0734
NM_001178265.1	438	259	3	1.47621
NM_001178266.1	288	109	21	24.5539
NM_001178267.1	570	391	1236.17	402.93
NM_001178268.1	321	142	24	21.5402
NM_001178269.1	1131	952	9	1.20485
NM_001178270.1	957	778	226	37.0217
NM_001178271.1	1017	838	23	3.49793
NM_001178272.1	1146	967	82	10.8072
NM_001178273.1	1038	859	13	1.92876
NM_001178274.1	4542	4363	91	2.65818
NM_001178275.1	2118	1939	44	2.89203
NM_001178276.1	774	595	45	9.6388
NM_001178277.1	3078	2899	49	2.15415
NM_001178278.1	699	520	8	1.96071
NM_001178279.1	1740	1561	223	18.2066
NM_001178280.1	660	481	18	4.7693
NM_001178281.1	726	547	70	16.3094
NM_001178282.1	1920	1741	87	6.36866
NM_001178283.1	774	595	2	0.428391
NM_001178284.1	369	190	0	0
NM_001178285.1	1374	1195	55	5.86573
NM_001178286.1	1326	1147	27	3.00005
NM_001178287.1	4146	3967	575	18.4728
NM_001178289.1	417	238	3	1.60647
NM_001178290.1	879	700	39	7.10059
NM_001178291.1	2007	1828	176	12.2706
NM_001178292.1	2496	2317	107	5.88553
NM_001178294.1	1578	1399	58	5.2837
NM_001178295.1	1257	1078	29	3.42852
NM_001178296.2	1407	1228	165	17.1243
NM_001178297.2	627	448	30	8.53436
NM_001178298.1	1272	1093	106	12.3599
NM_001178299.1	582	403	8	2.52995
NM_001178300.1	2064	1885	28	1.8931
NM_001178301.1	2091	1912	71	4.73258
NM_001178303.1	3336	3157	61	2.46254
NM_001178304.1	786	607	42	8.81837
NM_001178306.1	3447	3268	55	2.14491
NM_001178307.2	2244	2065	84	5.18426
NM_001178308.2	981	802	31	4.92623
NM_001178309.1	1290	1111	28	3.21197
NM_001178312.1	603	424	958	287.957
NM_001178314.1	1068	889	11	1.57695
NM_001178315.1	1950	1771	26	1.87104
NM_001178316.1	3219	3040	1019	42.7197
NM_001178318.1	354	175	4	2.91306
NM_001178319.1	4509	4330	230	6.76967
NM_001178320.2	1626	1447	16	1.40922
NM_001178321.1	1107	928	70.7835	9.72102
NM_001178322.1	1377	1198	29	3.0851
NM_001178324.2	2277	2098	22.2721	1.35295
NM_001178325.1	2943	2764	148	6.82419
NM_001178326.1	1401	1222	25	2.60733
NM_001178327.1	414	235	229.457	124.44
NM_001178328.2	8364	8185	75	1.1678
NM_001178329.1	1380	1201	15	1.59175
NM_001178330.1	534	355	23	8.25709
NM_001178331.2	1266	1087	169	19.8146
NM_001178332.1	393	214	794	472.862
NM_001178333.1	663	484	19	5.00306
NM_001178335.1	813	634	7	1.40714
NM_001178337.2	2265	2086	56	3.42138
NM_001178338.1	1383	1204	19	2.0112
NM_001178339.2	1638	1459	282	24.6332
NM_001178341.1	3354	3175	83	3.33167
NM_001178342.1	648	469	15	4.07611
NM_001178343.1	1461	1282	24	2.38589
NM_001178344.1	3117	2938	56	2.4292
NM_001178345.2	3456	3277	157	6.10592
NM_001178346.2	3033	2854	34	1.51828
NM_001178347.1	591	412	17	5.25871
NM_001178349.1	2343	2164	51	3.00359
NM_001178350.1	861	682	25	4.67179
NM_001178351.1	1422	1243	33	3.38353
NM_001178352.2	1302	1123	30	3.40462
NM_001178353.1	642	463	8	2.2021
NM_001178354.1	1494	1315	11	1.06609
NM_001178355.2	2211	2032	41	2.57151
NM_001178356.1	1647	1468	12	1.0418
NM_001178357.1	312	133	169.65	162.566
NM_001178358.1	411	232	148.187	81.4045
NM_001178359.1	864	685	479	89.1195
NM_001178361.1	390	211	2	1.20802
NM_001178362.1	612	433	25	7.35834
NM_001178363.1	1794	1615	109	8.60165
NM_001178364.1	387	208	36	22.058
NM_001178365.1	2757	2578	164	8.10753
NM_001178366.1	1101	922	1	0.138228
NM_001178367.1	2100	1921	10	0.663438
NM_001178368.1	1587	1408	5	0.45258
NM_001178369.1	1902	1723	18	1.33142
NM_001178370.1	534	355	4	1.43602
NM_001178371.1	3498	3319	151	5.79826
NM_001178372.1	906	727	11	1.92835
NM_001178373.1	1185	1006	689	87.2869
NM_001178374.1	1143	964	33	4.36279
NM_001178376.1	1578	1399	42	3.82613
NM_001178377.1	1374	1195	66	7.03888
NM_001178378.1	1659	1480	26	2.23892
NM_001178379.1	1089	910	1085.26	151.992
NM_001178381.1	2760	2581	22	1.08633
NM_001178382.1	1047	868	65	9.5438
NM_001178383.1	687	508	46	11.5404
NM_001178384.1	1233	1054	95	11.4871
NM_001178385.1	888	709	8	1.43804
NM_001178386.1	2892	2713	121	5.68412
NM_001178387.1	936	757	78	13.1319
NM_001178388.1	897	718	2	0.355004
NM_001178389.1	2010	1831	71	4.94194
NM_001178390.1	1194	1015	25	3.13907
NM_001178391.2	2070	1891	35	2.35887
NM_001178392.2	1719	1540	24	1.98618
NM_001178393.2	1920	1741	4	0.292812
NM_001178394.1	1005	826	22	3.39446
NM_001178395.1	528	349	8	2.92141
NM_001178396.1	471	292	788.244	344.037
NM_001178397.1	2433	2254	156	8.8206
NM_001178398.1	1017	838	4	0.608336
NM_001178400.1	633	454	34	9.54445
NM_001178401.1	1077	898	32	4.54152
NM_001178402.1	1035	856	41	6.10433
NM_001178403.1	2700	2521	59	2.98268
NM_001178404.1	1506	1327	46	4.41789
NM_001178405.1	1101	922	14	1.9352
NM_001178406.1	2346	2167	53	3.11706
NM_001178407.1	3327	3148	179	7.24679
NM_001178408.1	1863	1684	41	3.10291
NM_001178409.3	933	754	32	5.40887
NM_001178410.1	543	364	15	5.25191
NM_001178411.1	1215	1036	11	1.3532
NM_001178413.3	1095	916	17	2.36527
NM_001178414.1	663	484	8	2.10655
NM_001178415.1	633	454	46	12.9131
NM_001178416.4	1830	1651	235	18.1405
NM_001178417.1	1860	1681	190	14.405
NM_001178418.1	714	535	19	4.52613
NM_001178419.3	636	457	25	6.9719
NM_001178420.1	645	466	15	4.10235
NM_001178421.4	2877	2698	136	6.42428
NM_001178422.2	2931	2752	134	6.2056
NM_001178424.2	1065	886	0	0
NM_001178425.3	489	310	7	2.87782
NM_001178426.2	1290	1111	598	68.5985
NM_001178427.1	2895	2716	611	28.6708
NM_001178428.3	2277	2098	134	8.14005
NM_001178429.1	3999	3820	148	4.93771
NM_001178430.1	447	268	98	46.6035
NM_001178431.3	1461	1282	73	7.25709
NM_001178432.1	2928	2749	340	15.7627
NM_001178433.3	924	745	8	1.36855
NM_001178434.1	2841	2662	265	12.6872
NM_001178435.3	1065	886	24	3.45227
NM_001178436.1	777	598	50	10.6561
NM_001178438.4	369	190	11	7.37848
NM_001178439.1	330	151	3	2.53205
NM_001178440.1	1404	1225	189.69	19.7349
NM_001178441.3	1404	1225	52.7542	5.48844
NM_001178442.2	2262	2083	55	3.36512
NM_001178443.1	1293	1114	26	2.97451
NM_001178444.3	693	514	38	9.42211
NM_001178445.2	4365	4186	49	1.49185
NM_001178446.1	2076	1897	20	1.34366
NM_001178449.3	873	694	60	11.0184
NM_001178450.1	2262	2083	57	3.48749
NM_001178451.1	1608	1429	31	2.76476
NM_001178452.3	990	811	19	2.9858
NM_001178453.1	1089	910	23	3.22117
NM_001178454.1	567	388	200	65.694
NM_001178455.3	738	559	6	1.36794
NM_001178456.2	2844	2665	43	2.05636
NM_001178457.1	444	265	59	28.3749
NM_001178458.3	1350	1171	47	5.11527
NM_001178459.1	696	517	82	20.2139
NM_001178460.3	2901	2722	199.677	9.34905
NM_001178462.1	2373	2194	24	1.39413
NM_001178463.1	4179	4000	168	5.35275
NM_001178465.3	2046	1867	9	0.614364
NM_001178466.1	1377	1198	8119.2	863.742
NM_001178467.1	897	718	12	2.13002
NM_001178468.3	489	310	7	2.87782
NM_001178469.2	2004	1825	526	36.7325
NM_001178470.1	534	355	26	9.3341
NM_001178471.3	1950	1771	21	1.51122
NM_001178473.1	1182	1003	19	2.41424
NM_001178474.1	1488	1309	174	16.9409
NM_001178475.3	1554	1375	641	59.4132
NM_001178476.1	1035	856	4	0.595544
NM_001178477.1	987	808	16	2.52369
NM_001178478.3	1278	1099	68	7.88567
NM_001178479.3	2115	1936	15	0.987446
NM_001178480.1	1791	1612	21	1.66028
NM_001178481.1	2484	2305	69	3.8151
NM_001178483.3	453	274	22	10.2329
NM_001178484.3	7107	6928	81	1.49006
NM_001178485.2	540	361	18	6.35467
NM_001178486.2	1575	1396	14	1.27812
NM_001178487.3	1527	1348	44	4.15997
NM_001178488.3	9279	9100	358	5.01383
NM_001178489.2	1014	835	21	3.20524
NM_001178490.1	2322	2143	112	6.66076
NM_001178491.3	1314	1135	214	24.0295
NM_001178493.3	1056	877	11	1.59853
NM_001178494.1	837	658	51	9.87807
NM_001178495.1	891	712	0	0
NM_001178496.3	1830	1651	3	0.23158
NM_001178497.3	1035	856	74	11.0176
NM_001178498.1	3285	3106	43.6031	1.78914
NM_001178499.1	951	772	59	9.74008
NM_001178500.3	876	697	13	2.37705
NM_001178501.3	735	556	9	2.06298
NM_001178502.1	648	469	58	15.761
NM_001178503.1	1158	979	41	5.33739
NM_001178504.3	2097	1918	24	1.59474
NM_001178505.3	768	589	9	1.9474
NM_001178506.1	1650	1471	257	22.2663
NM_001178507.1	1044	865	112	16.5017
NM_001178508.3	897	718	10	1.77502
NM_001178509.3	1131	952	9	1.20485
NM_001178510.1	1368	1189	353	37.8373
NM_001178511.3	1758	1579	23	1.85641
NM_001178512.3	552	373	31	10.5921
NM_001178513.1	834	655	17	3.30777
NM_001178514.1	1359	1180	43	4.64423
NM_001178515.3	423	244	7	3.65625
NM_001178516.3	1242	1063	10	1.19893
NM_001178517.1	2082	1903	53	3.54948
NM_001178518.1	1743	1564	47	3.82991
NM_001178519.3	621	442	41	11.822
NM_001178520.3	2223	2044	135	8.41745
NM_001178521.1	447	268	44	20.924
NM_001178523.1	948	769	8	1.32584
NM_001178524.3	939	760	11	1.84462
NM_001178525.3	1356	1177	51	5.52232
NM_001178527.1	2568	2389	57	3.04079
NM_001178528.1	1719	1540	5	0.413787
NM_001178529.3	711	532	962.428	230.56
NM_001178530.3	1359	1180	7	0.756038
NM_001178531.1	951	772	10	1.65086
NM_001178532.3	1572	1393	9	0.823415
NM_001178533.3	837	658	11	2.13056
NM_001178534.1	1695	1516	4	0.33627
NM_001178535.1	843	664	71	13.6276
NM_001178536.3	423	244	6	3.13393
NM_001178537.3	588	409	1075.22	335.042
NM_001178539.1	483	304	648.792	271.994
NM_001178540.1	1134	955	22	2.93594
NM_001178541.3	672	493	9	2.32661
NM_001178542.3	372	193	2	1.32069
NM_001178543.1	1269	1090	14	1.63693
NM_001178544.1	1665	1486	1273	109.179
NM_001178545.1	654	475	17	4.56124
NM_001178546.1	2397	2218	56	3.21776
NM_001178547.3	1395	1216	73	7.65098
NM_001178548.3	1656	1477	39	3.36521
NM_001178549.1	636	457	7	1.95213
NM_001178550.4	2538	2359	80	4.32205
NM_001178551.2	2775	2596	14	0.687307
NM_001178552.2	1128	949	23	3.0888
NM_001178553.3	1215	1036	74	9.10332
NM_001178555.4	1398	1219	21	2.19555
NM_001178556.1	5508	5329	87	2.08066
NM_001178558.1	429	250	14	7.137
NM_001178559.3	975	796	12	1.9213
NM_001178560.3	2019	1840	60	4.15586
NM_001178561.1	825	646	3	0.591856
NM_001178562.1	1584	1405	22	1.9956
NM_001178563.3	1878	1699	47	3.52559
NM_001178564.3	2025	1846	29	2.00214
NM_001178565.1	561	382	4	1.33452
NM_001178566.1	3543	3364	238.482	9.03497
NM_001178567.3	384	205	0	0
NM_001178568.3	1683	1504	33	2.79636
NM_001178569.1	1101	922	258	35.6629
NM_001178570.3	1632	1453	65	5.70132
NM_001178571.3	1635	1456	10	0.875319
NM_001178573.1	2703	2524	29	1.46432
NM_001178575.1	1563	1384	41	3.77551
NM_001178576.3	915	736	10	1.73161
NM_001178577.3	2865	2686	125	5.93105
NM_001178578.1	405	226	15	8.45883
NM_001178579.3	912	733	5	0.869348
NM_001178581.3	1242	1063	8	0.959145
NM_001178582.1	1155	976	89	11.6217
NM_001178583.3	3363	3184	64	2.56174
NM_001178584.3	1311	1132	45	5.06633
NM_001178585.1	2550	2371	36	1.93508
NM_001178586.1	2196	2017	97	6.12905
NM_001178587.3	1590	1411	16	1.44518
NM_001178588.3	1353	1174	1	0.108557
NM_001178589.1	1467	1288	4	0.395796
NM_001178590.1	717	538	30	7.10668
NM_001178591.3	1347	1168	38	4.14637
NM_001178592.3	489	310	36	14.8002
NM_001178593.1	3390	3211	180	7.1443
NM_001178594.1	1164	985	32	4.14039
NM_001178595.3	1452	1273	83	8.30955
NM_001178596.3	1659	1480	62	5.33897
NM_001178597.1	1113	934	174	23.7427
NM_001178598.1	1572	1393	0	0
NM_001178599.3	924	745	18	3.07924
NM_001178600.3	444	265	7	3.36651
NM_001178601.1	366	187	9	6.13378
NM_001178602.1	528	349	9	3.28658
NM_001178603.3	2085	1906	34	2.27344
NM_001178604.1	717	538	24	5.68534
NM_001178605.1	840	661	14	2.69932
NM_001178606.3	429	250	7	3.5685
NM_001178607.3	2067	1888	17	1.14756
NM_001178608.1	2001	1822	69	4.82646
NM_001178609.1	699	520	19	4.6567
NM_001178610.3	321	142	3	2.69253
NM_001178611.3	1473	1294	182	17.9252
NM_001178612.1	600	421	17	5.14629
NM_001178613.2	963	784	26	4.22654
NM_001178615.4	1182	1003	47	5.97207
NM_001178616.3	318	139	17	15.587
NM_001178617.1	417	238	13	6.96136
NM_001178618.2	1638	1459	6	0.524111
NM_001178619.3	1260	1081	27	3.18321
NM_001178620.3	1443	1264	28	2.82318
NM_001178621.1	1311	1132	49	5.51667
NM_001178622.1	1584	1405	25	2.26773
NM_001178623.4	5751	5572	127	2.90483
NM_001178624.3	2424	2245	87	4.9389
NM_001178626.1	606	427	20	5.96939
NM_001178627.1	1338	1159	78	8.57707
NM_001178628.3	1914	1735	11	0.808018
NM_001178629.3	2637	2458	68	3.52578
NM_001178630.1	441	262	14	6.81011
NM_001178631.1	1473	1294	184	18.1222
NM_001178632.3	2394	2215	2	0.115076
NM_001178633.4	435	256	0	0
NM_001178634.1	1614	1435	542	48.1366
NM_001178635.1	1284	1105	65	7.49685
NM_001178636.4	1452	1273	30	3.00345
NM_001178637.4	2718	2539	59	2.96154
NM_001178638.1	966	787	45	7.28728
NM_001178639.1	900	721	10	1.76763
NM_001178641.3	1425	1246	14	1.43198
NM_001178642.3	2580	2401	18	0.95545
NM_001178643.2	3651	3472	18	0.660725
NM_001178644.1	1725	1546	4	0.329745
NM_001178645.3	1407	1228	4.57279	0.474581
NM_001178646.1	1845	1666	3	0.229495
NM_001178647.3	1755	1576	4	0.323468
NM_001178649.3	363	184	0	0
NM_001178650.1	1140	961	39.412	5.22676
NM_001178651.1	567	388	54	17.7374
NM_001178652.2	792	613	16	3.3265
NM_001178653.1	1566	1387	14	1.28641
NM_001178654.1	771	592	10	2.15281
NM_001178657.1	1158	979	31	4.03559
NM_001178658.1	930	751	116	19.6855
NM_001178659.1	780	601	22	4.66526
NM_001178660.1	1284	1105	110	12.687
NM_001178662.1	4911	4732	178	4.79405
NM_001178663.1	1143	964	8	1.05765
NM_001178664.1	1494	1315	74	7.17189
NM_001178665.1	1095	916	0	0
NM_001178666.2	5314	5135	84.3731	2.09407
NM_001178667.1	1317	1138	19.5402	2.18834
NM_001178670.1	3114	2935	53	2.30142
NM_001178671.1	1902	1723	35	2.58887
NM_001178672.1	1539	1360	29	2.71761
NM_001178673.1	1218	1039	84	10.3037
NM_001178674.1	1323	1144	29	3.23072
NM_001178675.1	2400	2221	241	13.8292
NM_001178676.1	894	715	85	15.151
NM_001178677.1	1041	862	19	2.80914
NM_001178678.1	507	328	13	5.05123
NM_001178679.1	1065	886	32	4.60303
NM_001178680.1	333	154	27	22.3445
NM_001178681.1	1701	1522	27	2.26088
NM_001178682.1	1305	1126	432	48.896
NM_001178683.1	1587	1408	16	1.44825
NM_001178684.1	2238	2059	17	1.05225
NM_001178685.1	1503	1324	143	13.765
NM_001178687.1	360	181	16	11.266
NM_001178688.1	1569	1390	613	56.2048
NM_001178689.1	1254	1075	20	2.3711
NM_001178690.1	2283	2104	211	12.781
NM_001178692.1	777	598	19	4.0493
NM_001178693.1	1392	1213	0	0
NM_001178694.1	939	760	10	1.67693
NM_001178695.1	966	787	157	25.4245
NM_001178696.1	1752	1573	34	2.75472
NM_001178697.1	1251	1072	34	4.04214
NM_001178698.1	2526	2347	177	9.61143
NM_001178699.1	1008	829	27	4.15085
NM_001178700.1	435	256	12	5.97405
NM_001178701.1	2139	1960	140	9.10332
NM_001178702.1	459	280	14	6.37232
NM_001178703.1	951	772	74	12.2164
NM_001178704.1	3291	3112	101	4.13628
NM_001178705.1	1272	1093	36	4.19769
NM_001178706.1	1083	904	155	21.852
NM_001178707.1	528	349	0	0
NM_001178708.1	633	454	10.5	2.94755
NM_001178709.1	783	604	0	0
NM_001178710.1	1377	1198	0	0
NM_001178711.1	1848	1669	0	0
NM_001178713.1	582	403	2	0.632488
NM_001178715.1	969	790	88	14.1966
NM_001178716.1	552	373	12	4.10015
NM_001178717.1	744	565	65	14.662
NM_001178718.1	1383	1204	28	2.96387
NM_001178720.1	720	541	4	0.942303
NM_001178721.1	1812	1633	132	10.3019
NM_001178722.1	798	619	59	12.1476
NM_001178723.1	852	673	4	0.757482
NM_001178724.1	3150	2971	172	7.37825
NM_001178725.1	1251	1072	3527	419.313
NM_001178727.1	1749	1570	15	1.21764
NM_001178728.1	954	775	11	1.80892
NM_001178729.1	873	694	49	8.99838
NM_001178730.1	2862	2683	218	10.3553
NM_001178731.1	666	487	20	5.23394
NM_001178732.1	1092	913	8	1.11673
NM_001178733.1	648	469	6	1.63044
NM_001178734.1	267	88.0006	2	2.89649
NM_001178735.1	999	820	12	1.86507
NM_001178737.1	1836	1657	67	5.15323
NM_001178738.1	1479	1300	25	2.45089
NM_001178739.1	123	6.43085	0	0
NM_001178741.1	2229	2050	50	3.10845
NM_001178742.1	630	451	14	3.95621
NM_001178743.1	1539	1360	32	2.99874
NM_001178744.1	2613	2434	78	4.08415
NM_001178745.1	414	235	416.484	225.87
NM_001178746.1	6504	6325	67	1.35003
NM_001178747.1	3681	3502	172	6.2595
NM_001178748.1	1044	865	130	19.1538
NM_001178749.1	1185	1006	47	5.95426
NM_001178750.1	1002	823	35	5.41996
NM_001178751.1	2772	2593	60	2.94901
NM_001178752.1	1929	1750	16	1.16522
NM_001178753.1	633	454	10.5	2.94755
NM_001178754.1	528	349	0	0
NM_001178756.1	4224	4045	147	4.63155
NM_001178757.1	384	205	35	21.7591
NM_001178758.1	1074	895	37	5.26873
NM_001178759.1	1476	1297	5	0.491312
NM_001178760.1	510	331	22	8.47076
NM_001178761.1	828	649	18	3.53472
NM_001178762.1	1833	1654	29.6295	2.28306
NM_001178764.1	309	130	1.37047	1.34355
NM_001178765.1	669	490	19	4.9418
NM_001178766.1	1452	1273	66	6.60759
NM_001178767.1	1545	1366	464	43.2907
NM_001178768.1	1692	1513	26	2.19009
NM_001178769.1	2772	2593	131	6.43867
NM_001178770.1	777	598	15	3.19682
NM_001178771.1	336	157	7	5.68232
NM_001178772.1	1896	1717	51	3.78554
NM_001178774.1	474	295	7	3.02415
NM_001178776.1	1695	1516	56	4.70778
NM_001178777.1	1464	1285	10	0.991801
NM_001178778.1	3198	3019	155.086	6.54693
NM_001178779.1	1563	1384	21	1.9338
NM_001178780.1	957	778	57	9.33733
NM_001178781.1	441	262	8	3.89149
NM_001178782.1	1548	1369	38	3.53759
NM_001178783.1	3996	3817	39	1.30218
NM_001178784.1	783	604	7	1.47703
NM_001178785.1	753	574	10	2.22032
NM_001178786.2	2391	2212	125	7.20199
NM_001178787.1	4284	4105	57	1.76966
NM_001178788.1	387	208	29	17.769
NM_001178789.1	384	205	3	1.86507
NM_001178790.1	2142	1963	264	17.14
NM_001178792.1	573	394	7	2.26428
NM_001178794.1	1779	1600	241	19.1966
NM_001178795.1	4830	4651	96	2.63059
NM_001178796.1	549	370	23	7.92234
NM_001178797.2	2163	1984	19	1.22051
NM_001178798.1	3057	2878	55	2.43556
NM_001178799.1	6327	6148	549	11.3806
NM_001178800.1	1176	997	32	4.09056
NM_001178801.1	1089	910	18	2.52092
NM_001178802.1	360	181	0	0
NM_001178804.1	381	202	19	11.9875
NM_001178805.1	1557	1378	6	0.554919
NM_001178806.1	468	289	1	0.440991
NM_001178807.1	951	772	5	0.82543
NM_001178808.1	549	370	1	0.34445
NM_001178809.1	1107	928	4.58342	0.629462
NM_001178811.1	375	196	0	0
NM_001178812.1	1086	907	8	1.12411
NM_001178813.1	2499	2320	14	0.769073
NM_001178814.1	1092	913	5.0101	0.699365
NM_001178815.1	948	769	14	2.32022
NM_001178816.1	678	499	85	21.7093
NM_001178817.3	1293	1114	173	19.7919
NM_001178818.1	336	157	36	29.2234
NM_001178819.1	1029	850	8	1.1995
NM_001178820.3	849	670	7	1.33153
NM_001178821.1	1008	829	15	2.30603
NM_001178822.1	2001	1822	131.526	9.20004
NM_001178824.3	846	667	364	69.551
NM_001178826.1	2115	1936	23	1.51408
NM_001178827.1	657	478	8	2.13299
NM_001178828.3	1737	1558	120	9.81616
NM_001178830.1	1656	1477	73	6.29898
NM_001178831.1	1482	1303	32	3.12992
NM_001178832.3	1014	835	26	3.96839
NM_001178833.1	840	661	22	4.24179
NM_001178834.3	804	625	6	1.22349
NM_001178835.1	1683	1504	9	0.762645
NM_001178836.3	804	625	0	0
NM_001178837.1	4380	4201	284	8.61575
NM_001178838.1	2049	1870	15	1.0223
NM_001178839.3	648	469	13	3.53263
NM_001178840.1	3567	3388	66	2.48272
NM_001178841.1	381	202	124	78.2344
NM_001178842.3	483	304	278	116.546
NM_001178844.1	939	760	16	2.68308
NM_001178845.1	1935	1756	2	0.145155
NM_001178846.3	3648	3469	646	23.7332
NM_001178847.1	2916	2737	90	4.19078
NM_001178848.1	420	241	154	81.4388
NM_001178849.3	474	295	516.973	223.343
NM_001178850.1	501	322	0	0
NM_001178851.1	1503	1324	59	5.67926
NM_001178852.3	1197	1018	99	12.3941
NM_001178853.1	684	505	29	7.31871
NM_001178854.1	342	163	1	0.78188
NM_001178855.3	1404	1225	262	27.2579
NM_001178856.1	1488	1309	5	0.486808
NM_001178857.1	1557	1378	150	13.873
NM_001178858.3	2871	2692	109	5.16035
NM_001178859.1	501	322	7	2.77057
NM_001178861.1	1164	985	209	27.0419
NM_001178862.3	1413	1234	90	9.29512
NM_001178863.1	459	280	3	1.3655
NM_001178864.1	363	184	1.5	1.03897
NM_001178865.3	1182	1003	34	4.32022
NM_001178866.1	771	592	141	30.3546
NM_001178867.1	1530	1351	51	4.81108
NM_001178868.3	2202	2023	46	2.89794
NM_001178869.1	498	319	471.37	188.321
NM_001178870.1	3069	2890	226	9.9664
NM_001178871.3	1206	1027	42	5.21202
NM_001178872.1	702	523	0	0
NM_001178873.1	1674	1495	59	5.02966
NM_001178875.1	1908	1729	74	5.45462
NM_001178876.1	3003	2824	69	3.11395
NM_001178877.3	1848	1669	17	1.29814
NM_001178878.1	1773	1594	66	5.27695
NM_001178879.1	1443	1264	12	1.20993
NM_001178880.3	1887	1708	100	7.46173
NM_001178881.1	540	361	18	6.35467
NM_001178882.1	588	409	1	0.311605
NM_001178884.1	1695	1516	10.0362	0.843717
NM_001178885.1	1509	1330	0	0
