target_id	length	eff_length	est_counts	tpm
XM_014076893.1	1014	835	25	7.21046
XM_014076894.1	1584	1405	106	18.1693
XM_014076895.1	768	589	2	0.817757
XM_014076896.1	1779	1600	37	5.56918
XM_014076897.1	5073	4894	826	40.6467
XM_014076898.1	1068	889	2245	608.169
XM_014076899.1	276	97.0001	13	32.2761
XM_014076900.1	3687	3508	236	16.2017
XM_014076901.1	2751	2572	59	5.52447
XM_014076902.1	3321	3142	232	17.7824
XM_014076903.1	894	715	40	13.473
XM_014076904.1	1512	1333	8	1.44534
XM_014076905.1	276	97.0001	3	7.44832
XM_014076906.1	453	274	28	24.6103
XM_014076907.1	351	172	195	273.033
XM_014076908.1	567	388	13	8.06902
XM_014076909.1	765	586	39	16.0279
XM_014076910.1	2589	2410	143	14.2899
XM_014076911.1	1641	1462	106	17.4609
XM_014076912.1	1710	1531	27	4.24715
XM_014076913.1	1059	880	87	23.8093
XM_014076914.1	3099	2920	131	10.8043
XM_014076915.1	318	139	6	10.3955
XM_014076916.1	1887	1708	28	3.94802
XM_014076917.1	783	604	7	2.79107
XM_014076918.1	1749	1570	1	0.153394
XM_014076919.1	1695	1516	34	5.40119
XM_014076920.1	1158	979	19	4.67391
XM_014076921.1	891	712	22	7.44136
XM_014076922.1	912	733	108	35.4837
XM_014076923.1	837	658	26	9.51605
XM_014076924.1	1395	1216	41	8.12007
XM_014076925.1	1530	1351	139	24.7781
XM_014076926.1	882	703	68	23.295
XM_014076927.1	1110	931	103	26.6438
XM_014076928.1	1092	913	20	5.27556
XM_014076929.1	3357	3178	591	44.7861
XM_014076930.1	2886	2707	609	54.1799
XM_014076931.1	2148	1969	23	2.81314
XM_014076932.1	732	553	10	4.35496
XM_014076933.1	846	667	218	78.7118
XM_014076934.1	2682	2503	83	7.98595
XM_014076935.1	1083	904	9	2.39764
XM_014076936.1	1461	1282	4	0.751418
XM_014076937.1	936	757	21	6.68087
XM_014076938.1	2730	2551	24	2.26574
XM_014076939.1	792	613	1	0.39287
XM_014076940.1	1968	1789	16	2.15387
XM_014076941.1	951	772	4	1.24782
XM_014076942.1	3198	3019	20	1.59542
XM_014076943.1	4119	3940	113	6.90703
XM_014076944.1	1137	958	77	19.3568
XM_014076945.1	4752	4573	260	13.6925
XM_014076946.1	699	520	95	43.9977
XM_014076947.1	1707	1528	38	5.98921
XM_014076948.1	2664	2485	24	2.32592
XM_014076949.1	2034	1855	45	5.84222
XM_014076950.1	657	478	14	7.05358
XM_014076951.1	2349	2170	62	6.88084
XM_014076952.1	1332	1153	4	0.835488
XM_014076953.1	1146	967	95	23.6596
XM_014076954.1	1233	1054	7	1.59944
XM_014076955.1	432	253	47	44.739
XM_014076956.1	567	388	1	0.620694
XM_014076957.1	1200	1021	2	0.471752
XM_014076958.1	408	229	221	232.416
XM_014076959.1	855	676	2	0.712513
XM_014076960.1	1200	1021	0	0
XM_014076961.1	2808	2629	0	0
XM_014076962.1	1122	943	32	8.17236
XM_014076963.1	801	622	3	1.16156
XM_014076964.1	1239	1060	2	0.454395
XM_014076965.1	1365	1186	11	2.23366
XM_014076966.1	1146	967	25	6.2262
XM_014076967.1	2574	2395	9	0.904995
XM_014076968.1	690	511	1	0.47129
XM_014076969.1	2091	1912	8	1.00765
XM_014076970.1	2862	2683	1	0.0897612
XM_014076971.1	885	706	15	5.11677
XM_014076972.1	612	433	10	5.56188
XM_014076973.1	987	808	33	9.83585
XM_014076974.1	1371	1192	20	4.04076
XM_014076975.1	351	172	82	114.814
XM_014076976.1	1941	1762	18	2.46023
XM_014076977.1	843	664	10	3.62695
XM_014076978.1	2313	2134	376	42.4329
XM_014076979.1	717	538	29	12.9815
XM_014076980.1	741	562	2	0.857044
XM_014076981.1	2601	2422	2	0.198868
XM_014076982.1	993	814	4	1.18344
XM_014076983.1	1614	1435	4	0.671301
XM_014076984.1	696	517	39	18.167
XM_014076985.1	1461	1282	57	10.7077
XM_014076986.1	573	394	249	152.199
XM_014076987.1	1005	826	8	2.33249
XM_014076988.1	450	271	3	2.66601
XM_014076989.1	1146	967	2	0.498096
XM_014076990.1	393	214	49	55.1432
XM_014076991.1	3108	2929	108	8.88002
XM_014076992.1	2445	2266	79	8.39608
XM_014076993.1	1026	847	108	30.7079
XM_014076994.1	1353	1174	295	60.515
XM_014076995.1	975	796	15	4.53824
XM_014076996.1	771	592	29	11.7974
XM_014076997.1	3273	3094	136	10.5859
XM_014076998.1	1623	1444	165	27.5186
XM_014076999.1	1755	1576	38	5.8068
XM_014077000.1	1440	1261	88	16.8065
XM_014077001.1	1740	1561	75	11.5709
XM_014077002.1	2127	1948	63	7.78863
XM_014077003.1	1500	1321	84	15.3139
XM_014077004.1	1662	1483	112	18.1881
XM_014077005.1	1047	868	49	13.5952
XM_014077006.1	1851	1672	361	51.9972
XM_014077007.1	1032	853	71	20.0456
XM_014077008.1	768	589	52	21.2617
XM_014077009.1	909	730	51	16.8251
XM_014077010.1	2229	2050	357	41.9395
XM_014077011.1	1380	1201	3570.35	715.941
XM_014077012.1	894	715	20	6.73648
XM_014077013.1	1815	1636	46	6.77148
XM_014077014.1	627	448	43	23.1153
XM_014077015.1	1086	907	127	33.7214
XM_014077016.1	2331	2152	151	16.8983
XM_014077017.1	1227	1048	330	75.8337
XM_014077018.1	3390	3211	398	29.8505
XM_014077019.1	570	391	110	67.7525
XM_014077020.1	2451	2272	686	72.7152
XM_014077021.1	993	814	57	16.864
XM_014077022.1	654	475	374	189.621
XM_014077023.1	1752	1573	24	3.67445
XM_014077024.1	570	391	80	49.2745
XM_014077025.1	2073	1894	190	24.1592
XM_014077026.1	699	520	56	25.9355
XM_014077027.1	1176	997	92	22.223
XM_014077028.1	384	205	129	151.546
XM_014077029.1	2445	2266	175	18.5989
XM_014077030.1	2013	1834	16	2.10102
XM_014077031.1	2226	2047	186	21.8829
XM_014077032.1	732	553	193	84.0507
XM_014077033.1	2883	2704	77	6.85794
XM_014077034.1	3138	2959	350	28.4861
XM_014077035.1	1509	1330	7	1.26752
XM_014077036.1	645	466	4	2.0672
XM_014077037.1	855	676	8	2.85005
XM_014077038.1	1065	886	42	11.4163
XM_014077039.1	528	349	142	97.9879
XM_014077040.1	2139	1960	51	6.26648
XM_014077041.1	993	814	24	7.10062
XM_014077042.1	297	118	9	18.3683
XM_014077043.1	429	250	26	25.0462
XM_014077044.1	1518	1339	10	1.79858
XM_014077045.1	1425	1246	48	9.27753
XM_014077046.1	999	820	6	1.76217
XM_014077047.1	201	27.2129	1	8.84981
XM_014077048.1	966	787	6	1.83606
XM_014077049.1	1116	937	3	0.771065
XM_014077050.1	2535	2356	47	4.80432
XM_014077051.1	963	784	16	4.91488
XM_014077052.1	717	538	6	2.68583
XM_014077053.1	483	304	18	14.2596
XM_014077054.1	1599	1420	5	0.847991
XM_014077055.1	2289	2110	44	5.02203
XM_014077056.1	654	475	29	14.7033
XM_014077057.1	1122	943	7	1.7877
XM_014077058.1	2253	2074	43	4.99309
XM_014077059.1	2925	2746	31	2.71876
XM_014077060.1	1167	988	28	6.82512
XM_014077061.1	3234	3055	94	7.41013
XM_014077062.1	2100	1921	73	9.15176
XM_014077063.1	645	466	9	4.65121
XM_014077064.1	1134	955	2	0.504355
XM_014077065.1	1413	1234	2	0.390323
XM_014077066.1	618	439	8	4.38869
XM_014077067.1	1671	1492	2	0.322827
XM_014077068.1	939	760	12	3.80257
XM_014077069.1	1482	1303	3	0.55448
XM_014077070.1	2205	2026	11	1.30756
XM_014077071.1	2763	2584	4	0.372801
XM_014077072.1	501	322	30	22.4375
XM_014077073.1	375	196	4	4.91488
XM_014077074.1	582	403	1	0.597591
XM_014077075.1	1275	1096	23	5.0539
XM_014077076.1	2271	2092	4	0.460477
XM_014077077.1	1311	1132	0	0
XM_014077078.1	2448	2269	20	2.12278
XM_014077079.1	2070	1891	202	25.7258
XM_014077080.1	885	706	13	4.43453
XM_014077081.1	390	211	17	19.4033
XM_014077082.1	348	169	9	12.8252
XM_014077083.1	693	514	8	3.74832
XM_014077084.1	1788	1609	15	2.24515
XM_014077085.1	936	757	5	1.59068
XM_014077086.1	2784	2605	4	0.369795
XM_014077087.1	1449	1270	95	18.0148
XM_014077088.1	1728	1549	54	8.3956
XM_014077089.1	690	511	0	0
XM_014077090.1	1215	1036	1	0.232461
XM_014077091.1	1530	1351	3	0.53478
XM_014077092.1	204	29.2345	3	24.7136
XM_014077093.1	2433	2254	3	0.320536
XM_014077094.1	2916	2737	16	1.40784
XM_014077095.1	606	427	53	29.8922
XM_014077096.1	378	199	1	1.2102
XM_014077097.1	651	472	135	68.8813
XM_014077098.1	351	172	4	5.60068
XM_014077099.1	729	550	2	0.875743
XM_014077100.1	984	805	5	1.49583
XM_014077101.1	840	661	2	0.728682
XM_014077102.1	1440	1261	41	7.83029
XM_014077103.1	867	688	158	55.3067
XM_014077104.1	2187	2008	11	1.31928
XM_014077105.1	747	568	11	4.66395
XM_014077106.1	1833	1654	14	2.03846
XM_014077107.1	1275	1096	59	12.9644
XM_014077108.1	630	451	7	3.73793
XM_014077109.1	945	766	7	2.20079
XM_014077110.1	1614	1435	16	2.6852
XM_014077111.1	1356	1177	2	0.409226
XM_014077112.1	1197	1018	13	3.07542
XM_014077113.1	2097	1918	97	12.1796
XM_014077114.1	2508	2329	31	3.20554
XM_014077115.1	405	226	6	6.3937
XM_014077116.1	1500	1321	0	0
XM_014077117.1	1353	1174	14	2.8719
XM_014077118.1	849	670	3	1.07834
XM_014077119.1	462	283	26	22.1257
XM_014077120.1	696	517	37	17.2354
XM_014077121.1	435	256	1	0.94074
XM_014077122.1	516	337	1	0.714627
XM_014077123.1	603	424	1	0.567994
XM_014077124.1	1062	883	10	2.7274
XM_014077125.1	474	295	170	138.783
XM_014077126.1	579	400	291	175.203
XM_014077127.1	1218	1039	105	24.3379
XM_014077128.1	2568	2389	35	3.52827
XM_014077129.1	1395	1216	55	10.8928
XM_014077130.1	1230	1051	19	4.35372
XM_014077131.1	327	148	2	3.25445
XM_014077132.1	1320	1141	22	4.64351
XM_014077133.1	2409	2230	79	8.53162
XM_014077134.1	1419	1240	8	1.55374
XM_014077135.1	1608	1429	11	1.85383
XM_014077136.1	600	421	8	4.57633
XM_014077137.1	1071	892	7	1.88992
XM_014077138.1	429	250	15	14.4498
XM_014077139.1	771	592	407	165.57
XM_014077140.1	1653	1474	31	5.06493
XM_014077141.1	654	475	11	5.5771
XM_014077142.1	1923	1744	17	2.34753
XM_014077143.1	2115	1936	30	3.73186
XM_014077144.1	969	790	13	3.96301
XM_014077145.1	1443	1264	127	24.1972
XM_014077146.1	3726	3547	52	3.53062
XM_014077147.1	1425	1246	0	0
XM_014077148.1	1251	1072	4	0.898617
XM_014077149.1	1455	1276	4	0.754951
XM_014077150.1	1083	904	1	0.266404
XM_014077151.1	885	706	16	5.45789
XM_014077152.1	1530	1351	25	4.4565
XM_014077153.1	879	700	1	0.344042
XM_014077154.1	1236	1057	9	2.05058
XM_014077155.1	1056	877	3	0.823817
XM_014077156.1	2004	1825	50	6.59806
XM_014077157.1	1563	1384	9	1.56609
XM_014077158.1	468	289	2	1.66664
XM_014077159.1	1455	1276	28	5.28466
XM_014077160.1	324	145	1	1.66089
XM_014077161.1	1167	988	5	1.21877
XM_014077162.1	966	787	6	1.83606
XM_014077163.1	2289	2110	24	2.73929
XM_014077164.1	3813	3634	1	0.0662711
XM_014077165.1	1206	1027	2	0.468996
XM_014077166.1	1251	1072	4	0.898617
XM_014077167.1	822	643	13	4.86902
XM_014077168.1	846	667	2	0.722127
XM_014077169.1	1071	892	11	2.96987
XM_014077170.1	2676	2497	31	2.98987
XM_014077171.1	1527	1348	11	1.96522
XM_014077172.1	765	586	3	1.23291
XM_014077173.1	369	190	0	0
XM_014077174.1	2979	2800	16	1.37617
XM_014077175.1	1347	1168	116	23.918
XM_014077176.1	1944	1765	10	1.36447
XM_014077177.1	1080	901	72	19.245
XM_014077178.1	633	454	13	6.89599
XM_014077179.1	1809	1630	251	37.0848
XM_014077180.1	705	526	8	3.6628
XM_014077181.1	1695	1516	41	6.51319
XM_014077182.1	2157	1978	25	3.04385
XM_014077183.1	852	673	5	1.78922
XM_014077184.1	1179	1000	21	5.05742
XM_014077185.1	1986	1807	25	3.33189
XM_014077186.1	2043	1864	63	8.13962
XM_014077187.1	699	520	30	13.894
XM_014077188.1	1026	847	142	40.3752
XM_014077189.1	954	775	40	12.4299
XM_014077190.1	1344	1165	15	3.10081
XM_014077191.1	750	571	1	0.421768
XM_014077192.1	3417	3238	11	0.818135
XM_014077193.1	1101	922	55	14.3662
XM_014077194.1	7362	7183	114	3.82216
XM_014077195.1	2715	2536	74	7.02735
XM_014077196.1	1860	1681	71	10.1719
XM_014077197.1	738	559	23	9.9089
XM_014077198.1	1092	913	20	5.27556
XM_014077199.1	1527	1348	1	0.178657
XM_014077200.1	1116	937	5	1.28511
XM_014077201.1	423	244	4	3.94802
XM_014077202.1	1179	1000	264	63.5789
XM_014077203.1	681	502	138	66.2041
XM_014077204.1	273	94.0001	1	2.56201
XM_014077205.1	2331	2152	7	0.783367
XM_014077206.1	1449	1270	5	0.948147
XM_014077207.1	1902	1723	27	3.77388
XM_014077208.1	585	406	49	29.0656
XM_014077209.1	798	619	45	17.5078
XM_014077210.1	441	262	32	29.4143
XM_014077211.1	627	448	13	6.98835
XM_014077212.1	1941	1762	48	6.56062
XM_014077213.1	639	460	52	27.2242
XM_014077214.1	4266	4087	56	3.29984
XM_014077215.1	783	604	69	27.512
XM_014077216.1	1101	922	67	17.5006
XM_014077217.1	609	430	25	14.0017
XM_014077218.1	2643	2464	84	8.21009
XM_014077219.1	2619	2440	60	5.92203
XM_014077220.1	861	682	2	0.706244
XM_014077221.1	1167	988	48	11.7002
XM_014077222.1	423	244	55	54.2853
XM_014077223.1	561	382	58	36.5657
XM_014077224.1	708	529	47	21.3969
XM_014077225.1	3135	2956	241	19.6346
XM_014077226.1	1452	1273	33	6.24302
XM_014077227.1	2838	2659	77	6.974
XM_014077228.1	1329	1150	45	9.42376
XM_014077229.1	1257	1078	72	16.0851
XM_014077230.1	2763	2584	88	8.20162
XM_014077231.1	627	448	18	9.67618
XM_014077232.1	2931	2752	79	6.91334
XM_014077233.1	1095	916	15	3.94371
XM_014077234.1	462	283	10	8.50987
XM_014077235.1	1788	1609	315	47.1481
XM_014077236.1	1203	1024	39	9.17221
XM_014077237.1	2106	1927	1012	126.476
XM_014077238.1	690	511	35	16.4952
XM_014077239.1	735	556	34	14.727
XM_014077240.1	1875	1696	11	1.56198
XM_014077241.1	2301	2122	62	7.03648
XM_014077242.1	999	820	8	2.34955
XM_014077243.1	1734	1555	12	1.85849
XM_014077244.1	1086	907	15	3.98284
XM_014077245.1	531	352	8	5.47339
XM_014077246.1	1803	1624	12	1.77953
XM_014077247.1	1524	1345	151	27.0373
XM_014077248.1	1332	1153	32	6.6839
XM_014077249.1	1020	841	53	15.1771
XM_014077250.1	1587	1408	9	1.53939
XM_014077251.1	708	529	394	179.37
XM_014077252.1	1062	883	25	6.8185
XM_014077253.1	1719	1540	18	2.81489
XM_014077254.1	957	778	13	4.02414
XM_014077255.1	354	175	17	23.3948
XM_014077256.1	1338	1159	221	45.9217
XM_014077257.1	1695	1516	28	4.44803
XM_014077258.1	516	337	2	1.42925
XM_014077259.1	750	571	2	0.843535
XM_014077260.1	2502	2323	90	9.33045
XM_014077261.1	504	325	45	33.3456
XM_014077262.1	438	259	13	12.088
XM_014077263.1	438	259	5	4.64921
XM_014077264.1	1413	1234	55	10.7339
XM_014077265.1	1473	1294	165	30.7085
XM_014077266.1	726	547	2	0.880546
XM_014077267.1	960	781	6	1.85016
XM_014077268.1	1155	976	42	10.3636
XM_014077269.1	1002	823	357	104.467
XM_014077270.1	831	652	44	16.2523
XM_014077271.1	1116	937	218	56.0307
XM_014077272.1	1371	1192	56	11.3141
XM_014077273.1	1368	1189	56	11.3427
XM_014077274.1	429	250	8	7.70654
XM_014077275.1	597	418	40	23.0459
XM_014077276.1	654	475	33	16.7313
XM_014077277.1	246	67.0317	0	0
XM_014077278.1	2388	2209	142	15.4811
XM_014077279.1	1440	1261	66	12.6049
XM_014077280.1	582	403	11	6.5735
XM_014077281.1	546	367	20	13.1242
XM_014077282.1	1755	1576	22	3.36183
XM_014077283.1	1536	1357	247	43.8355
XM_014077284.1	1524	1345	103	18.4427
XM_014077285.1	1278	1099	35	7.66972
XM_014077286.1	438	259	38	35.334
XM_014077287.1	1116	937	75	19.2766
XM_014077288.1	942	763	16	5.05016
XM_014077289.1	519	340	18	12.7498
XM_014077290.1	816	637	17	6.42716
XM_014077291.1	1584	1405	45	7.71339
XM_014077292.1	690	511	51	24.0358
XM_014077293.1	651	472	53	27.0423
XM_014077294.1	1686	1507	417	66.6396
XM_014077295.1	1566	1387	53	9.20256
XM_014077296.1	996	817	100	29.4773
XM_014077297.1	843	664	26	9.43006
XM_014077298.1	861	682	130	45.9059
XM_014077299.1	2409	2230	68	7.34367
XM_014077300.1	981	802	87	26.1249
XM_014077301.1	717	538	21	9.4004
XM_014077302.1	1494	1315	47	8.60759
XM_014077303.1	657	478	18	9.06889
XM_014077304.1	1503	1324	26	4.72928
XM_014077305.1	3144	2965	3081	250.251
XM_014077306.1	819	640	56	21.0726
XM_014077307.1	1242	1063	6	1.35934
XM_014077308.1	3651	3472	75	5.20225
XM_014077309.1	618	439	8	4.38869
XM_014077310.1	1629	1450	27	4.48441
XM_014077311.1	2583	2404	120	12.0214
XM_014077312.1	1929	1750	76	10.4589
XM_014077313.1	228	49.4247	0	0
XM_014077314.1	831	652	21	7.75677
XM_014077315.1	459	280	16	13.7617
XM_014077316.1	3501	3322	264	19.1388
XM_014077317.1	798	619	15	5.83593
XM_014077318.1	1623	1444	21	3.50237
XM_014077319.1	369	190	23	29.153
XM_014077320.1	3558	3379	276	19.6712
XM_014077321.1	756	577	25	10.4345
XM_014077322.1	1797	1618	81	12.0564
XM_014077323.1	2205	2026	110	13.0756
XM_014077324.1	1845	1666	186	26.8873
XM_014077325.1	1497	1318	113	20.6477
XM_014077326.1	681	502	136	65.2446
XM_014077327.1	2286	2107	4614	527.378
XM_014077328.1	5337	5158	693	32.3565
XM_014077329.1	2079	1900	40	5.07009
XM_014077330.1	1662	1483	59	9.58121
XM_014077331.1	3567	3388	78	5.54448
XM_014077332.1	369	190	35	44.3633
XM_014077333.1	3522	3343	182	13.1113
XM_014077334.1	543	364	34	22.495
XM_014077335.1	384	205	1	1.17478
XM_014077336.1	4896	4717	306	15.623
XM_014077337.1	2958	2779	92	7.97276
XM_014077338.1	1089	910	20	5.29295
XM_014077339.1	1923	1744	20	2.7618
XM_014077340.1	795	616	4	1.56383
XM_014077341.1	471	292	20	16.4952
XM_014077342.1	762	583	250	103.272
XM_014077343.1	1281	1102	70	15.2977
XM_014077344.1	4077	3898	249	15.3839
XM_014077345.1	933	754	36	11.4985
XM_014077346.1	867	688	25	8.75107
XM_014077347.1	516	337	9	6.43164
XM_014077348.1	1278	1099	93	20.3796
XM_014077349.1	312	133	27	48.8902
XM_014077350.1	618	439	175	96.0026
XM_014077351.1	2094	1915	44	5.53342
XM_014077352.1	1110	931	68	17.5901
XM_014077353.1	2586	2407	32	3.20172
XM_014077354.1	732	553	134	58.3565
XM_014077355.1	2643	2464	17	1.66157
XM_014077356.1	1038	859	2	0.56072
XM_014077357.1	3336	3157	43	3.28022
XM_014077358.1	1068	889	1	0.270899
XM_014077359.1	1167	988	19	4.63133
