target_id	length	eff_length	est_counts	tpm
NM_001178230.1	4614	4435	7.16924	0.647746
NM_001178235.1	300	121	0.5	1.65581
NM_001178236.1	486	307	4.71228	6.1506
NM_001178239.1	1404	1225	0	0
NM_001178241.1	315	136	6	17.6782
NM_001178242.1	396	217	39	72.0162
NM_001178243.1	399	220	29	52.8202
NM_001178244.1	7482	7303	132	7.24265
NM_001178245.1	2931	2752	13	1.89287
NM_001178246.1	543	364	1	1.10084
NM_001178247.1	3735	3556	67	7.54985
NM_001178248.2	2523	2344	2	0.341899
NM_001178249.1	2031	1852	8	1.73091
NM_001178250.1	843	664	2	1.20694
NM_001178251.1	2280	2101	20	3.81442
NM_001178253.1	1206	1027	1	0.390171
NM_001178254.2	2685	2506	5	0.799492
NM_001178255.1	1581	1402	8	2.28648
NM_001178256.1	1062	883	2	0.9076
NM_001178257.1	4740	4561	66	5.79841
NM_001178258.1	402	223	0	0
NM_001178259.1	1563	1384	2	0.579054
NM_001178260.1	1725	1546	14	3.62864
NM_001178261.1	435	256	0	0
NM_001178262.1	3402	3223	37	4.60009
NM_001178263.1	2607	2428	4	0.660141
NM_001178264.1	2055	1876	20	4.27191
NM_001178265.1	438	259	0	0
NM_001178266.1	288	109	3	11.0286
NM_001178267.1	570	391	169.768	173.982
NM_001178268.1	321	142	8	22.5749
NM_001178269.1	1131	952	1	0.420909
NM_001178270.1	957	778	48	24.7222
NM_001178271.1	1017	838	3	1.43451
NM_001178272.1	1146	967	15	6.2157
NM_001178273.1	1038	859	2	0.932958
NM_001178274.1	4542	4363	6	0.55105
NM_001178275.1	2118	1939	2	0.413311
NM_001178276.1	774	595	12	8.08145
NM_001178277.1	3078	2899	2	0.276444
NM_001178278.1	699	520	7	5.39411
NM_001178279.1	1740	1561	48	12.3215
NM_001178280.1	660	481	2	1.66613
NM_001178281.1	726	547	23	16.8487
NM_001178282.1	1920	1741	12	2.7619
NM_001178283.1	774	595	0	0
NM_001178284.1	369	190	0	0
NM_001178285.1	1374	1195	16	5.36509
NM_001178286.1	1326	1147	1	0.349351
NM_001178287.1	4146	3967	109	11.0101
NM_001178289.1	417	238	0	0
NM_001178290.1	879	700	3	1.71731
NM_001178291.1	2007	1828	34	7.45294
NM_001178292.1	2496	2317	21	3.63177
NM_001178294.1	1578	1399	6	1.71854
NM_001178295.1	1257	1078	2	0.743424
NM_001178296.2	1407	1228	29	9.46291
NM_001178297.2	627	448	5	4.47216
NM_001178298.1	1272	1093	12	4.39933
NM_001178299.1	582	403	3	2.98292
NM_001178300.1	2064	1885	2	0.425152
NM_001178301.1	2091	1912	13	2.72446
NM_001178303.1	3336	3157	7	0.888482
NM_001178304.1	786	607	7	4.62098
NM_001178306.1	3447	3268	13	1.59399
NM_001178307.2	2244	2065	17	3.29878
NM_001178308.2	981	802	4	1.99853
NM_001178309.1	1290	1111	7	2.5247
NM_001178312.1	603	424	193	182.397
NM_001178314.1	1068	889	1	0.450737
NM_001178315.1	1950	1771	26	5.88274
NM_001178316.1	3219	3040	222	29.262
NM_001178318.1	354	175	0	0
NM_001178319.1	4509	4330	34	3.14642
NM_001178320.2	1626	1447	4	1.10769
NM_001178321.1	1107	928	11.3885	4.91748
NM_001178322.1	1377	1198	4	1.33791
NM_001178324.2	2277	2098	8.10487	1.54798
NM_001178325.1	2943	2764	32	4.63914
NM_001178326.1	1401	1222	12	3.93491
NM_001178327.1	414	235	57.7952	98.5482
NM_001178328.2	8364	8185	25	1.2239
NM_001178329.1	1380	1201	5	1.66822
NM_001178330.1	534	355	5	5.64374
NM_001178331.2	1266	1087	38	14.0081
NM_001178332.1	393	214	176	329.552
NM_001178333.1	663	484	8	6.62323
NM_001178335.1	813	634	2	1.26405
NM_001178337.2	2265	2086	7	1.34465
NM_001178338.1	1383	1204	3	0.998435
NM_001178339.2	1638	1459	44	12.0843
NM_001178341.1	3354	3175	26	3.28137
NM_001178342.1	648	469	0	0
NM_001178343.1	1461	1282	4	1.25025
NM_001178344.1	3117	2938	6	0.818323
NM_001178345.2	3456	3277	24	2.93467
NM_001178346.2	3033	2854	5	0.702006
NM_001178347.1	591	412	4	3.89034
NM_001178349.1	2343	2164	6	1.11101
NM_001178350.1	861	682	8	4.70036
NM_001178351.1	1422	1243	7	2.25659
NM_001178352.2	1302	1123	4	1.42727
NM_001178353.1	642	463	7	6.05818
NM_001178354.1	1494	1315	1	0.304719
NM_001178355.2	2211	2032	3	0.591592
NM_001178356.1	1647	1468	2	0.54592
NM_001178357.1	312	133	46.1429	139.02
NM_001178358.1	411	232	41.4048	71.5134
NM_001178359.1	864	685	140	81.896
NM_001178361.1	390	211	0	0
NM_001178362.1	612	433	3	2.77625
NM_001178363.1	1794	1615	21	5.21041
NM_001178364.1	387	208	23	44.3088
NM_001178365.1	2757	2578	20	3.10865
NM_001178366.1	1101	922	0	0
NM_001178367.1	2100	1921	2	0.417184
NM_001178368.1	1587	1408	2	0.569184
NM_001178369.1	1902	1723	8	1.8605
NM_001178370.1	534	355	1	1.12875
NM_001178371.1	3498	3319	27	3.25973
NM_001178372.1	906	727	1	0.551176
NM_001178373.1	1185	1006	189	75.2816
NM_001178374.1	1143	964	7	2.90969
NM_001178376.1	1578	1399	1	0.286423
NM_001178377.1	1374	1195	14	4.69446
NM_001178378.1	1659	1480	1	0.270747
NM_001178379.1	1089	910	183.543	80.8204
NM_001178381.1	2760	2581	10	1.55252
NM_001178382.1	1047	868	11	5.07806
NM_001178383.1	687	508	12	9.46548
NM_001178384.1	1233	1054	19	7.22334
NM_001178385.1	888	709	1	0.56517
NM_001178386.1	2892	2713	23	3.39706
NM_001178387.1	936	757	15	7.94
NM_001178388.1	897	718	0	0
NM_001178389.1	2010	1831	14	3.06383
NM_001178390.1	1194	1015	8	3.15827
NM_001178391.2	2070	1891	4	0.847605
NM_001178392.2	1719	1540	3	0.780595
NM_001178393.2	1920	1741	4	0.920633
NM_001178394.1	1005	826	5	2.42558
NM_001178395.1	528	349	1	1.14815
NM_001178396.1	471	292	183.924	252.395
NM_001178397.1	2433	2254	27	4.79993
NM_001178398.1	1017	838	8	3.82535
NM_001178400.1	633	454	16	14.1218
NM_001178401.1	1077	898	11	4.90842
NM_001178402.1	1035	856	78	36.5129
NM_001178403.1	2700	2521	9	1.43052
NM_001178404.1	1506	1327	16	4.83141
NM_001178405.1	1101	922	2	0.869209
NM_001178406.1	2346	2167	13	2.40386
NM_001178407.1	3327	3148	45	5.728
NM_001178408.1	1863	1684	6	1.42769
NM_001178409.3	933	754	1	0.531439
NM_001178410.1	543	364	3	3.30252
NM_001178411.1	1215	1036	3	1.16034
NM_001178413.3	1095	916	9	3.93706
NM_001178414.1	663	484	7	5.79532
NM_001178415.1	633	454	66	58.2523
NM_001178416.4	1830	1651	67	16.2612
NM_001178417.1	1860	1681	56	13.3489
NM_001178418.1	714	535	2	1.49796
NM_001178419.3	636	457	12	10.5218
NM_001178420.1	645	466	120	103.186
NM_001178421.4	2877	2698	22	3.26743
NM_001178422.2	2931	2752	33	4.80497
NM_001178424.2	1065	886	1	0.452263
NM_001178425.3	489	310	2	2.5852
NM_001178426.2	1290	1111	151	54.4613
NM_001178427.1	2895	2716	125	18.4419
NM_001178428.3	2277	2098	30	5.72982
NM_001178429.1	3999	3820	18	1.88814
NM_001178430.1	447	268	39	58.3116
NM_001178431.3	1461	1282	8	2.5005
NM_001178432.1	2928	2749	51	7.43397
NM_001178433.3	924	745	5	2.6893
NM_001178434.1	2841	2662	47	7.07481
NM_001178435.3	1065	886	6	2.71358
NM_001178436.1	777	598	4	2.6803
NM_001178438.4	369	190	1	2.10898
NM_001178439.1	330	151	0	0
NM_001178440.1	1404	1225	50.4931	16.5166
NM_001178441.3	1404	1225	14.9043	4.8753
NM_001178442.2	2262	2083	9	1.73132
NM_001178443.1	1293	1114	1	0.3597
NM_001178444.3	693	514	7	5.45708
NM_001178445.2	4365	4186	9	0.861526
NM_001178446.1	2076	1897	12	2.53477
NM_001178449.3	873	694	173	99.8876
NM_001178450.1	2262	2083	29	5.57871
NM_001178451.1	1608	1429	3	0.841229
NM_001178452.3	990	811	1	0.494088
NM_001178453.1	1089	910	6	2.64201
NM_001178454.1	567	388	23	23.7531
NM_001178455.3	738	559	1	0.716825
NM_001178456.2	2844	2665	9	1.35323
NM_001178457.1	444	265	13	19.6572
NM_001178458.3	1350	1171	6	2.05314
NM_001178459.1	696	517	13	10.0758
NM_001178460.3	2901	2722	56.6589	8.34075
NM_001178462.1	2373	2194	19	3.4701
NM_001178463.1	4179	4000	25	2.50441
NM_001178465.3	2046	1867	1	0.214625
NM_001178466.1	1377	1198	2272.86	760.223
NM_001178467.1	897	718	1	0.558085
NM_001178468.3	489	310	1	1.2926
NM_001178469.2	2004	1825	110	24.1521
NM_001178470.1	534	355	3	3.38624
NM_001178471.3	1950	1771	3	0.678778
NM_001178473.1	1182	1003	5	1.99753
NM_001178474.1	1488	1309	127	38.8767
NM_001178475.3	1554	1375	184	53.6217
NM_001178476.1	1035	856	0	0
NM_001178477.1	987	808	2	0.991845
NM_001178478.3	1278	1099	25	9.11523
NM_001178479.3	2115	1936	0	0
NM_001178480.1	1791	1612	1	0.248576
NM_001178481.1	2484	2305	15	2.60763
NM_001178483.3	453	274	7	10.237
NM_001178484.3	7107	6928	18	1.04109
NM_001178485.2	540	361	1	1.10999
NM_001178486.2	1575	1396	3	0.861115
NM_001178487.3	1527	1348	11	3.26985
NM_001178488.3	9279	9100	83	3.65478
NM_001178489.2	1014	835	2	0.959773
NM_001178490.1	2322	2143	19	3.55268
NM_001178491.3	1314	1135	33	11.6505
NM_001178493.3	1056	877	1	0.456905
NM_001178494.1	837	658	3	1.82692
NM_001178495.1	891	712	0	0
NM_001178496.3	1830	1651	0	0
NM_001178497.3	1035	856	26	12.171
NM_001178498.1	3285	3106	3.02645	0.390443
NM_001178499.1	951	772	11	5.70953
NM_001178500.3	876	697	1	0.5749
NM_001178501.3	735	556	1	0.720693
NM_001178502.1	648	469	8	6.83506
NM_001178503.1	1158	979	4	1.6372
NM_001178504.3	2097	1918	4	0.835673
NM_001178505.3	768	589	7	4.7622
NM_001178506.1	1650	1471	19	5.17566
NM_001178507.1	1044	865	29	13.4341
NM_001178508.3	897	718	4	2.23234
NM_001178509.3	1131	952	3	1.26273
NM_001178510.1	1368	1189	69	23.2537
NM_001178511.3	1758	1579	5	1.26886
NM_001178512.3	552	373	9	9.66849
NM_001178513.1	834	655	2	1.22353
NM_001178514.1	1359	1180	2	0.679162
NM_001178515.3	423	244	0	0
NM_001178516.3	1242	1063	3	1.13087
NM_001178517.1	2082	1903	84	17.6875
NM_001178518.1	1743	1564	9	2.30585
NM_001178519.3	621	442	11	9.9723
NM_001178520.3	2223	2044	10	1.9604
NM_001178521.1	447	268	7	10.4662
NM_001178523.1	948	769	3	1.56322
NM_001178524.3	939	760	3	1.58173
NM_001178525.3	1356	1177	22	7.48982
NM_001178527.1	2568	2389	9	1.50956
NM_001178528.1	1719	1540	2	0.520396
NM_001178529.3	711	532	148.018	111.488
NM_001178530.3	1359	1180	5	1.6979
NM_001178531.1	951	772	5	2.59524
NM_001178532.3	1572	1393	1	0.287656
NM_001178533.3	837	658	5	3.04487
NM_001178534.1	1695	1516	4	1.05727
NM_001178535.1	843	664	15	9.05208
NM_001178536.3	423	244	0	0
NM_001178537.3	588	409	215.952	211.572
NM_001178539.1	483	304	121.571	160.244
NM_001178540.1	1134	955	2	0.839173
NM_001178541.3	672	493	1	0.81279
NM_001178542.3	372	193	0	0
NM_001178543.1	1269	1090	3	1.10286
NM_001178544.1	1665	1486	349	94.1091
NM_001178545.1	654	475	5	4.21795
NM_001178546.1	2397	2218	10	1.80661
NM_001178547.3	1395	1216	11	3.6248
NM_001178548.3	1656	1477	5	1.35648
NM_001178549.1	636	457	2	1.75363
NM_001178550.4	2538	2359	17	2.88766
NM_001178551.2	2775	2596	5	0.771774
NM_001178552.2	1128	949	1	0.42224
NM_001178553.3	1215	1036	12	4.64137
NM_001178555.4	1398	1219	7	2.30101
NM_001178556.1	5508	5329	18	1.35348
NM_001178558.1	429	250	2	3.20564
NM_001178559.3	975	796	1	0.503399
NM_001178560.3	2019	1840	15	3.26662
NM_001178561.1	825	646	4	2.48115
NM_001178562.1	1584	1405	19	5.41879
NM_001178563.3	1878	1699	4	0.943391
NM_001178564.3	2025	1846	4	0.868267
NM_001178565.1	561	382	0	0
NM_001178566.1	3543	3364	61.3942	7.31301
NM_001178567.3	384	205	0	0
NM_001178568.3	1683	1504	4	1.06571
NM_001178569.1	1101	922	50	21.7302
NM_001178570.3	1632	1453	13	3.58511
NM_001178571.3	1635	1456	3	0.825629
NM_001178573.1	2703	2524	4	0.635032
NM_001178575.1	1563	1384	6	1.73716
NM_001178576.3	915	736	3	1.63331
NM_001178577.3	2865	2686	19	2.83448
NM_001178578.1	405	226	4	7.09213
NM_001178579.3	912	733	1	0.546665
NM_001178581.3	1242	1063	3	1.13087
NM_001178582.1	1155	976	33	13.5484
NM_001178583.3	3363	3184	8	1.0068
NM_001178584.3	1311	1132	2	0.70796
NM_001178585.1	2550	2371	8	1.35202
NM_001178586.1	2196	2017	37	7.35057
NM_001178587.3	1590	1411	1	0.283987
NM_001178588.3	1353	1174	0	0
NM_001178589.1	1467	1288	6	1.86664
NM_001178590.1	717	538	2	1.48961
NM_001178591.3	1347	1168	11	3.77377
NM_001178592.3	489	310	11	14.2186
NM_001178593.1	3390	3211	35	4.3677
NM_001178594.1	1164	985	7	2.84765
NM_001178595.3	1452	1273	22	6.92499
NM_001178596.3	1659	1480	15	4.0612
NM_001178597.1	1113	934	49	21.022
NM_001178598.1	1572	1393	2	0.575313
NM_001178599.3	924	745	3	1.61358
NM_001178600.3	444	265	7	10.5847
NM_001178601.1	366	187	1	2.14281
NM_001178602.1	528	349	1	1.14815
NM_001178603.3	2085	1906	8	1.68187
NM_001178604.1	717	538	7	5.21364
NM_001178605.1	840	661	4	2.42484
NM_001178606.3	429	250	0	0
NM_001178607.3	2067	1888	1	0.212238
NM_001178608.1	2001	1822	11	2.41919
NM_001178609.1	699	520	4	3.08235
NM_001178610.3	321	142	1	2.82187
NM_001178611.3	1473	1294	36	11.1479
NM_001178612.1	600	421	6	5.71076
NM_001178613.2	963	784	2	1.02221
NM_001178615.4	1182	1003	0	0
NM_001178616.3	318	139	4	11.5311
NM_001178617.1	417	238	1	1.68364
NM_001178618.2	1638	1459	0	0
NM_001178619.3	1260	1081	6	2.22408
NM_001178620.3	1443	1264	6	1.90208
NM_001178621.1	1311	1132	12	4.24776
NM_001178622.1	1584	1405	3	0.855599
NM_001178623.4	5751	5572	13	0.934883
NM_001178624.3	2424	2245	11	1.96337
NM_001178626.1	606	427	5	4.6921
NM_001178627.1	1338	1159	10	3.45734
NM_001178628.3	1914	1735	3	0.692862
NM_001178629.3	2637	2458	12	1.95625
NM_001178630.1	441	262	4	6.11764
NM_001178631.1	1473	1294	32	9.90925
NM_001178632.3	2394	2215	4	0.723621
NM_001178633.4	435	256	0	0
NM_001178634.1	1614	1435	117	32.6707
NM_001178635.1	1284	1105	34	12.3294
NM_001178636.4	1452	1273	8	2.51818
NM_001178637.4	2718	2539	6	0.946921
NM_001178638.1	966	787	25	12.7289
NM_001178639.1	900	721	1	0.555763
NM_001178641.3	1425	1246	5	1.60797
NM_001178642.3	2580	2401	7	1.16824
NM_001178643.2	3651	3472	5	0.577053
NM_001178644.1	1725	1546	0	0
NM_001178645.3	1407	1228	0	0
NM_001178646.1	1845	1666	1	0.240519
NM_001178647.3	1755	1576	2.33333	0.593261
NM_001178649.3	363	184	0	0
NM_001178650.1	1140	961	5.3794	2.24303
NM_001178651.1	567	388	8	8.26197
NM_001178652.2	792	613	2	1.30736
NM_001178653.1	1566	1387	3	0.866702
NM_001178654.1	771	592	2	1.35373
NM_001178657.1	1158	979	7	2.8651
NM_001178658.1	930	751	40	21.3425
NM_001178659.1	780	601	6	4.00039
NM_001178660.1	1284	1105	18	6.52733
NM_001178662.1	4911	4732	22	1.86296
NM_001178663.1	1143	964	0	0
NM_001178664.1	1494	1315	20	6.09438
NM_001178665.1	1095	916	0	0
NM_001178666.2	5314	5135	55.9469	4.36577
NM_001178667.1	1317	1138	0.0481827	0.0169658
NM_001178670.1	3114	2935	1	0.136527
NM_001178671.1	1902	1723	14	3.25588
NM_001178672.1	1539	1360	3	0.883909
NM_001178673.1	1218	1039	32	12.3413
NM_001178674.1	1323	1144	8	2.80213
NM_001178675.1	2400	2221	58	10.4642
NM_001178676.1	894	715	12	6.72512
NM_001178677.1	1041	862	1	0.464855
NM_001178678.1	507	328	3	3.66499
NM_001178679.1	1065	886	11	4.9749
NM_001178680.1	333	154	11	28.6218
NM_001178681.1	1701	1522	1	0.263275
NM_001178682.1	1305	1126	81	28.8252
NM_001178683.1	1587	1408	4	1.13837
NM_001178684.1	2238	2059	5	0.973058
NM_001178685.1	1503	1324	73	22.0933
NM_001178687.1	360	181	10	22.1384
NM_001178688.1	1569	1390	160	46.1244
NM_001178689.1	1254	1075	4	1.491
NM_001178690.1	2283	2104	50	9.52246
NM_001178692.1	777	598	5	3.35038
NM_001178693.1	1392	1213	2	0.660685
NM_001178694.1	939	760	1	0.527244
NM_001178695.1	966	787	67	34.1134
NM_001178696.1	1752	1573	11	2.80213
NM_001178697.1	1251	1072	12	4.48551
NM_001178698.1	2526	2347	16	2.73169
NM_001178699.1	1008	829	4	1.93344
NM_001178700.1	435	256	1	1.56526
NM_001178701.1	2139	1960	29	5.9288
NM_001178702.1	459	280	0	0
NM_001178703.1	951	772	11	5.70953
NM_001178704.1	3291	3112	16	2.06018
NM_001178705.1	1272	1093	5	1.83305
NM_001178706.1	1083	904	18	7.97865
NM_001178707.1	528	349	0	0
NM_001178708.1	633	454	2.49451	2.20168
NM_001178709.1	783	604	0.418848	0.277872
NM_001178710.1	1377	1198	0	0
NM_001178711.1	1848	1669	0.5	0.120044
NM_001178713.1	582	403	0	0
NM_001178715.1	969	790	10	5.07222
NM_001178716.1	552	373	0	0
NM_001178717.1	744	565	23	16.3119
NM_001178718.1	1383	1204	33	10.9828
NM_001178720.1	720	541	6	4.44405
NM_001178721.1	1812	1633	24	5.88912
NM_001178722.1	798	619	22	14.2415
NM_001178723.1	852	673	0	0
NM_001178724.1	3150	2971	41	5.52976
NM_001178725.1	1251	1072	1174	438.832
NM_001178727.1	1749	1570	6	1.53136
NM_001178728.1	954	775	0	0
NM_001178729.1	873	694	10	5.77385
NM_001178730.1	2862	2683	37	5.52594
NM_001178731.1	666	487	8	6.58243
NM_001178732.1	1092	913	2	0.877777
NM_001178733.1	648	469	1	0.854382
NM_001178734.1	267	88.0006	1	4.55344
NM_001178735.1	999	820	503	245.798
NM_001178737.1	1836	1657	11	2.66008
NM_001178738.1	1479	1300	5	1.54117
NM_001178739.1	123	6.43085	0	0
NM_001178741.1	2229	2050	7	1.36826
NM_001178742.1	630	451	2	1.77696
NM_001178743.1	1539	1360	2	0.589273
NM_001178744.1	2613	2434	21	3.45719
NM_001178745.1	414	235	115.527	196.989
NM_001178746.1	6504	6325	14	0.886937
NM_001178747.1	3681	3502	33	3.77592
NM_001178748.1	1044	865	9	4.16919
NM_001178749.1	1185	1006	8	3.18652
NM_001178750.1	1002	823	11	5.35572
NM_001178751.1	2772	2593	19	2.93614
NM_001178752.1	1929	1750	4.58115	1.04897
NM_001178753.1	633	454	2.49451	2.20168
NM_001178754.1	528	349	0	0
NM_001178756.1	4224	4045	17	1.68405
NM_001178757.1	384	205	2	3.90932
NM_001178758.1	1074	895	8	3.58172
NM_001178759.1	1476	1297	2	0.617896
NM_001178760.1	510	331	5	6.05295
NM_001178761.1	828	649	1	0.61742
NM_001178762.1	1833	1654	16.4558	3.98666
NM_001178764.1	309	130	1.54419	4.75975
NM_001178765.1	669	490	9	7.35989
NM_001178766.1	1452	1273	9	2.83295
NM_001178767.1	1545	1366	96	28.1608
NM_001178768.1	1692	1513	7	1.85389
NM_001178769.1	2772	2593	27	4.1724
NM_001178770.1	777	598	1	0.670076
NM_001178771.1	336	157	2	5.10453
NM_001178772.1	1896	1717	14	3.26725
NM_001178774.1	474	295	0	0
NM_001178776.1	1695	1516	5	1.32159
NM_001178777.1	1464	1285	0	0
NM_001178778.1	3198	3019	23	3.05274
NM_001178779.1	1563	1384	3	0.868581
NM_001178780.1	957	778	14	7.21064
NM_001178781.1	441	262	1	1.52941
NM_001178782.1	1548	1369	9	2.63429
NM_001178783.1	3996	3817	7	0.734854
NM_001178784.1	783	604	1	0.663419
NM_001178785.1	753	574	1	0.698093
NM_001178786.2	2391	2212	34	6.15912
NM_001178787.1	4284	4105	10	0.97614
NM_001178788.1	387	208	4	7.70587
NM_001178789.1	384	205	1	1.95466
NM_001178790.1	2142	1963	56	11.4312
NM_001178792.1	573	394	0	0
NM_001178794.1	1779	1600	44	11.0194
NM_001178795.1	4830	4651	14	1.20617
NM_001178796.1	549	370	5	5.41494
NM_001178797.2	2163	1984	6	1.21181
NM_001178798.1	3057	2878	6	0.835383
NM_001178799.1	6327	6148	95	6.19177
NM_001178800.1	1176	997	4	1.60764
NM_001178801.1	1089	910	6	2.64201
NM_001178802.1	360	181	1.01099	2.23817
NM_001178804.1	381	202	10	19.8369
NM_001178805.1	1557	1378	0	0
NM_001178806.1	468	289	1	1.38652
NM_001178807.1	951	772	1	0.519048
NM_001178808.1	549	370	0	0
NM_001178809.1	1107	928	0	0
NM_001178811.1	375	196	0	0
NM_001178812.1	1086	907	1	0.441792
NM_001178813.1	2499	2320	2	0.345436
NM_001178814.1	1092	913	1	0.438889
NM_001178815.1	948	769	2	1.04215
NM_001178816.1	678	499	18	14.4543
NM_001178817.3	1293	1114	31	11.1507
NM_001178818.1	336	157	5	12.7613
NM_001178819.1	1029	850	1	0.471418
NM_001178820.3	849	670	2	1.19614
NM_001178821.1	1008	829	2	0.96672
NM_001178822.1	2001	1822	9.13612	2.00927
NM_001178824.3	846	667	79	47.4598
NM_001178826.1	2115	1936	14	2.89766
NM_001178827.1	657	478	1	0.838296
NM_001178828.3	1737	1558	23	5.91542
NM_001178830.1	1656	1477	5	1.35648
NM_001178831.1	1482	1303	2	0.61505
NM_001178832.3	1014	835	4	1.91955
NM_001178833.1	840	661	4	2.42484
NM_001178834.3	804	625	4	2.56451
NM_001178835.1	1683	1504	3	0.799279
NM_001178836.3	804	625	0	0
NM_001178837.1	4380	4201	40	3.81533
NM_001178838.1	2049	1870	3	0.642843
NM_001178839.3	648	469	5	4.27191
NM_001178840.1	3567	3388	15	1.77408
NM_001178841.1	381	202	18	35.7064
NM_001178842.3	483	304	75	98.8582
NM_001178844.1	939	760	1	0.527244
NM_001178845.1	1935	1756	1	0.228192
NM_001178846.3	3648	3469	176	20.3298
NM_001178847.1	2916	2737	14	2.04964
NM_001178848.1	420	241	48	79.8085
NM_001178849.3	474	295	111	150.774
NM_001178850.1	501	322	0	0
NM_001178851.1	1503	1324	10	3.02648
NM_001178852.3	1197	1018	13	5.11706
NM_001178853.1	684	505	5	3.96738
NM_001178854.1	342	163	5	12.2916
NM_001178855.3	1404	1225	61	19.9535
NM_001178856.1	1488	1309	0	0
NM_001178857.1	1557	1378	27	7.85127
NM_001178858.3	2871	2692	25	3.72126
NM_001178859.1	501	322	3	3.73328
NM_001178861.1	1164	985	56	22.7812
NM_001178862.3	1413	1234	23	7.46858
NM_001178863.1	459	280	1	1.43109
NM_001178864.1	363	184	0	0
NM_001178865.3	1182	1003	8	3.19605
NM_001178866.1	771	592	26	17.5985
NM_001178867.1	1530	1351	16	4.74558
NM_001178868.3	2202	2023	4	0.792299
NM_001178869.1	498	319	87.8571	110.36
NM_001178870.1	3069	2890	36	4.99148
NM_001178871.3	1206	1027	10	3.90171
NM_001178872.1	702	523	1	0.766167
NM_001178873.1	1674	1495	12	3.21636
NM_001178875.1	1908	1729	80	18.5404
NM_001178876.1	3003	2824	4	0.567571
NM_001178877.3	1848	1669	4	0.960348
NM_001178878.1	1773	1594	17	4.27352
NM_001178879.1	1443	1264	0	0
NM_001178880.3	1887	1708	11	2.58065
NM_001178881.1	540	361	5	5.54993
NM_001178882.1	588	409	0	0
NM_001178884.1	1695	1516	0	0
NM_001178885.1	1509	1330	0	0
NM_001178886.1	1491	1312	28	8.55164
NM_001178887.1	696	517	1	0.775059
NM_001178888.1	324	145	0	0
NM_001178890.1	369	190	0	0
NM_001178891.1	651	472	0	0
